,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,160853482.0,4035731.0,2825651610.8,0.0,2825651610.8
1,1.19,0.01,0.03,181850.86,160853482.0,3981168.82,2746778428.02,0.017,2746960278.88
2,1.17,0.03,0.05,313306.3,160853482.0,3933985.94,2692177126.38,0.0145,2692490432.6800003
3,1.16,0.04,0.06,454134.3,160853482.0,3890093.91,2648862224.41,0.0135,2649316358.71
4,1.15,0.05,0.07,573837.63,160853482.0,3853181.62,2619323258.1,0.0111,2619897095.73
5,1.14,0.05,0.08,632626.07,160853482.0,3827737.76,2599371490.57,0.0093,2600004116.6400003
6,1.14,0.06,0.08,688748.2,160853482.0,3809025.48,2587349620.19,0.0053,2588038368.39
7,1.13,0.06,0.09,730189.6,160853482.0,3777744.43,2569689756.53,0.0111,2570419946.13
8,1.12,0.07,0.09,795767.33,160853482.0,3754781.73,2558828810.0,0.0069,2559624577.33
9,1.12,0.07,0.1,822020.28,160853482.0,3740281.95,2552755994.61,0.0053,2553578014.8900003
10,1.1,0.08,0.1,890447.51,160853482.0,3694968.35,2536261270.39,0.0153,2537151717.9
11,1.1,0.09,0.1,909491.15,160853482.0,3678387.34,2531604662.4,0.0045,2532514153.55
12,1.09,0.09,0.11,934356.51,160853482.0,3662863.53,2527252036.87,0.0069,2528186393.38
13,1.09,0.1,0.11,958144.34,160853482.0,3650058.59,2524583992.26,0.006,2525542136.6000004
14,1.09,0.1,0.11,972239.07,160853482.0,3640909.66,2522725124.29,0.0045,2523697363.36
15,1.08,0.1,0.11,983491.66,160853482.0,3620269.5,2519120457.27,0.0069,2520103948.93
16,1.08,0.1,0.11,998730.93,160853482.0,3613548.75,2518080477.47,0.0028,2519079208.3999996
17,1.08,0.11,0.11,1010726.9,160853482.0,3607585.81,2517459089.78,0.0028,2518469816.6800003
18,1.07,0.11,0.11,1020534.11,160853482.0,3602087.96,2516872120.45,0.002,2517892654.56
19,1.06,0.12,0.11,1017261.49,160853482.0,3562138.11,2513987589.32,0.011,2515004850.81
20,1.05,0.13,0.11,1014691.93,160853482.0,3531034.96,2512532929.51,0.007,2513547621.44
21,1.05,0.13,0.11,1014227.26,160853482.0,3512787.54,2511831253.15,0.0053,2512845480.4100003
22,1.04,0.13,0.11,1016235.11,160853482.0,3500300.51,2511027128.55,0.0044,2512043363.6600003
23,1.04,0.13,0.11,1016628.72,160853482.0,3496322.92,2510794825.4,0.0028,2511811454.12
24,1.04,0.14,0.11,1019198.48,160853482.0,3489825.33,2510459897.41,0.0036,2511479095.89
25,1.04,0.14,0.11,1019277.94,160853482.0,3488019.29,2510291564.67,0.002,2511310842.61
26,1.04,0.14,0.11,1019277.94,160853482.0,3488019.29,2510291564.67,0.0012,2511310842.61
