,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,160853482.0,4035731.0,2825651610.8,0.0,2825651610.8
1,1.19,0.01,0.02,156501.25,160853482.0,3990592.4,2760918522.25,0.0128,2761075023.5
2,1.18,0.02,0.04,278013.74,160853482.0,3949229.59,2710476320.8,0.0137,2710754334.54
3,1.17,0.03,0.05,391376.53,160853482.0,3915682.15,2674374284.3,0.0102,2674765660.8300004
4,1.16,0.04,0.07,479639.77,160853482.0,3879007.12,2640961748.13,0.0102,2641441387.9
5,1.15,0.05,0.08,579440.25,160853482.0,3845314.37,2612689949.36,0.0122,2613269389.61
6,1.14,0.05,0.08,651971.11,160853482.0,3820901.76,2596326255.2,0.0078,2596978226.31
7,1.13,0.06,0.09,724703.54,160853482.0,3786926.35,2577407762.0,0.0112,2578132465.54
8,1.12,0.07,0.09,770425.65,160853482.0,3757937.19,2563541058.66,0.0087,2564311484.31
9,1.11,0.08,0.1,840581.47,160853482.0,3732857.64,2552468273.54,0.0085,2553308855.0099998
10,1.11,0.08,0.1,867283.45,160853482.0,3714110.72,2545550452.14,0.0069,2546417735.5899997
11,1.1,0.09,0.1,934453.45,160853482.0,3684099.32,2534714378.18,0.0102,2535648831.6299996
12,1.1,0.09,0.1,960848.13,160853482.0,3672144.57,2530937513.35,0.0054,2531898361.48
13,1.09,0.1,0.11,993463.31,160853482.0,3643315.94,2523965974.88,0.0087,2524959438.19
14,1.08,0.1,0.11,1009644.25,160853482.0,3632723.77,2521616876.09,0.0046,2522626520.34
15,1.08,0.1,0.11,1030205.29,160853482.0,3622847.58,2519913421.22,0.0029,2520943626.5099998
16,1.08,0.1,0.11,1037934.03,160853482.0,3613479.84,2518643669.4,0.0069,2519681603.4300003
17,1.08,0.11,0.11,1049014.11,160853482.0,3604116.55,2517448815.43,0.0036,2518497829.54
18,1.06,0.12,0.11,1048869.41,160853482.0,3568921.49,2514782137.11,0.0086,2515831006.52
19,1.06,0.12,0.11,1048869.41,160853482.0,3568921.49,2514782137.11,0.0013,2515831006.52
