,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,2,4.93,2.61,3900.0,2063.1,37994.0,0.47,0.14,46.63,0.005399999999999999,4.516666666666667
1,10,1,3,0,6,0,minizinc_fw,0,,,,5,4.93,2.53,3900.0,2000.0,37994.0,0.49,0.14,40.58,0.003766666666666667,3.9966666666666666
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,19,4.93,2.66,3900.0,2104.89,37994.0,0.46,0.14,189.83,0.0019400000000000003,6.230499999999998
3,10,50,3,0,6,0,minizinc_fw,0,,,,5,4.93,2.53,3900.0,2000.0,37994.0,0.49,0.14,40.58,0.003833333333333333,4.048333333333333
