,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,108.342,90.74256861270516,84.88977342730355,78.00349885665408,72.95891969077954,71.33412961375258,69.96850490838911,68.86759568422043,67.69709671605044,66.7933272,65.4934672,64.77141268301216,68.68991312928839,68.41516676577501,67.85632802697765,67.28908633214941,66.92086236392201,66.76130353031726,66.6763977952975,66.65652210425098,66.59751537824442,66.62170785371737,66.50107659712376,69.30375789198148,69.2561615759809,69.11515228496401,68.93288818368295,68.63812788042767,68.48371776335325,68.36363767331892,68.33739299358214,68.23629960749275,68.2260378468736,68.10555026892882,68.05295732741168,68.01747411740733,67.98946400652386,67.98946400652386
1,66.271,55.590678288642884,58.558938075209625,62.051329529176584,64.61068960788499,65.43527332797385,66.12842743692337,65.09502634109418,64.93925605782269,65.42928545573851,66.1604999814003,65.36063663756725,73.33492914016358,73.04129758564649,72.44420424593973,71.83855189504318,71.42743297519493,71.24349624763398,71.1419780799547,70.99361968438262,70.9234307152037,70.8127881857163,70.66958029961789,70.54294569726297,70.49236471632305,70.34883274388825,70.1635822105919,69.82990733613184,69.67281152200765,69.53674370955132,69.50797044296601,69.39349991052163,69.40665139674275,69.27017128133211,69.21680938850938,69.18119999060386,69.17762978243977,69.17762978243977
2,50.849,64.82740791482613,64.89407345969948,64.97251072460587,65.02773521145023,65.04503727758596,65.05938994993336,66.18986463474866,65.1022554445493,65.12887393532252,65.20136038927642,66.04060813585517,67.45683252059763,67.22611701912884,66.79477680000001,67.42850455255807,67.06714739151292,66.95308613659518,66.92597804037861,66.7938952,66.87305844632988,66.77189730508964,67.1427890320413,66.9730246444398,66.92667957285802,66.793519,69.4,69.6882564723126,69.5313551426894,69.39494196852795,69.38151700243368,69.48137642518724,69.31500359578902,69.43437007500592,69.37892119079389,69.34418760286775,69.31711493726655,69.31711493726655
3,40.255,44.94473790544012,44.71965367514412,44.4548243479181,44.344838282427105,44.3094025812161,44.25470252236172,44.6668994116072,45.71486304828435,45.716816082417274,47.28091305386141,48.491971549477455,57.40270006894046,58.0745930964755,66.79486933509845,67.277389039964,66.90543481758267,66.79799594091155,67.98407919789477,67.8465659160872,67.8325834385991,67.73106037514721,67.74041263210104,67.55578833218512,67.50837974586607,67.3909296016981,68.23350380205235,68.2375342878288,68.084233603594,68.24625535171216,68.23284734257295,68.23424426627074,68.18714784043168,68.18890631578634,68.13452218614496,68.1023343723566,68.05920545472277,68.05920545472277
4,46.971,47.327238144323864,47.388109738874384,47.35427371750201,47.57211562443227,47.655674026614165,47.642553344269515,47.735913959476456,49.68861008394399,50.761189380635365,59.94928801898995,65.70470897669875,66.5002050393524,66.51582485176806,69.50611368388425,68.93658517999634,68.54433336481375,68.42198364678637,68.75633399251242,68.61492724124565,68.56812678181049,68.46599103999729,68.35795396218133,67.86125289724916,67.81267558241584,67.79620360249366,67.80182804468853,67.71255907232542,67.59513712466789,67.63367908495312,67.61831291447803,67.5877017576893,67.56472394710747,67.52827956926757,67.47445474482751,67.44294195533192,67.41123577165955,67.41123577165955
5,24.966,24.99621445273335,25.201049103604227,25.327998218050777,25.765141064814166,27.53128581083303,27.507038632535323,28.76108200856759,36.18839828189418,42.20988823917255,60.43775166566767,69.36642312088765,68.4608351082183,68.1995601004782,68.04514067713066,67.48084304623299,67.09667490598056,66.94200221428599,66.92049956725478,66.78000793147552,67.7950940859054,67.68988450440796,67.55369681708311,66.80464568803238,66.75679526618977,67.08765121495398,66.9201050233336,66.72004974843524,67.95157256757867,67.88507673599383,67.86251570193794,67.79166948302215,67.71080296852404,67.62651122542431,67.58181408434467,67.54604397289064,67.48009758158457,67.48009758158457
6,30.645,30.751562801038055,35.081466157687856,39.9935803432484,40.048217986121955,43.182496529153745,43.025596256934925,49.94350139283106,62.42843996893549,73.06079781355822,71.65984126272664,70.8870780000741,69.95350304835354,69.67381747656265,69.10484891887366,68.53798010005558,68.21759922885983,68.06923348228617,67.97537941778975,67.8322668522676,68.1818592416722,68.07891661102053,67.9471565747559,67.289475954214,67.24139674233527,67.13390028168864,66.97037089599098,66.7963845,69.24029004775211,69.16429129253325,69.14530355371645,69.08144103908595,68.98896008679212,68.9130162395121,68.91493049883351,68.87890547906548,68.81969022570668,68.81969022570668
7,26.262,29.595011511736107,43.32572851839107,55.31636922236219,54.18039539221937,57.0209026544656,58.03064323726577,68.4661521139099,67.42675817758348,66.527577178516,65.26240316031861,71.10843140556662,70.17469326822773,69.8949588083825,69.3258907969905,68.76988621791178,68.78930163287767,68.64074216537378,68.54652277313573,68.40499686187421,68.40774685051181,68.3066280176843,68.1758644998897,67.53862506984578,67.50264129011988,67.39324955342505,67.2335804587944,67.03734027056645,67.14430603003083,67.06341402799443,67.04246658620919,66.97482184308745,66.87638740854669,66.79594676475966,67.7345353771162,67.70007579305238,67.63589803966724,67.63589803966724
8,18.885,34.617145719714664,55.52632281870881,70.74850033188962,66.17263953514376,64.71332828461746,73.0577179746906,71.90747463487094,70.68945617288801,69.74838178471266,68.39254317472054,68.51454937159723,67.6228827864708,67.35462141404949,66.82152431352871,66.27673110760335,67.53435264654343,67.37850086836549,67.28533685875465,67.14401646667527,67.08003199372092,66.9755880644641,66.84475130798933,66.1676680652073,66.55155474280278,68.6885886416901,68.51922058791058,68.28148924629157,68.17649027065995,68.07895938949042,68.05674807424182,67.97518426328598,67.85649525302571,67.75950256504692,68.03853921523839,68.00206155982858,67.92599087837293,67.92599087837293
9,35.361,71.08098086259253,66.49956125807049,61.23733010742211,61.54549566779816,60.93120332089331,75.77555244913586,74.58324196571577,73.31371880380955,72.33493990523176,70.93031248218013,70.06553034035696,69.14525164952408,68.89033150683638,68.33689769896496,67.77054822787419,67.45856619578363,67.30362668273796,67.21024861443045,67.09030600257795,67.03225631145719,66.93191387603966,66.80070985573673,66.36069105611574,66.85616719593345,67.56303875555871,67.40929975465528,67.25579910113363,67.13765907800709,67.07478401491845,67.0514808357641,66.9989141386419,66.9224207872282,66.85991040189556,66.86374224437097,66.82932558912209,66.78058861472232,66.78058861472232
10,82.851,69.3930604,64.92837866097325,64.29950422910989,67.03025488313507,65.69581446431039,64.62161362437007,67.50395677932744,66.37332273840335,65.82024568343947,66.37543121486678,65.57653806865913,64.99857719910345,69.60822619305836,69.04300591836292,68.47541483060586,68.1059845511867,67.96438096371159,67.88724362946009,67.97719480167436,67.91536971617815,67.80838620909702,67.67827899091465,67.62902221995921,67.63800539886986,67.6419794929101,67.50051815071507,67.57404183258826,67.43350567992333,67.46401159074497,67.45323266738666,67.47877376838562,67.5159403495323,67.54631288866207,67.50118692986769,67.46465954150021,67.48848933437901,67.48848933437901
