,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,323.844,317.779913476666,313.5470672788912,305.80905308125335,302.4602855846486,299.70735751092985,355.30793189014764,350.01825190451535,348.1279249151568,343.0723710229411,340.7377162540995,338.6808464475237,336.9561244286393,333.8392547636973,331.68314876119166,331.0399394531139,343.32118521899423,342.8692329330512,340.71804384717296,339.6622296451134,338.7335168620664,338.57595189087544,338.15837149434185,337.55375206034256,337.28385724692833,337.231569368487,337.2006936878186,337.2006936878186
1,344.16,337.69222176682933,332.8803600882154,325.34151305621424,320.77165804186114,317.20429991697387,339.596799936109,334.5524595342748,332.76934811749476,327.9779604875701,326.1374496586773,324.81915648541377,323.9988882206621,331.1018524287332,331.7640068697504,331.12208191239574,351.09504803483316,350.63215816887566,348.389914307168,347.2621213741639,346.24172194217675,346.0574911485524,345.6067238628521,343.0056908389883,342.660154872898,342.6659900330672,342.6759884748368,342.6759884748368
2,290.467,285.1572978961716,284.20150980295165,369.2945369782771,364.03213271077124,359.80883033428483,352.21169576433323,346.9694218471006,345.09999,340.09492286908255,337.75579727056663,335.4682187973411,335.7512992231504,336.72996963206407,334.35893561274924,333.6545439120639,334.7550055243376,336.00001000000003,335.55058030810454,339.3876589621027,338.41159576453606,338.27401484456897,337.8877108278181,339.14259406808566,338.80073127528755,338.61268848442245,338.3902394799698,338.3902394799698
3,392.149,384.77113279446905,378.87887812564634,368.53354225931344,363.280105027118,359.06280573923436,351.4238584041798,346.23258858081164,344.4570907659282,339.58799540919864,337.2763085097754,335.03948178151,341.7621119242193,338.6062967212608,336.2143819964277,334.74856935747226,333.833953027428,335.1737337478983,338.53839328839734,339.3976230814036,338.4210924087579,338.3465881672872,337.97485336166295,340.2308151716757,339.88336634209816,340.0942849429798,340.3347949430652,340.3347949430652
4,329.5,323.3051562700031,319.36339674311427,310.6754276329075,306.3320610956045,302.9525837424352,317.3044291342132,313.06695032120604,319.94992065734016,325.0825622701044,323.0771004129465,321.6209409612938,354.6713861264673,351.3791796759643,348.89531456749944,347.1468810064258,345.9415125485615,345.5384752290419,343.3282418004,342.5597637353974,341.6554694399912,341.83116460879035,341.44746231478166,345.0542370525652,344.69766194368304,344.7310982886767,344.7159292887345,344.7159292887345
5,255.888,262.60184636352227,390.50001000000003,379.83695693216174,374.422504969431,370.0771807074171,362.2015034151209,356.8086402779276,354.88004500566404,349.7140802579865,347.2937717623661,344.9223735243603,343.1723110563626,340.024970138712,337.6290970530796,336.15996643202175,334.9943482533996,334.61897741565355,337.48677942177426,336.4630183553911,335.99998999999997,341.07085972778856,340.6520345457538,344.38701657694133,344.02511065979854,343.921887258576,343.6986195371802,343.6986195371802
6,268.158,268.95552489071093,326.723758325223,317.8507217504861,313.41048056470044,310.84735145535285,345.9618628207511,340.81141303679414,338.97177867463023,334.04295571914355,331.74998897384785,329.50091976189907,327.87640689383284,329.2883153721576,331.2903826192723,344.84019080026366,343.6451074005972,343.2047286961947,343.5286653132354,342.5210813807036,344.7684058175443,346.40300432731146,345.952317193748,343.35317823807287,342.99721499422367,343.1243053979438,343.17626422639455,343.17626422639455
7,297.221,304.33485053199126,309.731051169432,301.42120754430465,297.46977388157785,309.2421317974181,357.41831873921194,352.0963760249955,350.19442141519255,345.09999,342.7175097212068,340.3810092082471,338.6439860297682,335.52988423013204,333.3210261304653,339.3211519711589,338.1489005197183,337.7073452853075,336.2728273811801,335.99998999999997,343.70391261775,343.8048400377867,343.36344754480024,342.2881557913967,341.944994847388,342.2027488345228,342.4148231759084,342.4148231759084
8,238.508,398.82133988913506,392.7137505063151,381.99002900912296,376.54454040713455,372.172766403636,364.2495789600984,358.82530659795475,356.885616153547,351.6920116978886,349.2588844035055,346.8742841141529,345.09999,341.90207377369217,339.4889286022417,338.4314809869277,337.2667961227912,336.83116637095344,335.1968967075095,351.66968244905263,350.6373595322735,350.45076651147485,349.99555240279545,347.3713615173063,346.9767615334933,345.6281877296211,344.03286520370995,344.03286520370995
9,253.159,324.5007904448046,319.55584053925935,311.49976394542193,312.8800893287606,309.58187541461734,308.5178959298108,363.20001,361.23606680270774,355.97803591575,353.5131061282583,351.098876602679,349.3022361660865,346.06069295152116,343.61420304159486,342.0287521106012,340.87241966074436,340.46013994213337,340.40805715655443,349.769690364404,348.74304308818006,348.55727271227704,348.10382036512163,345.4923747892443,345.09999,345.0132317000463,345.07105406871347,345.07105406871347
