,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,17.8,17.0,17.0,15.8,17.0,16.3,20.3,20.3,18.9,18.9,17.8,18.9,17.8,20.3,20.3,20.3,20.3,20.3
1,20.3,20.3,17.8,18.9,18.9,17.8,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8,18.9,20.3,20.3,20.3
2,15.1,14.8,14.8,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,18.9,18.9,20.3,20.3,20.3
3,50.9,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3
4,17.8,17.8,17.0,16.3,16.3,15.8,15.8,16.3,17.0,17.0,17.0,17.0,17.0,24.5,24.5,22.1,22.1,22.1
5,14.4,14.3,42.7,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9
6,14.6,14.5,18.9,17.8,17.0,17.0,17.8,17.0,17.0,17.8,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3
7,15.4,15.8,16.3,15.8,15.8,15.8,17.8,17.8,17.8,17.0,18.9,17.8,17.8,18.9,20.3,20.3,20.3,20.3
8,14.2,50.9,50.9,36.3,36.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
9,14.3,17.8,17.0,17.0,16.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.8,17.8,18.9,17.8,18.9,18.9
10,17.0,16.3,15.8,15.8,15.4,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
11,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.0,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
12,31.3,31.3,24.5,24.5,22.1,22.1,20.3,20.3,18.9,17.8,22.1,22.1,20.3,20.3,20.3,18.9,22.1,22.1
13,20.3,17.8,17.8,17.0,17.0,16.3,15.8,18.9,18.9,17.8,18.9,17.8,20.3,18.9,18.9,17.8,22.1,22.1
14,36.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,22.1,20.3,20.3,20.3,20.3,20.3
15,17.8,17.0,17.0,16.3,15.8,17.0,22.1,20.3,20.3,20.3,18.9,17.8,22.1,20.3,20.3,20.3,20.3,20.3
16,17.0,16.3,15.8,15.8,15.8,15.8,36.3,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
17,115.5,92.8,75.2,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1
18,144.6,115.5,92.8,75.2,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
19,115.5,92.8,61.6,61.6,50.9,50.9,36.3,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
20,17.8,17.8,17.0,16.3,15.8,15.8,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,22.1,22.1,20.3,20.3
21,27.5,24.5,22.1,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.8,18.9,17.8,17.8,24.5,24.5,24.5,24.5
22,15.8,15.8,15.8,15.8,15.8,17.0,16.3,17.0,17.0,17.8,17.0,24.5,24.5,22.1,22.1,22.1,22.1,22.1
23,17.0,16.3,16.3,15.8,15.8,20.3,17.8,17.8,17.8,18.9,17.8,20.3,20.3,20.3,18.9,20.3,20.3,20.3
24,31.3,24.5,24.5,22.1,22.1,20.3,18.9,17.8,17.8,17.8,20.3,20.3,18.9,17.8,18.9,20.3,20.3,20.3
25,27.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
26,92.8,75.2,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
27,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,16.3,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
28,15.8,15.4,15.8,15.4,36.3,36.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
