,0,1,2,3,4,5,6,7
0,24.5,24.5,22.1,22.1,20.3,24.5,24.5,24.5
1,17.8,17.0,17.0,17.0,16.3,31.3,31.3,31.3
2,15.4,17.8,17.0,17.0,16.3,17.8,17.8,17.8
3,14.4,50.9,42.7,36.3,36.3,31.3,31.3,31.3
4,14.3,17.8,17.8,17.8,17.8,17.0,17.0,17.0
5,14.8,15.1,36.3,31.3,31.3,27.5,24.5,24.5
6,14.4,14.5,24.5,24.5,50.9,50.9,50.9,50.9
7,14.8,14.8,15.1,14.8,17.0,17.0,17.8,17.8
8,17.8,17.8,17.0,17.8,17.0,17.0,17.0,17.0
9,15.4,15.4,15.4,36.3,31.3,31.3,27.5,27.5
10,14.8,14.6,14.8,27.5,42.7,36.3,36.3,36.3
11,15.4,15.4,15.1,15.4,17.8,17.8,24.5,24.5
12,17.8,17.0,17.0,16.3,16.3,16.3,17.0,17.0
13,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3
14,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9
15,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5
16,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5
17,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1
18,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5
19,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5
20,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1
21,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5
22,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3
23,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3
24,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3
25,31.3,27.5,24.5,24.5,22.1,36.3,36.3,36.3
26,17.0,17.0,16.3,15.8,15.8,17.0,16.3,16.3
27,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9
28,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9
29,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9
30,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5
31,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5
32,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5
33,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
34,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5
35,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5
36,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
37,144.6,115.5,92.8,92.8,75.2,61.6,50.9,50.9
38,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8
39,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1
40,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5
41,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
42,20.3,18.9,17.8,17.8,17.0,17.8,17.8,17.8
43,20.3,20.3,18.9,17.8,17.8,18.9,24.5,24.5
44,17.8,17.0,17.0,17.0,17.0,16.3,20.3,20.3
45,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.8
46,17.8,17.8,17.0,17.0,18.9,22.1,36.3,36.3
47,16.3,15.8,15.8,15.4,15.8,15.8,15.8,15.8
