,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.77,0.0,0.0,0.0,310183.0,17904.0,4985241.2,0.0,4985243.97
1,2.04,0.27,0.13,28231.48,310183.0,13157.93,4361006.86,0.0098,4389240.380000001
2,1.87,0.32,0.13,28550.57,310183.0,12106.09,4348822.66,0.0184,4377375.100000001
3,1.82,0.34,0.13,23834.96,310183.0,11747.43,4347671.67,0.0402,4371508.45
4,1.8,0.35,0.13,20344.51,310183.0,11605.77,4347788.34,0.0099,4368134.649999999
5,1.78,0.36,0.13,17878.48,310183.0,11496.83,4347717.99,0.0065,4365598.250000001
6,1.8,0.35,0.13,13520.16,310183.0,11660.77,4348735.4,0.0104,4362257.36
7,1.78,0.36,0.13,12437.57,310183.0,11472.86,4347447.13,0.0119,4359886.48
8,1.81,0.35,0.13,9585.58,310183.0,11672.0,4348310.05,0.0286,4357897.4399999995
9,1.78,0.36,0.13,8773.53,310183.0,11526.02,4347346.77,0.0045,4356122.08
10,1.78,0.36,0.13,7954.48,310183.0,11519.64,4347421.28,0.0067,4355377.540000001
11,1.84,0.34,0.13,6626.84,310183.0,11896.95,4347741.65,0.0134,4354370.33
12,1.81,0.35,0.13,5942.83,310183.0,11702.01,4347441.09,0.0039,4353385.7299999995
13,1.81,0.35,0.13,4802.1,310183.0,11671.53,4347515.5,0.0153,4352319.409999999
14,1.79,0.36,0.13,4409.08,310183.0,11535.41,4347098.13,0.0101,4351509.0
15,1.75,0.37,0.13,3774.24,310183.0,11306.9,4347127.58,0.0393,4350903.57
16,1.75,0.37,0.13,3504.36,310183.0,11324.76,4346926.79,0.0033,4350432.9
17,1.76,0.37,0.13,3268.3,310183.0,11348.46,4346941.56,0.0058,4350211.619999999
18,1.78,0.36,0.13,2730.91,310183.0,11501.07,4347092.3,0.0097,4349824.99
19,1.76,0.36,0.13,2547.19,310183.0,11402.84,4346864.66,0.0031,4349413.61
20,1.77,0.36,0.13,2202.35,310183.0,11466.98,4346892.34,0.0051,4349096.459999999
21,1.78,0.36,0.13,2166.84,310183.0,11473.11,4346764.58,0.0036,4348933.2
22,1.78,0.36,0.13,1977.11,310183.0,11490.92,4346796.3,0.0039,4348775.19
23,1.78,0.36,0.13,1757.32,310183.0,11498.22,4346848.07,0.0058,4348607.170000001
24,1.78,0.36,0.13,1546.12,310183.0,11519.66,4346829.94,0.0035,4348377.840000001
25,1.76,0.36,0.13,1418.15,310183.0,11394.57,4346769.57,0.0029,4348189.48
26,1.77,0.36,0.13,1309.73,310183.0,11439.57,4346717.81,0.0074,4348029.31
27,1.77,0.36,0.13,1249.44,310183.0,11455.39,4346709.63,0.0088,4347960.84
28,1.77,0.36,0.13,1190.03,310183.0,11460.2,4346729.09,0.0103,4347920.89
29,1.78,0.36,0.13,1132.91,310183.0,11478.27,4346712.61,0.0046,4347847.300000001
30,1.78,0.36,0.13,1084.99,310183.0,11497.94,4346700.15,0.0018,4347786.920000001
31,1.78,0.36,0.13,1060.51,310183.0,11501.97,4346703.78,0.0044,4347766.07
32,1.77,0.36,0.13,996.38,310183.0,11411.65,4346705.48,0.0138,4347703.63
33,1.77,0.36,0.13,929.54,310183.0,11449.99,4346681.67,0.005,4347612.9799999995
34,1.77,0.36,0.13,891.23,310183.0,11465.93,4346692.16,0.0026,4347585.16
35,1.78,0.36,0.13,869.39,310183.0,11478.6,4346674.03,0.0025,4347545.2
36,1.78,0.36,0.13,850.04,310183.0,11487.46,4346672.06,0.0025,4347523.88
37,1.78,0.36,0.13,831.18,310183.0,11494.02,4346676.57,0.003,4347509.53
38,1.78,0.36,0.13,813.87,310183.0,11495.32,4346676.83,0.0034,4347492.48
39,1.78,0.36,0.13,799.11,310183.0,11501.51,4346675.84,0.0023,4347476.73
40,1.77,0.36,0.13,780.38,310183.0,11466.51,4346664.54,0.0062,4347446.6899999995
41,1.77,0.36,0.13,765.23,310183.0,11468.26,4346658.72,0.0033,4347425.72
42,1.78,0.36,0.13,753.34,310183.0,11475.64,4346652.12,0.0027,4347407.24
43,1.78,0.36,0.13,749.51,310183.0,11476.05,4346649.8,0.0015,4347401.09
44,1.78,0.36,0.13,739.5,310183.0,11477.12,4346653.1,0.0044,4347394.38
45,1.78,0.36,0.13,728.37,310183.0,11482.53,4346647.39,0.0019,4347377.54
46,1.78,0.36,0.13,724.28,310183.0,11483.62,4346646.15,0.0016,4347372.210000001
47,1.78,0.36,0.13,721.04,310183.0,11485.38,4346643.87,0.0014,4347366.69
48,1.78,0.36,0.13,718.55,310183.0,11485.63,4346642.05,0.0011,4347362.38
49,1.78,0.36,0.13,717.7,310183.0,11486.21,4346640.83,0.001,4347360.3100000005
50,1.78,0.36,0.13,717.7,310183.0,11486.21,4346640.83,0.0009,4347360.3100000005
