,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,5.786330371662827,9.021564904567317,11.043604589019445,9.305652578204272,10.91082647112726,8.953360809111809,10.702998807556146,10.019862253184744,10.101179062671639,10.448847580010137,10.304647034303088,10.287014858807265,10.456512787025362,10.25110699470575,10.54799470354195,10.273869449809856,10.471889383944456,10.094117815110147,10.280172924555027,10.473938908791883,10.284786675307567,10.35814735290986,10.290830536408109,10.390794486025058,10.508761779683498,10.335461759330489,10.37234914498145,10.342882077653167,10.383499234078654,10.422883844025575,10.335416492831143,10.329732080727343,10.395127863711629,10.427849174899212,10.330834950604732,10.349711068329158,10.368134886938666,10.364467214646117,10.36825383252656,10.404799151444205,10.392137059212494,10.39453719408946,10.393507576677633,10.384951575758807,10.395451865490308,10.40037690286735,10.404039805987766,10.401694201918877,10.402629454986474,10.402629454986474
1,0.0,5.091528257752641,7.1800859369620476,5.465080669636852,6.563293765367809,6.345602927630846,6.509636056685267,6.113683223209586,6.1654264953235876,6.032187996063267,6.593637321328779,5.473740005588372,6.399119671256837,5.441837234886973,6.115089503710475,5.928236665491423,6.154098194249831,6.089183609127706,6.140843126758416,6.106651287960213,5.993444493893709,6.128247743822117,6.05751506203548,6.270521235847169,6.15633934559684,6.079475217221158,6.109399855106195,6.071857092165837,6.162279221200521,6.089286724039251,6.012803103842974,6.0724549639068295,6.216975775621342,6.086444375315781,6.0268972727559245,6.107627728070283,6.074781231302547,6.054570749932879,6.103679341280836,6.074814545393091,6.047133789365197,6.084535244943428,6.059688947639361,6.071651977381741,6.097042752354393,6.084752216881728,6.076141935093147,6.069686129813701,6.076171755705354,6.074433578613489,6.074433578613489
2,0.0,5.125061426427339,4.404177715379759,4.600048593020515,4.412974906586261,4.167018478550281,4.386349336311006,4.181319017196916,4.345661340623999,4.189116871591267,4.039209866638139,4.537597911615814,4.335883795854536,4.293065692167002,4.153135232079748,3.916672885347027,3.9320404470378456,3.9535657184115562,4.101222733898932,4.000926231333702,4.061936499345793,4.067059109065127,4.083216296255774,4.088593127967221,4.108181494063296,3.981973275130022,4.0260293382031325,4.041321250001784,4.045612934609943,4.063179295841703,4.082428822308365,4.086244749647796,3.9953636538506436,4.03312395759145,4.0487214154834,4.061207488504335,4.069894543562501,4.0762916402719815,4.07744295813667,4.0835009431324,4.048336366791063,4.049952566609314,4.057226461408217,4.057604454351169,4.058592062309012,4.063904871083493,4.064958873980995,4.066686718197774,4.066910999062402,4.067491479090735,4.067491479090735
3,0.0,2.5109909332522103e-16,4.546458066684109e-16,-3.277674831759326e-16,2.1147133740786042e-16,3.158126559664822e-16,-9.16317581733589e-16,-5.30936064061074e-16,-6.94492033940564e-16,-8.338873860509919e-16,-5.179073081882794e-16,5.943010684758538e-16,6.781728003865188e-16,1.4295488864991632e-15,1.9739263729237548e-15,2.538459714731175e-15,2.3041015509634147e-15,2.582896696490784e-15,2.1215467184114622e-15,2.186158443397579e-15,2.1227394777000835e-15,2.1338321163743923e-15,2.022894535182931e-15,1.4939068282565348e-15,1.2469060526546198e-15,1.6033761989606861e-15,1.816839908778981e-15,1.821190608300026e-15,1.7156794841241567e-15,1.758836602376016e-15,1.7643866719253293e-15,1.7409337691653356e-15,1.6098795313866584e-15,1.948986643402121e-15,1.9726198465832396e-15,2.1330226338347318e-15,2.1557605184282937e-15,2.0987928200604573e-15,2.043550075187972e-15,1.959866890068226e-15,2.041340791740224e-15,1.980465079996024e-15,1.9460611524441377e-15,1.933639926858498e-15,1.8780411601691e-15,1.8438932583123184e-15,1.8417581929381457e-15,1.8697472744683738e-15,1.8637520477819582e-15,1.8716138917202293e-15,1.8716138917202293e-15
4,0.0,-1.2786450478671474,-2.097948251195553,-2.584436490449925,-2.952969356986546,-3.207171839511259,-3.615926385272069,-3.7547865856151725,-4.0369880658616095,-4.121019228804292,-4.185680934709593,-4.300385065198201,-4.3550223934870305,-4.452882502167826,-4.483088103054005,-4.547639204774158,-4.567254147145903,-4.583853159610412,-4.6230020144278985,-4.638703766798421,-4.663511485672712,-4.671915682554414,-4.685733875875039,-4.700876419605769,-4.715426943073738,-4.7248873217531155,-4.731674457603489,-4.735829689148351,-4.740294230618204,-4.7438160638609395,-4.7474501147320325,-4.749306190899924,-4.7526639187713435,-4.757833586986903,-4.760796543668408,-4.761875671686094,-4.762831610883775,-4.764315675113197,-4.765515729327651,-4.7665388482607485,-4.7678376607422575,-4.768727408851074,-4.76967489769245,-4.7699406274329235,-4.770634917660347,-4.77140722047275,-4.771734746089285,-4.7719221419581075,-4.772121914853531,-4.7721605609310656,-4.7721605609310656
5,0.0,-0.0019227049756660134,0.019810619495169178,0.019644277865418527,0.02027350167850254,0.0009579010800419035,0.006608776972891805,-0.007391661165152781,0.0006608628616444836,0.004721389142268512,-0.004413220722187329,-0.02307350984869942,-0.03196201576933813,-0.0465168997919919,-0.05100942512902118,-0.035772635100507086,-0.030455097268337106,-0.025246089108787263,-0.014749570825933932,-0.009674810543740694,-0.022728386175940557,-0.020021275019430275,-0.027828825458787634,-0.020445066078604412,-0.03017536030150933,-0.03671505048195137,-0.030683167518399588,-0.033938613857985245,-0.03085991744212446,-0.02712879879974442,-0.030599906097561805,-0.029214523751220738,-0.03254518011599459,-0.03768663218780575,-0.04063341699750721,-0.041818193439716926,-0.04286772067192171,-0.04433901842274399,-0.04261218917445782,-0.043678170982920504,-0.045031396334445695,-0.04324712279250104,-0.044271357379349056,-0.04456181420776867,-0.04345172965457091,-0.04432402766207413,-0.04468830351221971,-0.0449257285718386,-0.04466398085264395,-0.044716338642218065,-0.044716338642218065
6,0.0,-0.3116240777001784,-0.22930892247860976,-0.1761714100755337,-0.13761657816109796,-0.10263774054349886,-0.06197787515204274,-0.0402050303199488,-0.010732635925858748,-0.00017120858678521423,0.015360842411084917,0.03699120917454748,0.048670692246402324,0.07156859618834613,0.07863628655701793,0.07891731578873738,0.07956141004659713,0.08068263580261649,0.08187342725795638,0.08195571886441512,0.09160586401783058,0.09102640106205759,0.09620294055131401,0.09528267872449638,0.10281108317771025,0.10672883810354865,0.10556601689269471,0.10797605787996818,0.10665279623804184,0.10615135712774991,0.10801230911766126,0.10738366461870753,0.11147480593676048,0.11406895990419826,0.11555577985282407,0.1168985656690297,0.11808806457440774,0.11879924915608274,0.1181563616054774,0.11887736520236826,0.11979265319143875,0.11933473002312532,0.11981330121897915,0.1200070407525527,0.11957874678811378,0.12015588593414589,0.12032430721952844,0.12050840622836244,0.12036891286460373,0.12042796394295104,0.12042796394295104
7,0.0,-5.551413631917058,-7.701653694911412,-8.342901643130954,-7.978661931094134,-7.738580899301868,-7.306710365193968,-7.178919904763307,-6.897571486342224,-6.810915893734903,-6.747232346811412,-6.619931007560054,-6.571679305231169,-6.4534750149309925,-6.4278967789221095,-6.364822458815997,-6.344285201122408,-6.3254948072246115,-6.284748455972798,-6.267777741284445,-6.233200726699987,-6.225915785390346,-6.207808580422794,-6.193335366154338,-6.171015316442516,-6.169479087067715,-6.161881646760014,-6.154780869560329,-6.151658956679735,-6.147519203508687,-6.142087960185991,-6.140893093432551,-6.120059654660358,-6.113288368260825,-6.109410203628676,-6.106428221718764,-6.103770166865462,-6.101892251020527,-6.101388180718991,-6.0996893260551595,-6.1006564658104,-6.099972231436814,-6.0987164024255645,-6.097744941345484,-6.097477136209838,-6.096124644140525,-6.095692192834538,-6.095264988866036,-6.095243986691108,-6.095116957823532,-6.095116957823532
8,0.0,-0.003976265060240973,-0.22917394280264936,-2.249620087921226,-4.431223943610635,-5.953810162037868,-8.343975423825896,-9.184414845401388,-10.845027078996255,-11.349341331649438,-11.746641135190552,-12.422173447907294,-12.756337667455407,-13.331823154880972,-13.520009154879439,-13.894406995283349,-14.009062649699372,-14.107294385022525,-14.33664990889188,-14.43086119177553,-14.576532264175263,-14.624555375094925,-14.703877370015181,-14.792138892248596,-14.877464761519565,-14.942204694158102,-14.983052613665786,-15.006944755840404,-15.031639429862539,-15.052768300526829,-15.07297458947351,-15.083201519530155,-15.093488006114816,-15.122523796243643,-15.139338726454952,-15.146820780245493,-15.153432229777257,-15.16170464518838,-15.168794325998055,-15.174838708475635,-15.185535148732463,-15.191093419671365,-15.196364638687125,-15.197388785981817,-15.201457766272034,-15.205918408189842,-15.207741020641077,-15.208942194929373,-15.210053572985007,-15.210330748162766,-15.210330748162766
9,0.0,-0.23992947492544284,-0.32394968035506966,-0.44310991218230655,-0.4926759307821996,-0.6620416004663844,-0.8670281247297824,-0.8703660867347304,-0.8297617699892745,-0.8177591503589294,-0.8130046602176083,-0.7931136291135044,-0.7960249689771456,-0.7683234423483637,-0.770329123809871,-0.9109614405940873,-0.8929799773876321,-0.8751962592553115,-0.8404457199706412,-0.8241290196787407,-0.8030650809189109,-0.797246466353317,-0.7880418141776301,-0.7737517722987959,-0.7605354833414882,-0.7655664408327533,-0.7558281073791107,-0.7515912878207934,-0.7485670612538069,-0.7430437362261182,-0.7408898327960499,-0.7396963888259899,-0.7200606000202924,-0.717908941486471,-0.7511932109970224,-0.7476433459945091,-0.7444822352488366,-0.7432288841712303,-0.7415760306711597,-0.7401668729104607,-0.7414013134136562,-0.7393063906866721,-0.7385735256476076,-0.7376631876682129,-0.7366778062655921,-0.735516162867989,-0.7352724730477964,-0.7348385791481569,-0.7375711660191953,-0.7374161158785951,-0.7374161158785951
