,0,1
0,19.559,3.438898601398601
1,20.108,9.55154566022213
2,17.087,5.618305977682448
3,20.155,10.860401215777687
4,14.393,9.653848005099478
5,8.18,10.721736893988366
6,6.649,10.025990862242333
7,8.057,9.179276576528048
8,11.45,14.380526576528048
9,7.569,11.34792657652805
10,7.007,12.599307528909
11,22.522,11.614908322559794
12,24.665,19.017639022415498
13,30.379,15.598152136752137
14,11.659,18.27243866166513
15,12.521,24.39866366166513
16,18.27,18.969882276383746
17,13.154,21.227547666549135
18,7.16,18.30104501087148
19,18.017,20.126945598845595
20,20.232,25.70386681096681
21,11.524,15.997113131313132
22,19.983,13.991441810966812
23,24.534,21.724423160173163
24,25.174,12.761276190476192
25,25.246,24.03466507936508
26,35.149,23.87227619047619
27,13.903,19.72578124098123
28,23.77,25.392038095238103
29,21.181,22.811997402597402
30,27.201,28.07849264069264
31,24.104,21.663423196248196
32,14.664,24.660259199134202
33,14.226,24.73840205627706
34,15.097,15.557386580086582
35,16.428,20.513053246753252
36,15.81,23.40610324675325
37,24.438,32.114193434343434
38,21.343,23.150935001109996
39,16.385,19.76263454878455
40,16.052,18.881967882117884
41,22.897,24.316389887889887
42,22.898,22.469542918192918
43,5.873,20.97189783549784
44,24.647,24.215130952380953
45,20.639,15.198654761904761
46,24.298,23.479666666666667
47,33.443,15.601999999999999
