,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.0,-0.6134400000000004,-1.509546010909092,-2.1511001824751528,-2.6560601323057296,-3.4226459398334446,-3.8919251238189414,-4.4003890755759105,-4.691250216177627,-5.090510956445545,-5.476973929450481,-5.802741308180493,-5.977071445017481,-6.119765600664285,-6.289855623047525,-6.456316338963554,-6.661079282236201,-6.8771338830716635,-7.151070761786035,-7.30277522483477,-7.374481055836683,-7.459363705854633,-7.611260456188437,-7.6852649033913885,-7.780989321956542,-7.843312892518309,-7.9091325213849,-7.985901238991599,-8.062779603505241,-8.136777861915293,-8.19189180313541,-8.251440393846798,-8.29749019887057,-8.329639207772058,-8.356852261577313,-8.38229110479258,-8.425269655762124,-8.451077605536097,-8.469365593515167,-8.486906250206925,-8.496704432099946,-8.514547359832482,-8.523611149461976,-8.531790671645847,-8.531790671645847
1,0.0,-0.8812800000000006,-2.4104001928138548,-3.4374278831597103,-4.10339863267797,-4.786612242576333,-5.192528224845824,-5.6297993340870205,-5.8874211925933375,-6.177651602103583,-6.48426130811973,-6.769367927625671,-6.910404402901539,-7.027909229720399,-7.16875879685241,-7.302780440984744,-7.481902383168805,-7.649417823572917,-7.863791726543098,-7.971160851310953,-8.032216547030098,-8.093210863341591,-8.204200852690757,-8.263987503442978,-8.327928346801267,-8.378341242920925,-8.423254228890253,-8.473065620744558,-8.540406172035677,-8.589659065805133,-8.624962455732648,-8.668302521572823,-8.704930295900246,-8.728359812811883,-8.746510572767388,-8.765133142347786,-8.794281808526378,-8.813383150413486,-8.827747257461533,-8.839667880984129,-8.847403794530866,-8.858866053697271,-8.865855889712266,-8.871810734255455,-8.871810734255455
2,0.0,-4.838257133089136,-5.4559613609824975,-5.856335115990886,-6.113773689286899,-6.380905491613445,-6.536552016902807,-6.7027921389836385,-6.81110678215356,-6.918627623976999,-7.044889635104116,-7.165554025795466,-7.218562105953366,-7.259295402373567,-7.312254685466056,-7.357999050259402,-7.419634714624821,-7.482912326581631,-7.565424725115966,-7.609196218541591,-7.630051506084061,-7.659917562309524,-7.705749554442903,-7.724803553676798,-7.751820812290324,-7.76636164452614,-7.787767480108474,-7.806067165953031,-7.827751064189844,-7.844854532155401,-7.856547082618146,-7.874374239403455,-7.883726377363947,-7.893445132171951,-7.8999766361693755,-7.907165307559569,-7.913478424023213,-7.92253674424565,-7.927892125924214,-7.9337648081947325,-7.936326688450624,-7.941489094902782,-7.944287859569976,-7.946568822143306,-7.946568822143306
3,0.0,-0.7608000000000005,-1.915388703017572,-2.6624843961531197,-3.092441347995678,-3.565669111968571,-3.835549341632367,-4.145503309218351,-4.323269267813345,-4.536747280521535,-4.767000701952317,-4.961979593838766,-5.05742761604406,-5.137063154914601,-5.227963589471516,-5.313398317487574,-5.43207190941202,-5.545185777473086,-5.692011104095118,-5.776770301836056,-5.8170481995833425,-5.8706781855673125,-5.965300280438642,-6.003891720045114,-6.056988596994956,-6.088102795249816,-6.126269726110418,-6.168294193986959,-6.210552821454045,-6.2511066753614895,-6.280178812964999,-6.315086797637879,-6.338755872807199,-6.358305909633431,-6.373670464631803,-6.389199304536609,-6.410485251015369,-6.425681100756829,-6.435433360389037,-6.445259160190625,-6.450378191549066,-6.460600194995028,-6.465620031895463,-6.470683762296468,-6.470683762296468
4,0.0,-2.438852215340217,-2.8243077252985134,-3.140880032153986,-3.2418539125193617,-3.4096081819844404,-3.4658183687662842,-3.552301791536347,-3.6080129933662985,-3.6361341347840908,-3.7032840187688145,-3.7414425484388794,-3.764261793825226,-3.775373147237718,-3.7872625828111994,-3.7988189082538355,-3.814037176810866,-3.816658128412844,-3.8391884709932733,-3.846943450691056,-3.851756294729692,-3.8587897828573445,-3.8659522662890295,-3.869956366994548,-3.874224522078071,-3.877085726211004,-3.881471457110433,-3.8842477397104034,-3.889410281668844,-3.8912807044659985,-3.891591905037737,-3.8923364980661095,-3.892330842590431,-3.892583650966101,-3.89343208702619,-3.8949491777780985,-3.8942153034620794,-3.8955319213795323,-3.896059118259384,-3.896889860989676,-3.8975287763298576,-3.898483117495146,-3.8989404444889537,-3.899420033048794,-3.899420033048794
5,0.0,-1.7226897910977923,-1.6092882501469978,-1.492963002557102,-1.4283994560725193,-1.408333194661069,-1.3777215095960125,-1.356619243428103,-1.3309242787683275,-1.2786442721002493,-1.266428851965488,-1.234063971139243,-1.2055961832744513,-1.1866330240135528,-1.1679778213121725,-1.1468043556380172,-1.1200033451391922,-1.0801235448031747,-1.047440384056903,-1.0229158707730168,-1.01305389398219,-1.0005768287165702,-0.9651850514162672,-0.9550515087370061,-0.9392029981173905,-0.9305597480607541,-0.9196153691405682,-0.9045019290157265,-0.8871254215867086,-0.8703495518359485,-0.8573779107520391,-0.8441421684070779,-0.8324758179130278,-0.8248290940064551,-0.8187815794517085,-0.813438407440626,-0.7985437536429612,-0.7945752612098711,-0.7911912285529192,-0.7886499927769102,-0.7874717174297491,-0.7846064227128383,-0.7830969359252377,-0.7813309632317367,-0.7813309632317367
6,0.0,0.29027001842601863,0.4042326541000897,0.5751978632024237,0.6610016707278276,0.6842540648048488,0.7293883703075301,0.7715373284947662,0.8150790051441617,0.8950346275805795,0.9339046807249158,0.9883165561685199,1.0287096833176694,1.0532271721794626,1.0823329988008072,1.1146910296600476,1.1539767111715429,1.2118850056194406,1.2674895325841413,1.302508668546983,1.3184973402292364,1.339618015815525,1.389887147425449,1.4059296430461516,1.4318926278622215,1.4455045541629803,1.4619043163009333,1.4852882656089095,1.5098253086237874,1.5336615725328633,1.5527631468705598,1.5730235684788296,1.5892157569551169,1.6005183812288837,1.6091833533579243,1.6170936305705776,1.6385176241781867,1.6446607896206704,1.6494771596997706,1.6537245348897507,1.6557018761854356,1.6600316332389256,1.6621278867324794,1.6647323012699893,1.6647323012699893
7,0.0,0.2764833517593518,0.36382234410008957,0.5043008449083216,0.5721847909842328,0.5404583788353569,0.5472966086416978,0.5479452397883474,0.5914223503005777,0.647318672382303,0.6544998470397305,0.6816207244214061,0.7104945932150154,0.7241515203008974,0.7397694060485418,0.7632313272063138,0.78317899306443,0.82557724187447,0.8630374408833356,0.8852938582216895,0.8952710335762201,0.9095439959223857,0.9452222942038263,0.9548214437970802,0.9756325106056406,0.9837911404670817,0.9928285555918153,1.0118652443187979,1.0309283381706635,1.050871911176698,1.0663078234825316,1.0803977081120935,1.0943483592235475,1.103575519754907,1.11046287046837,1.116840859129692,1.1367944499278388,1.1409427848930735,1.1442433243149623,1.1469701126302574,1.1481836488243922,1.1512351089992707,1.1523129423503977,1.1544176884989563,1.1544176884989563
8,0.0,-0.9810076958596964,-1.253006203804673,-1.3219792536612665,-1.3357912745782956,-1.3677851511812744,-1.331928218217718,-1.3012396018106032,-1.2856911096247947,-1.2286520980310227,-1.1755939431183382,-1.1544696762595377,-1.1460172085230618,-1.1381098541020371,-1.1234609757794183,-1.099282162609388,-1.0686883594923926,-1.008889906488359,-0.9568550673473569,-0.9242481195283997,-0.9107474836629518,-0.8894080689473479,-0.8421171569916933,-0.8278199645734041,-0.8004810551097102,-0.7895028867111199,-0.7743210800628056,-0.7488172513934431,-0.7365248880520703,-0.7125025463791113,-0.6934466210941765,-0.6736097553525778,-0.6664891859714194,-0.6544821038307083,-0.6457121016750603,-0.6373441595258794,-0.6264680960154072,-0.6170775448409141,-0.6107146790452717,-0.6065710223423038,-0.6046831354893868,-0.6000836560315949,-0.5975423610582943,-0.5947806167491841,-0.5947806167491841
9,0.0,-0.4620734101454107,-0.3694942827657119,-0.29980093839338745,-0.08600798349747071,0.08878438363659023,0.2144650219511573,0.3611356301386904,0.5030262424535635,0.637444733484985,0.8279599834521894,0.9536672942935858,1.0484768444423178,1.0960332702277578,1.1636258114764264,1.223862742958208,1.2979739262027525,1.4472328001595502,1.5534870943410024,1.6061451597346343,1.6366941093119076,1.6871956996907378,1.7835780142462114,1.818683207132502,1.8734067277362796,1.8951691694377941,1.9347196883597328,1.9818333242150483,2.02622394961822,2.0689317672564833,2.1164355866596045,2.1527858102802604,2.183699235166588,2.212568630289413,2.227608280242701,2.2436708794279467,2.279661034410316,2.295821248193532,2.3065421830697725,2.313452492715177,2.317135622719703,2.32797029799441,2.3329749556803514,2.3382443887333286,2.3382443887333286
