,0,1,2,3
0,633.955,620.8729117950762,604.7756417318584,604.7756417318584
1,590.973,578.8098051521403,563.7116113368462,563.7116113368462
2,650.765,639.8159768931531,622.8483337507259,622.8483337507259
3,561.388,584.1726922271789,568.6296810848678,568.6296810848678
4,518.98,651.6294789981423,634.2623370316859,634.2623370316859
5,502.746,772.7671043025051,752.302594236845,752.302594236845
6,496.86,614.7050998841067,607.1503741653348,607.1503741653348
7,544.104,539.9890643122304,723.3143684577282,723.3143684577282
8,528.755,519.1962719400691,731.7074881465024,731.7074881465024
9,541.872,531.0031274473093,576.9626328647485,576.9626328647485
10,546.309,539.2033363063738,560.7907861008539,560.7907861008539
11,554.073,555.2991891263056,647.3624151856819,647.3624151856819
12,526.864,521.3356493129872,552.9732852278033,552.9732852278033
13,637.541,624.2859695617508,607.648463793299,607.648463793299
14,759.704,743.9089974609784,724.0829899915558,724.0829899915558
15,685.983,671.7211496953412,653.8201521456905,653.8201521456905
16,671.727,657.7613013149005,640.2313742328456,640.2313742328456
17,694.349,679.9127728606572,661.792386851579,661.792386851579
18,706.831,692.1613694570373,673.8272192491333,673.8272192491333
19,607.227,594.6346930153758,578.8847031381758,578.8847031381758
20,730.353,715.1680564908228,696.1075435362316,696.1075435362316
21,744.198,728.7279866469745,709.312365537919,709.312365537919
22,640.011,626.7112474237506,610.020643649946,610.020643649946
23,692.917,678.5104212887318,660.4270374973684,660.4270374973684
24,785.302,768.9839085395745,748.5080233268549,748.5080233268549
25,649.621,636.1830267015639,619.3712692387933,619.3712692387933
26,629.565,616.5341624088229,600.2280679707699,600.2280679707699
27,701.996,687.4016132587209,669.0824615769767,669.0824615769767
28,693.078,678.674560778661,660.589520851358,660.589520851358
29,668.352,654.4622104389531,637.0214630615125,637.0214630615125
30,742.934,727.4883332874199,708.102926202875,708.102926202875
31,700.521,685.9586111064114,667.6819692745416,667.6819692745416
32,772.992,756.9204728513095,736.7470984009833,736.7470984009833
33,800.348,783.7077053909996,762.8204000960294,762.8204000960294
34,791.399,774.9449540717079,754.2914060298716,754.2914060298716
35,754.406,738.7210251477734,719.0329139100071,719.0329139100071
36,772.068,756.0158087826622,735.8667319187928,735.8667319187928
37,768.435,752.458322871558,732.4039265336943,732.4039265336943
38,775.9,759.7680116810147,739.5187448891099,739.5187448891099
39,883.645,865.272850472832,842.2116784734342,842.2116784734342
40,804.747,788.0152443565688,767.0131349314045,767.0131349314045
41,762.986,747.1226771701987,727.2112055696857,727.2112055696857
42,694.018,679.5959733349737,661.5161728380417,661.5161728380417
43,638.453,625.2196964953677,608.6070109305672,608.6070109305672
44,621.554,641.9305371207909,753.7280788806383,753.7280788806383
45,503.978,503.5780580908571,529.6889303501921,529.6889303501921
46,608.249,595.7163017413845,580.2685016199631,580.2685016199631
47,670.796,656.850260985974,639.3699341786761,639.3699341786761
