,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,5.54,0.0,0.0,0.0,72838.0,8400.0,1149219.4,0.0,1.0,1149224.94
1,3.48,0.37,0.11,28.18,72838.0,5284.9,1020508.54,0.0088,0.3708,1020540.2000000001
2,3.0,0.46,0.11,27.48,72838.0,4551.85,1019789.79,0.0026,0.168,1019820.27
3,2.9,0.48,0.11,27.97,72838.0,4398.84,1019741.88,0.0018,0.0336,1019772.75
4,2.9,0.48,0.11,27.97,72838.0,4398.84,1019741.88,0.0005,0.0,1019772.75
