,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
1,27.5,24.5,24.5,24.5,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
2,17.8,17.0,17.0,17.0,27.5,27.5,24.5,50.9,42.7,75.2,92.8,92.8,115.5,115.5
3,18.9,17.8,18.9,18.9,20.3,18.9,17.8,20.3,18.9,20.3,20.3,20.3,20.3,20.3
4,20.3,18.9,20.3,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
5,15.8,15.8,15.8,24.5,24.5,24.5,61.6,50.9,92.8,92.8,92.8,115.5,115.5,115.5
6,17.8,18.9,17.8,18.9,18.9,17.8,20.3,18.9,20.3,20.3,18.9,20.3,20.3,20.3
7,17.0,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
8,14.8,24.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8
9,15.1,15.4,20.3,20.3,20.3,22.1,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
10,17.8,17.0,17.8,17.8,17.8,17.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
11,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5
12,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,31.3,36.3,42.7,42.7,42.7
13,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,22.1,24.5,24.5,24.5,24.5
14,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3
15,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
16,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
17,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
18,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
19,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
