,0,1,2,3,4,5,6
0,0.316,0.2641599459999995,0.21726813461146458,0.18629010401409182,0.18401190543201498,0.18361294911765544,0.18361294911765544
1,0.316,0.33856002349999986,0.34236589698474323,0.34488016252000325,0.3479195127851624,0.3484517613737513,0.3484517613737513
2,1.592,1.2271996200000004,1.0221367271678397,0.8866664951500245,0.8651579794827681,0.8613914254143645,0.8613914254143645
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.46,1.1239996499999994,1.3434057188078845,1.4883514505149291,1.4506406575282953,1.4440367736088318,1.4440367736088318
5,0.63,0.4787998425,0.4949890515335858,0.5056840918389022,0.4923332123357547,0.4927020369112161,0.4927020369112161
6,0.15,0.1139999625,0.12039043537066826,0.12461215891380363,0.12132219598015598,0.1214583813331348,0.1214583813331348
7,0.24,0.18239993999999998,0.15002158850018527,0.12863155186579336,0.12523547044464758,0.12464075138121546,0.12464075138121546
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.302,2.301519999499999,1.8929703940140294,1.6230711983010797,1.5802194884227905,1.572715331247229,1.572715331247229
10,0.446,0.4455199995000001,0.36643442993233283,0.3141883101657407,0.30589322962431725,0.30444060175150695,0.30444060175150695
11,1.234,1.017519774500001,1.435470505956396,1.7115803461153147,1.755418115745479,1.763094950916471,1.763094950916471
12,1.579,1.2000396052499993,1.0658327843126372,0.9771720377501731,0.9630954319297986,0.9606303479722498,0.9606303479722498
13,2.09,1.5883994775,1.3064379998557798,1.1201664308312844,1.0905922217888067,1.0854132099447518,1.0854132099447518
14,2.3,1.7479994249999995,1.4909607749095457,1.3211539167092183,1.2941937984927745,1.2894725641443077,1.2894725641443077
15,2.9,2.203999274999999,1.9725225163922186,1.8196025523644324,1.795323554734197,1.791071836079332,1.791071836079332
16,0.3,0.227999925,0.24078087074133653,0.24922431782760726,0.2505648781207115,0.2507996359675126,0.2507996359675126
17,0.01,0.0075999975,0.008026029024711216,0.008307477260920243,0.008088146398677065,0.008097225422208984,0.008097225422208984
18,4.2,3.1919989499999994,2.6253777987532407,2.2510521576513853,2.191620732781334,2.181213149171272,2.181213149171272
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.39,0.29639990249999987,0.24378508131280086,0.20902627178191419,0.2035076394725523,0.20254122099447505,0.20254122099447505
21,2.61,1.983599347499999,1.674087883032397,1.4696160289367954,1.4308157842091445,1.4251608300225183,1.4251608300225183
22,2.627,1.9965193432499981,1.6531171070489377,1.4262560695833708,1.390237498522117,1.3839299551533581,1.3839299551533581
23,2.586,1.9653593534999994,2.07553110579032,2.148313619673974,2.0965053601173365,2.0988298756300137,2.0988298756300137
24,2.4,1.8239994,1.9262469659306922,1.993794542620858,1.9411551356824956,1.9433341013301568,1.9433341013301568
25,0.0,0.0,0.0,0.0,0.020329247811692035,0.020232708139856868,0.020232708139856868
26,5.0,3.79999875,3.4804756611945566,2.984230403146454,2.90544188445457,2.8916445020496946,2.8916445020496946
27,18.3,13.907995424999992,11.439146123139118,9.808155829766743,9.549204621404376,9.503857292817674,9.503857292817674
28,8.1,7.235999099999998,6.7503238275027755,6.429473277986899,6.51054015934304,6.518088197166847,6.518088197166847
29,6.7,5.883999149999999,5.425305837085957,5.12228031809874,5.074169164632508,5.065743977900553,5.065743977900553
30,3.6,2.7359991,2.25032382750278,2.100568946402909,2.0451105221730774,2.035398687258866,2.035398687258866
31,6.0,4.5599985,6.306726198077671,7.218277410166371,7.318121014950529,7.300464376301051,7.300464376301051
32,18.1,13.755995475000008,11.314128132722306,9.700962869878586,9.444841729367173,9.399989999999999,9.399989999999999
33,16.256,12.354555936,10.161462261079212,8.712643779709746,8.601423157190132,8.648429586984866,8.648429586984866
34,1.801,1.3687595497499996,6.104137697307356,8.890268444894295,9.38278358858824,9.451509349424393,9.451509349424393
35,0.01,2.1436022225000007,4.143533732217752,5.464743932168228,5.629628813012938,5.626686315443821,5.626686315443821
36,0.02,0.015199995,2.0929535775775165,3.4513172239730925,3.624741094038346,3.6313194210589534,3.6313194210589534
37,4.7,3.5719988249999983,2.973425364872696,3.2908897611020556,3.2092852625149573,3.194994747962101,3.194994747962101
38,4.9,3.7239987749999997,3.116194650328219,2.714662395255313,2.6509113949764567,2.639747370774142,2.639747370774142
39,5.42,5.601200188750001,4.6601685026527795,4.112638338659887,4.138706286573066,4.144221046146906,4.144221046146906
40,0.28,3.3328031800000018,2.7411874544589696,3.046138756205536,2.9868370530959925,2.972653140754426,2.972653140754426
41,12.0,9.119997,7.856105325783295,9.102807412320177,8.915281786289292,8.882442448578422,8.882442448578422
42,12.0,9.119997,9.63123482965346,8.258016028944233,8.388492414436445,8.405642766499152,8.405642766499152
43,6.675,5.072998331250001,4.172475430161399,8.582113337435548,9.286848802075399,9.242747350608042,9.242747350608042
44,2.66,5.621603085000002,11.060315316510122,9.483338614868382,9.232963107356888,9.385053320438473,9.385053320438473
45,3.854,7.651523955750006,11.196364566047674,9.59999,9.346534706883418,9.443289107805388,9.443289107805388
46,1.2,10.80001,8.882868360690722,10.579300682131766,10.29999,10.251077336643432,10.251077336643432
47,0.0,13.130893678000005,10.79999,9.260130410053183,9.773532879933548,9.727120259769787,9.727120259769787
