,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,64550725.0,1648844.0,1118360353.9,0.0
1,1.2,0.02,0.04,569509.02,64550725.0,1619415.74,1079175473.36,0.0136
2,1.19,0.03,0.06,1062903.6,64550725.0,1593698.51,1051843139.22,0.0123
3,1.17,0.05,0.07,1457599.25,64550725.0,1571531.21,1035273186.08,0.0108
4,1.15,0.06,0.08,1753322.94,64550725.0,1552776.24,1023663484.3,0.0094
5,1.14,0.07,0.09,1929924.28,64550725.0,1536001.08,1015282634.06,0.0088
6,1.13,0.08,0.1,2029923.69,64550725.0,1523756.05,1009900832.0,0.0066
7,1.12,0.08,0.1,2144711.18,64550725.0,1511608.66,1005225812.87,0.0067
8,1.12,0.09,0.1,2236951.42,64550725.0,1504065.78,1002960720.6,0.0045
9,1.11,0.09,0.11,2327226.21,64550725.0,1493568.93,1000085539.35,0.0059
10,1.1,0.1,0.11,2503412.9,64550725.0,1475743.09,996003593.14,0.0086
11,1.09,0.11,0.11,2545594.09,64550725.0,1469849.1,994964260.17,0.0037
12,1.08,0.12,0.11,2625354.7,64550725.0,1458130.09,992960015.6,0.0059
13,1.08,0.12,0.11,2663905.98,64550725.0,1450854.13,991819135.0,0.0044
14,1.08,0.12,0.11,2692089.46,64550725.0,1446524.33,991273160.36,0.003
15,1.07,0.12,0.11,2716786.56,64550725.0,1443632.82,990961190.06,0.0023
16,1.07,0.13,0.11,2742937.31,64550725.0,1440747.18,990698959.5,0.0024
17,1.07,0.13,0.11,2753401.62,64550725.0,1439306.53,990528573.28,0.0016
18,1.07,0.13,0.11,2765949.31,64550725.0,1437867.3,990402623.79,0.0016
19,1.06,0.13,0.11,2778272.41,64550725.0,1430692.59,989796988.46,0.0045
20,1.06,0.14,0.12,2789962.85,64550725.0,1423553.68,989336839.9,0.0045
21,1.06,0.14,0.12,2803445.28,64550725.0,1422130.16,989176440.47,0.0016
22,1.06,0.14,0.12,2814453.15,64550725.0,1419287.43,989017076.47,0.0024
23,1.05,0.14,0.12,2827908.35,64550725.0,1417922.89,988912479.16,0.0016
24,1.05,0.14,0.12,2833538.33,64550725.0,1415088.83,988812992.24,0.0024
25,1.05,0.14,0.12,2854938.71,64550725.0,1413682.26,988741316.16,0.0016
26,1.05,0.14,0.12,2863874.55,64550725.0,1410856.72,988671726.47,0.0023
27,1.05,0.14,0.12,2863874.55,64550725.0,1410856.72,988671726.47,0.0009
