,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0.0,162651749.0,3985825.0,3010603807.2,0.0
1,1.16,0.01,0.03,848204.78,162651749.0,3938257.62,2927000873.75,0.022
2,1.15,0.02,0.05,1646810.32,162651749.0,3887367.05,2852009729.01,0.0242
3,1.14,0.03,0.07,2187366.26,162651749.0,3848668.11,2798993141.99,0.0216
4,1.12,0.05,0.09,2822710.67,162651749.0,3802737.9,2750882660.97,0.0494
5,1.12,0.05,0.09,2985286.83,162651749.0,3783762.44,2736799274.07,0.0179
6,1.11,0.06,0.1,3309998.29,162651749.0,3757352.13,2720595380.2,0.0184
7,1.1,0.06,0.1,3503321.46,162651749.0,3738603.24,2707761711.29,0.0177
8,1.1,0.07,0.11,3765611.04,162651749.0,3712511.87,2689668350.83,0.0215
9,1.09,0.07,0.11,3856594.8,162651749.0,3701385.66,2686097433.78,0.0162
10,1.09,0.08,0.11,4000082.05,162651749.0,3682916.3,2683198341.72,0.0196
11,1.09,0.08,0.11,4000082.05,162651749.0,3682916.3,2683198341.72,0.0139
