,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
10,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051
11,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977
12,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
13,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648,8.648
14,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948,6.948
15,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614,3.614
16,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268,7.268
17,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226
18,1.984,1.9977023131672598,1.9959434813560937,1.9949642070434086,1.9936588352260234,2.5044127631810693,2.4689214510341073,2.3965180690306753,2.6082211405838907,3.0081697728980035,2.9135314440994406,2.859333489143548,2.8241479791891555,2.745552133197144,2.89750027481807,2.8791947752508893,2.8438225620985507,2.821151369653315,2.8080341233942097,2.7543057160155233,2.849929112736006,2.8133785877868087,2.789554736577996,2.7785308612745934,2.759672862658108,2.750190122911078,2.734749068438421,2.7172066782700464,2.695473364329106,2.673312162022984,2.655314828079003,2.6409963725637575,2.6263225218843496,2.6051682734333745,2.5969263355791345,2.5831811582560715,2.5781523244143636,2.569706304075495,2.5480774764073235,2.5341309085286747,2.521564868347505,2.5173778102027202,2.515151099675894,2.495985664617307,2.48870386299008,2.4755879535604466,2.4729394869344112,2.468295709736488,2.4672525739581,2.4562349662483127,2.454965301556925,2.453969827771398,2.4464672007522132,2.4445935772789045,2.4412159175599597,2.435805787855983,2.4340387672534094,2.432901860938198,2.427232143006626,2.417870985220803,2.415081926007187,2.415081926007187
19,6.868,8.758919217081857,8.516200427140932,8.946807907802114,9.52080730953165,8.596763399358082,8.949433405484202,9.668891200365637,9.22158886663439,9.046485933114095,9.399612645443163,9.252002546834365,9.156173532654854,9.503414909891864,9.148128800966134,9.222670760614086,9.129629650063952,9.228200352172662,9.19121859431793,9.430950910733618,9.209329158081852,9.110502581462475,9.21843647405984,9.186271163098262,9.273656110236988,9.244246533194348,9.196357959507036,9.282151442230777,9.21059247700317,9.137624649384465,9.235021466995214,9.184535331189476,9.266804599012191,9.187802373893293,9.23663287832012,9.183515110268951,9.214438416263201,9.181083221352209,9.317232836060786,9.256676629817106,9.202114695476093,9.183934426410897,9.199314420548845,9.33169098018743,9.296650723734304,9.233536558647483,9.22079205467242,9.198446054018135,9.206349991498525,9.153038277742915,9.163026432084976,9.170857590878919,9.229878997984947,9.220310163861056,9.20306002473867,9.175429802090637,9.18987151087688,9.199163349295521,9.245501470734874,9.195288130491535,9.21889747803386,9.21889747803386
20,10.94,9.049080782918143,10.254501156359943,9.744959493662913,9.065740895102385,10.28804842072291,9.861941583039421,8.99267036490801,9.57534902216633,9.23048708677129,8.834024958744509,9.306657996549045,9.37231294067506,8.95767005168078,9.435481795350665,9.34539748741168,9.408405696940964,9.290585939767478,9.316430453908644,9.031079845703788,9.330040006357544,9.39799578016091,9.269940113279661,9.292794589958215,9.189482058807949,9.284233529536408,9.317602245080911,9.215312931895486,9.266435168792501,9.318563907064766,9.204243456662093,9.241265360263116,9.145197667556204,9.40191166955479,9.342709034352072,9.378529077128686,9.341277196085837,9.364003431031364,9.200634849973982,9.243639889432563,9.282387992803333,9.295299025990753,9.277116810677065,9.120621360272725,9.231833778974394,9.276224470404808,9.285188184693233,9.300905011785593,9.291511957185914,9.32909560505196,9.31729495470806,9.308042718153635,9.23831101756005,9.245205180900896,9.257633578678751,9.277540629591451,9.26057642978923,9.249661613142747,9.19522974762102,9.358800954022415,9.330395511082555,9.330395511082555
21,14.11,10.259649999999988,9.791180155436795,9.530347663020057,9.361244525615342,9.167016017297671,9.504119562558886,9.295964260228677,9.209012278313256,9.573637272669844,9.43838998348183,9.36093588448859,9.55183254819772,9.41694910895671,9.338716858889184,9.434327910009989,9.381999176184062,9.506663753834069,9.484779560527672,9.395141626627954,9.346562789104754,9.547625587502479,9.506329876960883,9.487221347463036,9.454533330507484,9.438096169600863,9.411331004289389,9.380923432471906,9.521100150359056,9.477146746796587,9.441451748350142,9.413053250608032,9.383949880140209,9.341993617732477,9.405257654181183,9.376210858339148,9.41594081097047,9.397376543529985,9.571403218496139,9.535270665722281,9.50271476279654,9.491866997188541,9.486098069928248,9.43644455662563,9.417578977375316,9.38359848168871,9.409062321052202,9.396724278929636,9.406876312984886,9.377309011671718,9.390033462575612,9.40001,9.379416201613166,9.39858152367859,9.433131654621748,9.417475345223899,9.41236178551646,9.409071705980244,9.3926641773271,9.36557403519812,9.396072698167515,9.396072698167515
22,5.515,9.351647686832752,8.859174779706239,9.199920728471508,9.4755484345246,8.860759399440267,8.632583997883383,9.062956105467002,8.802828692302134,8.558219934546766,8.831440968231059,8.638070082984452,8.51253299928321,8.793413796273502,8.597172269975948,8.535409066713358,8.653142914712474,8.57039858457248,8.61653726785155,8.805521900919123,8.68113893371985,8.547497463087334,8.632738799121626,8.672182038205904,8.739655637789475,8.700233644757308,8.756959722684247,8.821405515131787,8.723398839516168,8.810352534731198,8.880968499913548,8.937149685375614,8.994725331407043,8.88012406538606,8.835474097567486,8.895563796007144,8.867191252266124,8.904830500010947,8.77965161906177,8.847281906499374,8.908217680576529,8.92852174020709,8.93931959916995,9.032257438296908,8.982232656925905,9.04805253569855,9.029017952647733,9.052628945530149,9.045009164372576,9.101322139285097,9.091679849074428,9.084119863196051,9.122926582089624,9.108309554280554,9.081958824400871,9.110748435238033,9.12015150656402,9.126201470643291,9.156372461310381,9.079465895067127,9.056552386708885,9.056552386708885
23,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63
24,2.333,3.9772775800711795,3.7662177627312445,3.6487048452090356,3.4920602271228165,3.3121413268953037,3.245365465641607,3.109140629238273,3.052235907721339,2.998726002435616,2.9372096425747114,2.9019801436695865,2.879109024539293,2.8280205236433402,2.7983892479273815,2.789063380260618,2.771042753304844,2.759492752179988,2.7528100772649537,2.725437755885759,2.7106034609052396,2.694664968347676,2.6842761633794323,2.6794690106853736,2.671245652169534,2.667110538457941,2.660377197907143,2.6527275333529636,2.6432503435456947,2.63358656556949,2.6257385148637664,2.6194947031269242,2.613095915143178,2.60387123692131,2.6002771964709392,2.594283372667573,2.592090462145202,2.5884074279754,2.578975801225931,2.5728941575656457,2.5674145170356124,2.5655886774567964,2.5646176815761907,2.5562602600489117,2.5530849037112797,2.5473654831251067,2.546210573156872,2.5441855732858456,2.5437306957741415,2.5389262761733646,2.538372616786464,2.537938523116293,2.5346668720230823,2.5338498458975613,2.532376958589726,2.5300177773702464,2.5292472372819073,2.528751469495567,2.526279090311371,2.5221969945300686,2.520980776717038,2.520980776717038
25,9.583,7.938722419928821,8.149782237268756,8.267295154790965,8.423939772877183,8.603858673104696,8.670634534358392,8.806859370761726,8.86376409227866,8.917273997564383,8.97879035742529,9.014019856330412,9.036890975460707,9.087979476356658,9.117610752072618,9.12693661973938,9.144957246695157,9.156507247820013,9.163189922735048,9.190562244114242,9.205396539094762,9.221335031652325,9.231723836620569,9.236530989314629,9.244754347830467,9.24888946154206,9.255622802092857,9.263272466647036,9.272749656454305,9.28241343443051,9.290261485136233,9.296505296873073,9.30290408485682,9.312128763078688,9.31572280352906,9.321716627332426,9.323909537854798,9.3275925720246,9.337024198774069,9.343105842434353,9.348585482964387,9.350411322543202,9.35138231842381,9.359739739951088,9.36291509628872,9.368634516874893,9.369789426843129,9.371814426714154,9.372269304225858,9.377073723826635,9.377627383213538,9.378061476883708,9.381333127976918,9.382150154102439,9.383623041410274,9.385982222629753,9.386752762718091,9.387248530504433,9.389720909688627,9.39380300546993,9.39501922328296,9.39501922328296
26,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858,4.858
27,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167,7.167
28,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
29,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
30,3.283,5.036896085409259,5.581926880380695,5.721401892764109,5.907321964429776,6.120866069761856,5.927328175153864,6.129742864783095,6.214296840756936,5.996213434979572,6.115118848180147,6.183214199297066,6.227421949506868,6.3261712793203815,6.383445784681767,6.321316401107294,6.201262108638828,6.229784607339602,6.246287340501382,6.3138827452581054,6.350515742496367,6.389875533751025,6.300630716570609,6.314074267940467,6.337071486809151,6.348635632393856,6.367465907890883,6.388858749962114,6.415362399029344,6.317794562619283,6.342995227192075,6.363044563152794,6.383591539172354,6.413212655342219,6.4247533819821205,6.443999988412284,6.451041584419318,6.406007099899275,6.438392491981453,6.459275041691506,6.478090492275842,6.453204138169161,6.456668315240856,6.48648470129516,6.440922605082709,6.358856605768434,6.363835496971048,6.372565401743249,6.374526407971945,6.395238570081473,6.386870914769965,6.380310299541839,6.394720893023368,6.382114175621418,6.388720619806656,6.351971349424431,6.355612619304927,6.357955423184233,6.369638916350676,6.388929298048793,6.394676665846692,6.394676665846692
31,11.771,8.671536761565827,9.839545784052303,9.669940817917208,9.443857543789177,9.184182781017807,9.769789883358941,9.471351554510392,9.346685961645782,9.973440328954393,9.769924000386123,9.653373243958361,9.577708067960145,9.408690522742734,9.31066052782526,9.359962913806458,9.69231181135412,9.641652022064338,9.612340951058536,9.492282431717097,9.42721730749314,9.357309030789576,9.598991809582179,9.573976062235104,9.531182859674486,9.509664308789159,9.474624950412055,9.434817170639688,9.3854992061673,9.646693495155901,9.597720788639593,9.55875871115092,9.518829564699365,9.46126654985576,9.438839338974544,9.401437213906897,9.38775320911953,9.506923108810355,9.442819339558767,9.401484340599941,9.364240965575723,9.429720670368438,9.422795952640923,9.363194479388408,9.397439895558687,9.459122402150191,9.450027517276842,9.434080697869184,9.430498549724124,9.392663874854069,9.399058338665885,9.404071883691074,9.378001424451272,9.412004525897204,9.399970587173014,9.499023032942809,9.492264703627416,9.487916374429807,9.466231386234906,9.430427736295675,9.419760412655931,9.419760412655931
32,8.638,10.28912873665481,8.998963729888311,9.215344561616746,8.432261919162666,9.085111315977523,9.491088735073319,8.467857445694802,8.480331879201033,8.968211024655368,9.307317591613765,8.918451376585374,9.067964923979812,9.626461723382512,9.208141620951425,9.196716635668704,9.427525757838152,9.24850435056995,9.23893841518601,8.80854615571028,8.953300953352676,9.10883064100717,9.279145682510034,9.270371716279843,9.112953971110096,9.156048290503604,9.226220176579634,9.072276423984489,9.177969664650275,9.360499783545386,9.341635950009126,9.198654283098431,9.275471214808015,9.05687275316241,9.104388747585983,9.183631733954497,9.232766532091008,9.224311780640072,8.981093974239355,9.071509369725348,9.152974824348975,9.198812906494707,9.213170598094068,8.975919832400843,9.028004379227742,9.12181855240032,9.140762241210439,9.196772154434468,9.20935371077066,9.0595343384401,9.069155505495818,9.076698929877946,9.133551757555953,9.157472833052736,9.182996498584382,9.252277394422267,9.24987494442978,9.248329200953753,9.164839455721001,9.238193350251176,9.195765230597601,9.195765230597601
33,17.904,12.998571886120983,11.367810356458401,10.673842507185647,10.058333635227868,10.655289726723899,10.303980065267753,9.587297415875128,10.19705758904537,9.847902236268464,10.222705636994654,9.947573260153193,10.10660852404434,10.237334500842808,9.954003339908182,10.113312170383772,9.931182451707981,9.983200307796222,10.107310574945057,9.807167002197714,9.962028832548759,10.128417874545164,9.9955817427799,10.10380705976468,9.994631747140588,10.04242447459289,10.120246931780857,10.012381323689855,10.127734569830809,9.983712991020965,10.190504714837987,10.090546384596104,10.17571892323117,10.021860543012412,10.073370501769855,10.159274269736322,10.17056034268269,10.104224048188337,9.934348032716219,10.032495934257952,10.120928478035195,10.084967519412153,10.1009109644977,9.935041405696168,9.991490582201926,10.093166283399075,10.11369743320185,10.126902043445932,10.129868206721689,10.024403685754113,10.03483448145772,10.043012690835015,10.104649727927026,10.08601081621892,10.11400918378108,10.059460016390146,10.090140154054007,10.109879845945994,10.051706686452635,10.133067946267335,10.10331084093931,10.10331084093931
34,2.128,4.425877918149473,5.621183874676268,5.826723663701162,6.8626764562483675,6.1277208767131235,5.854946355833903,7.14991570560319,6.7817212007113,6.43549240706672,6.037458903730853,6.532514737299321,6.35546781854708,5.9599881913469,6.472858078783551,6.385792097663323,6.217552141621712,6.267925477892595,6.203057374038985,6.7458576005265085,6.5713008439534075,6.383750874833453,6.2615046809759995,6.20493839429177,6.402484256756545,6.350227920727597,6.2651372240840235,6.458211539879527,6.329857762403125,6.198976938745067,6.092687313403453,6.2726038658291365,6.1800351686609165,6.454967023119455,6.397554893705989,6.3018080058698045,6.266777887416478,6.298921711767253,6.602803221878399,6.492165677413749,6.392479801907619,6.359264043328127,6.34159964108485,6.636988137010247,6.572858300137233,6.457348269073138,6.434023583591977,6.393126469193268,6.383939714221214,6.569615003353463,6.557673147824852,6.548310200103364,6.47774409823734,6.460121696838738,6.4283530537772675,6.37746797541432,6.360848229354477,6.3501550352711,6.453442809888988,6.362088531378731,6.414581579761624,6.414581579761624
35,0.15,2.451988612099651,2.4645693745440225,2.7667465568151317,3.1695484811421495,2.7008292298057954,2.5268667853122233,3.067835013533398,2.8539065286395817,2.652740568075486,2.4214750190944603,2.638873182706687,2.5388287159617553,2.3153537823646655,2.544890647849819,2.496899781370452,2.4041657288392067,2.50293323433729,2.466065344270028,2.706264064590294,2.60963632015565,2.5058160450736082,2.438145367581275,2.406832499488132,2.49567567850913,2.466999372992891,2.4203048092525443,2.507454791844324,2.4375763979191434,2.3663222289133947,2.3084560059177632,2.3903921921726123,2.340353589428178,2.4658204755077424,2.435093135981509,2.383848788120192,2.3651004442709738,2.3336122506947055,2.474542939625802,2.4170696363114987,2.3652854378566404,2.348030722227411,2.3388545284416007,2.4763714442091698,2.4432842377917012,2.3836878872088394,2.371653727747841,2.350553233313895,2.3458134105903645,2.43254452751678,2.426407611785757,2.4215959959507574,2.38533209880504,2.376275952370981,2.3599500568775973,2.3338002314060255,2.3252593492293907,2.319764120215112,2.368140745351791,2.3212931377582886,2.3459052701988448,2.3459052701988448
36,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202
