,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,130061482.0,3250051.0,2243459779.7,0.0
1,1.19,0.01,0.02,657916.27,130061482.0,3214802.26,2199783583.7,0.0099
2,1.17,0.02,0.04,1409355.02,130061482.0,3179779.66,2161633350.12,0.0096
3,1.16,0.03,0.05,1994203.5,130061482.0,3151349.56,2137624810.13,0.008
4,1.15,0.04,0.06,2556240.69,130061482.0,3123446.22,2117784326.84,0.008
5,1.14,0.05,0.06,2981425.0,130061482.0,3098764.61,2101452394.13,0.0072
6,1.13,0.06,0.07,3378123.17,130061482.0,3070995.93,2087139506.36,0.008
7,1.13,0.06,0.07,3638147.49,130061482.0,3053073.35,2078344234.23,0.0057
8,1.12,0.07,0.08,3813306.97,130061482.0,3031766.12,2070043611.4,0.0065
9,1.11,0.07,0.08,3966297.3,130061482.0,3019657.35,2065627874.65,0.0041
10,1.11,0.07,0.08,4112780.11,130061482.0,3010977.18,2062919975.33,0.0033
11,1.1,0.08,0.08,4288587.19,130061482.0,2993158.91,2058357131.97,0.0056
12,1.1,0.08,0.08,4357065.6,130061482.0,2987175.69,2056761428.56,0.0026
13,1.1,0.08,0.08,4520990.46,130061482.0,2975277.46,2054356176.92,0.0042
14,1.1,0.09,0.08,4599670.58,130061482.0,2969329.98,2052899912.25,0.0025
15,1.09,0.09,0.09,4676012.54,130061482.0,2963394.39,2051803452.49,0.0026
16,1.09,0.09,0.09,4749987.39,130061482.0,2957470.67,2050509281.77,0.0025
17,1.09,0.09,0.09,4805693.98,130061482.0,2951558.89,2049580231.94,0.0026
18,1.09,0.09,0.09,4887612.01,130061482.0,2945658.92,2048359547.29,0.0025
19,1.08,0.1,0.09,4996789.77,130061482.0,2937380.63,2047014014.17,0.0033
20,1.08,0.1,0.09,5029674.65,130061482.0,2934443.3,2046434705.64,0.0018
21,1.08,0.1,0.09,5148367.04,130061482.0,2913964.12,2044591996.86,0.0064
22,1.07,0.11,0.09,5176783.7,130061482.0,2899424.82,2043291815.31,0.0048
23,1.06,0.11,0.09,5188454.34,130061482.0,2882073.31,2042063430.62,0.0056
24,1.06,0.12,0.09,5206318.62,130061482.0,2867692.38,2041266959.14,0.0048
25,1.06,0.12,0.09,5213650.02,130061482.0,2861960.19,2040767421.55,0.0025
26,1.06,0.12,0.09,5218339.26,130061482.0,2859098.38,2040573521.32,0.0017
27,1.06,0.12,0.09,5218339.26,130061482.0,2859098.38,2040573521.32,0.0009
