,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.23,0.0,0.0,0.0,162575903.0,4172644.0,2809511862.3,0.0,2809511862.3
1,1.21,0.01,0.03,634601.55,162575903.0,4113375.51,2732298809.86,0.0174,2732933411.4100003
2,1.2,0.03,0.05,1121297.19,162575903.0,4053413.58,2669896559.44,0.0183,2671017856.63
3,1.18,0.04,0.06,1521985.21,162575903.0,4003788.18,2630427511.77,0.0151,2631949496.98
4,1.17,0.05,0.07,1766849.85,162575903.0,3971257.68,2606702018.89,0.0083,2608468868.74
5,1.16,0.06,0.08,2039835.5,162575903.0,3935538.39,2585295361.68,0.0102,2587335197.18
6,1.15,0.06,0.09,2224188.34,162575903.0,3903935.7,2567525114.0,0.0094,2569749302.34
7,1.14,0.07,0.09,2434806.03,162575903.0,3860562.29,2546503528.75,0.0149,2548938334.78
8,1.13,0.09,0.1,2649056.71,162575903.0,3813428.82,2528009299.65,0.014,2530658356.36
9,1.12,0.09,0.1,2817800.78,162575903.0,3785269.4,2518416827.19,0.0099,2521234627.9700003
10,1.11,0.1,0.11,2961410.68,162575903.0,3765046.64,2512433589.62,0.006,2515395000.2999997
11,1.11,0.1,0.11,3031973.2,162575903.0,3755097.43,2509115142.45,0.0045,2512147115.6499996
12,1.1,0.11,0.11,3192301.22,162575903.0,3725909.37,2502153156.35,0.0086,2505345457.5699997
13,1.1,0.11,0.11,3259003.62,162575903.0,3711397.15,2498864955.92,0.0054,2502123959.54
14,1.09,0.11,0.11,3321024.11,162575903.0,3700983.6,2496606456.21,0.0036,2499927480.32
15,1.09,0.12,0.11,3366990.66,162575903.0,3690977.99,2494307675.77,0.0044,2497674666.43
16,1.09,0.12,0.11,3399826.8,162575903.0,3687693.4,2493441675.72,0.0019,2496841502.52
17,1.07,0.13,0.12,3446328.97,162575903.0,3638198.89,2486286910.81,0.0146,2489733239.7799997
18,1.07,0.13,0.12,3485715.78,162575903.0,3617857.94,2483748538.23,0.0078,2487234254.01
19,1.06,0.14,0.12,3516124.82,162575903.0,3605894.71,2482630216.89,0.0054,2486146341.71
20,1.06,0.14,0.12,3528068.42,162575903.0,3601590.77,2482123344.27,0.0047,2485651412.69
21,1.06,0.14,0.12,3567635.03,162575903.0,3594389.72,2481243600.4,0.0036,2484811235.4300003
22,1.06,0.14,0.12,3578942.02,162575903.0,3592285.65,2480937993.25,0.002,2484516935.27
23,1.06,0.14,0.12,3578942.02,162575903.0,3592285.65,2480937993.25,0.0012,2484516935.27
