,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,2.16,1.38,29979.0,19196.27,667180.0,0.36,0.13,17169.12,0.005616666666666668,102.38452380952384
