,0,1,2,3,4,5,6,7,8,9,10,11
0,1730.512,1701.4862707962996,1678.48983129092,1664.4577606855376,1648.390318057459,1793.9526670436435,1772.54482938334,1760.2247401503278,1747.9656692427752,1723.6742232048227,1716.7939832764964,1716.7939832764964
1,1551.397,1525.3086760218387,1505.065014580919,1493.1587031105873,1482.2222714381605,1946.1551106551517,1923.090344532946,1909.6785840764237,1896.3649611377969,1870.012143443022,1862.6579233966916,1862.6579233966916
2,1580.13,1553.6177486203494,1533.3680236484115,1524.7018519257717,1513.9829912331618,1716.8882416000451,1710.5976758125762,1698.6625930942205,1686.8269552223753,1663.39458919366,1656.8956992994017,1656.8956992994017
3,1570.353,1545.3005888450266,1528.5491678080741,1540.610484581807,1591.9940724078112,1681.5665328311231,1829.0021845364497,1816.248673816379,1803.9349575279975,1779.0326082571778,1772.4130194859297,1772.4130194859297
4,1515.271,1497.7828689713394,1477.969236402879,1477.1468064805445,1496.3126163422512,1542.0404087875227,1729.8629167555896,1719.7657961088971,1727.3658828603488,1743.7744122878905,1769.5121518411472,1769.5121518411472
5,1472.332,1670.0393478894327,1645.16448626379,1630.4293566889278,1610.9740445831492,1579.3628417101274,1599.3120013855375,1588.8334200550917,1588.7282291085198,1582.972322871508,1598.283994922784,1598.283994922784
6,1302.406,2014.6690141047116,1984.680533321565,1966.8897801983642,1943.41648581778,1904.9151991247331,1882.187454305555,1869.0516929786872,1856.0076275265167,1830.1923835333255,1822.882859426826,1822.882859426826
7,1281.921,1678.8046260647827,1918.5584870194114,1901.360439537024,1878.6692105604009,1841.450680511668,1819.4747619079385,1806.776765381519,1794.167381637808,1769.2127411723702,1762.1467220732702,1762.1467220732702
8,1377.408,1395.121088963516,1975.8100698527055,1958.1027675408627,1934.7343392981336,1896.405055783357,1873.7766411837931,1860.6996141109614,1847.7138311302042,1822.0138929242935,1814.7368979458565,1814.7368979458565
9,1425.786,1411.7435587158539,1735.0540785696242,2016.1353250665354,1992.075457294665,1952.6121028205457,1932.3511742567491,1918.8652278469124,1905.473414286676,1878.9695206973354,1871.4649169056793,1871.4649169056793
10,1432.838,1412.3519701471557,1426.138725824642,1740.143961935021,1720.2102116803349,1687.1315947148514,1950.1435381034044,1936.5337601368844,1923.0447458418193,1896.312622812638,1888.7411749622056,1888.7411749622056
11,1551.426,1525.4246134350017,1505.8916746012244,1553.6380635061093,1555.0852300739243,1525.1186251011607,1766.6094707500893,1755.2095976962696,1743.1727402561953,1800.5323697436677,1793.7024656624637,1793.7024656624637
12,1578.543,1552.0219452586289,1529.5740356825004,1525.0607356651074,1659.0021839412777,1626.14358999254,1616.3737415609996,1605.3777712867466,1594.285036485246,1634.5446022538367,1628.2688453288279,1628.2688453288279
13,1558.953,1532.7462353908704,1512.4670548564218,1507.6128953778384,1969.8857365128247,1930.8729213431234,1908.0439895918623,1899.1496074065744,1953.6631104825706,1926.4889845533855,1918.7948394553098,1918.7948394553098
14,1527.745,1502.097552424342,1481.458552589457,1471.3129616509275,1672.1482972857254,1639.0610013470975,1619.867924087247,1615.7879947345637,1824.087461756307,1803.9893020869958,1796.785359801507,1796.785359801507
15,1738.769,1709.445642965553,1683.983896071281,1668.8899215813046,1648.9807204977326,1616.3414846189444,1597.3092390679012,1588.7525915805736,1669.0150977107307,1756.289436229494,1749.2765505835353,1749.2765505835353
16,1805.794,1775.3410974521848,1748.8981653615388,1733.2222580606824,1712.5394052478086,1678.621901739876,1658.7136198279973,1647.3196081231276,1636.4012526279878,1779.1565606621853,1772.127714479262,1772.127714479262
17,1811.892,1781.3356326549483,1754.8026793658798,1739.073377373891,1718.3200873735839,1684.2819799721826,1664.2171440351851,1652.629313891842,1641.131735443231,1652.1767191825243,1645.676179245438,1645.676179245438
18,1950.318,1917.4265156614724,1888.8656076840766,1871.9336669139282,1849.5936354353555,1812.951402891476,1791.3153025671347,1778.8137900178406,1766.3995748149885,1741.8482753708822,1734.898399774482,1734.898399774482
19,2042.67,2008.2210458180175,1978.307756812451,1960.5740849719698,1937.176258958305,1898.7988954100933,1876.1388451085493,1863.045534523946,1850.0443074942518,1824.3130805050314,1817.028240553542,1817.028240553542
