,0,1,2,3,4,5,6,7,8,9,10,11
0,3163.758,3126.90724252297,3094.1638165823397,3062.3783708414817,3113.925782934735,3540.432721757808,3505.2015655451605,3484.2641308366947,3466.955247584088,3442.888162422909,3433.0176230586558,3433.0176230586558
1,3045.061,3008.8207852586656,2989.3896069211164,2957.237314390775,2977.4817644944483,3365.312475911008,3332.3709101014747,3313.5079171677557,3301.1903274089295,3297.2850944446946,3329.8168596974165,3329.8168596974165
2,2995.518,2962.2632496102347,3168.69933007274,3134.035574032431,3126.497449462833,3126.57467632694,3095.656576215689,3077.601646768538,3064.888145975993,3050.6123405023263,3065.1003877700227,3065.1003877700227
3,2765.246,2742.5736920068243,3614.2077434536736,3574.7559111521005,3564.081846602796,3540.2363974534637,3673.9832387315237,3651.995189585856,3633.7740873029147,3608.424347361228,3597.614403473266,3597.614403473266
4,2708.502,2693.7426404474813,3094.169578447861,3060.398507319567,3051.3276447104845,3031.056090985404,3448.3780964277166,3427.800088917108,3410.7867092755755,3405.079165782702,3394.983833351373,3394.983833351373
5,2844.17,3154.0117084845406,3119.494066250803,3085.3735435109925,3076.1683851786333,3054.7803202720957,3168.88275430176,3149.978603318068,3134.314914023107,3124.446531266463,3115.136555857827,3115.136555857827
6,2635.689,3590.9179042145597,3551.708812015495,3513.294055206358,3502.7784866232078,3478.362231695432,3443.7572673513414,3497.589575886535,3480.1379262271685,3455.8524972208365,3445.4994067251823,3445.4994067251823
7,2594.388,3076.949573954564,3060.80648957425,3191.688084744949,3182.2148820120738,3160.1837025451264,3128.902429447802,3463.3986282726105,3446.247706294196,3422.300015261845,3412.2724814382495,3412.2724814382495
8,2815.498,2787.7189320723214,2789.581734171725,3109.7414194771095,3100.451689145261,3078.8755301459873,3048.296751748037,3161.694340357781,3145.970378044264,3124.0741277775046,3114.8754502072616,3114.8754502072616
9,2869.767,2838.9441451900275,2851.797499225174,3602.1768375097718,3592.504224062324,3569.2058378924917,3567.731625637032,3558.006904065084,3540.9418488024558,3529.9146047240824,3519.336831738272,3519.336831738272
10,2840.584,2809.318445317461,2802.8354442864384,3136.1306000083196,3130.582124384752,3121.57209864937,3274.3736693531496,3318.537798138655,3310.030929906667,3389.5469700538456,3379.392261625304,3379.392261625304
11,3094.36,3057.4686303739913,3024.502466087224,2992.2474000020766,2986.058336993185,2978.9087320617323,3111.1897582605707,3158.697435883648,3166.9185350554685,3377.7062406214077,3367.6301277332,3367.6301277332
12,3255.502,3216.6602566828183,3181.4696559443605,3146.663751483757,3137.2913568753024,3116.6987067393275,3119.279007022567,3122.79854586288,3116.0311814039783,3184.990871088557,3175.463039661782,3175.463039661782
13,3674.818,3630.975102656721,3591.247612451387,3551.9531511612886,3541.320279671421,3516.6201469617313,3481.7627913091324,3461.034334192282,3443.8702450449537,3424.328491795445,3489.4654419235776,3489.4654419235776
14,3356.888,3316.839504209051,3280.5550081687184,3244.671767294448,3234.9710991310744,3212.4165184426092,3180.6477748272787,3161.7618900017355,3146.1017821033965,3130.8316551206385,3233.4595348227676,3233.4595348227676
15,3473.761,3432.326714574258,3394.7945550203276,3357.6690210254146,3347.612209481776,3324.28521634938,3291.2202594140144,3271.5415779859363,3255.2970965640543,3239.204397388582,3268.851740078945,3268.851740078945
16,3459.633,3418.3711879145562,3381.007173744672,3344.053472063045,3334.044149645493,3310.827725781648,3277.9309853890386,3258.3468868718282,3242.1660215460292,3224.5837106921413,3218.5164868307647,3218.5164868307647
17,3470.745,3429.3317188005885,3391.806903405895,3354.7173751896094,3344.6720231163645,3321.3386733837674,3288.325508386837,3268.674841347202,3252.379969490215,3230.0185344991755,3220.5303544043895,3220.5303544043895
18,3606.17,3563.134977711948,3524.1369512639462,3485.5665636342624,3475.120805668647,3450.8689955151235,3416.517978672966,3396.074287685625,3379.130328071286,3355.5500998275447,3345.494993341306,3345.494993341306
19,3789.461,3744.236979301755,3703.2559626271827,3662.723566544629,3651.746515218016,3626.261281305084,3590.1619733456473,3568.6753806877637,3550.8681189401473,3526.0873097080107,3515.520057079874,3515.520057079874
20,3848.337,3802.5036419222283,3760.9625210834847,3719.9323327993225,3708.8088217313752,3682.982248058171,3646.384935562205,3624.7267346524254,3607.0919258839494,3582.348106884474,3571.8212694226845,3571.8212694226845
21,3407.098,3366.4744538421655,3329.6626422096133,3293.2664054727206,3283.405842396375,3260.5198291291817,3228.0940445147735,3208.8283487068975,3192.9795113515934,3170.9868308283653,3161.613932485947,3161.613932485947
22,3547.432,3505.0981369763504,3466.7366467269144,3428.7953248247086,3418.5202677607626,3394.6660011509935,3360.8776476232747,3340.773536681182,3324.120064266201,3301.2345938152976,3291.3482889329,3291.3482889329
23,3590.992,3548.2239700707305,3509.4670985195485,3471.1726259343054,3460.957924571073,3437.224341829052,3405.361772967907,3386.5263478569864,3370.4742873588675,3546.016744455503,3535.4001568909666,3535.4001568909666
24,3321.187,3281.6189997547945,3245.7696561476,3210.32880079191,3200.882985505181,3178.925859855965,3151.701027718885,3139.1808325759134,3124.7002036466283,3313.498333262518,3303.618161025044,3303.618161025044
25,3343.945,3304.1290544103417,3268.096739887137,3232.4524130036784,3222.950602912467,3200.9248829987077,3173.018941245431,3159.7763726628746,3144.2640365120433,3140.219329564212,3130.8286694991557,3130.8286694991557
26,3438.821,3401.015851054872,3366.587410352743,3334.1061630497043,3327.0160044482936,3325.0699842656722,3419.783362446196,3523.4363174119107,3506.644453153884,3501.8357274035684,3577.7488674472415,3577.7488674472415
27,3099.068,3063.919372514203,3031.7166581758474,3001.3555850634943,2993.4114237683557,2987.396944310285,3022.735599230759,3080.9943188301977,3065.981592728712,3056.3228275295673,3107.8462172911104,3107.8462172911104
28,3505.429,3463.5978659730326,3425.690854762385,3388.2014126517815,3378.049424173682,3354.479635895546,3321.0934728435154,3301.244504349444,3285.554248735123,3262.731511542105,3253.5745570696413,3253.5745570696413
29,3532.713,3490.561491850399,3452.369494536895,3414.5987218563296,3404.3709412932544,3380.625480117019,3346.9951892131653,3326.98931314768,3312.148138628168,3289.1902392334227,3279.419439832248,3279.419439832248
30,3441.459,3400.4172668564624,3363.242723568155,3326.516948922882,3316.572354303778,3293.486953414049,3260.9182717729,3241.657326710747,3227.569309302131,3205.2693851537133,3195.686140634796,3195.686140634796
