,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3163.758,3132.2705633657415,3104.216319392955,3076.420072905142,3047.158710673774,3023.869531444918,3009.849305082177,3324.5218460352785,3314.562557428626,3291.452414442331,3284.8859185038605,3271.7920799631383,3262.0719543322043,3252.3784034856544,3249.3463734520865,3249.3463734520865
1,3045.061,3014.81992445324,2988.0087536467117,2961.48621890797,3248.429753959542,3223.3821461208927,3244.626485747699,3396.6210472776643,3386.460988970898,3362.9103821181416,3356.193987231288,3342.8071802347336,3332.8875529377187,3324.9205276182315,3318.384010456523,3318.384010456523
2,2995.518,2965.7207933793293,2943.254049069186,2917.8285273026836,3248.8117787632564,3223.930635226747,3287.2540206016633,3237.136376133777,3240.420641549355,3272.0902694330703,3265.5927492794735,3252.6469531668617,3252.0074802068493,3367.922507423676,3361.203863411336,3361.203863411336
3,2765.246,2739.353898174572,3063.098825007242,3035.673938053797,3070.4701495422596,3047.064965428881,3161.5761890564395,3112.0123446189605,3148.437135498884,3251.2906274550537,3244.9115773207714,3232.202011255488,3232.6648680561952,3393.5530169906788,3386.7741141037145,3386.7741141037145
4,2708.502,2688.31963722003,3585.2551160164103,3553.117036650494,3514.6324800675866,3486.625742915854,3455.374779526877,3400.509312526457,3390.3335851035117,3366.7933937895273,3360.066264249342,3346.6525924754797,3336.889494308208,3344.7369930922164,3338.0542881300253,3338.0542881300253
5,2844.17,2831.1077579066537,2862.6839785895877,2838.2844775310205,3587.5742358552843,3558.9871349787177,3527.084479177607,3471.0754738326036,3460.672971851557,3436.523012574515,3429.653884831379,3415.956796055141,3405.753833434973,3395.5731174412003,3389.682801837435,3389.682801837435
6,2635.689,3087.581503760905,3059.9190535363073,3032.534816654677,3113.65432652282,3088.899838644157,3061.576057470487,3166.9685402290775,3157.6222711114706,3191.4524433088177,3205.0585119846432,3262.9506832783636,3253.2216367643177,3251.8443150943685,3365.6723199904945,3365.6723199904945
7,2594.388,3543.364363405736,3511.6015990499272,3480.1254860559097,3442.4312201692164,3415.4107958211307,3384.811009902775,3331.44186895822,3321.4782346314173,3298.589217641766,3292.1336066267004,3301.6813506435205,3291.844278225337,3282.572997854976,3347.555612298264,3347.555612298264
8,2815.498,2840.4590492470456,2819.4178967581197,2994.3512773604457,2962.7271473583733,3527.29509689463,3495.6776785837837,3440.1691617438364,3429.8611141816364,3405.9315448564284,3399.131253613261,3385.7509038572425,3375.654670113603,3365.615101368401,3365.391590976765,3365.391590976765
9,2869.767,2851.8421497797444,2843.1659371525134,3186.75994491742,3152.4355260329767,3338.6372537306556,3308.7172908644907,3256.2419985560723,3246.5242707699153,3224.0985497851716,3217.7143863641513,3233.4556652139822,3225.4615077079497,3223.5908710691792,3299.1377609859123,3299.1377609859123
10,2840.584,2839.9983701680985,2855.3737607206263,3607.7845053212645,3568.29866899946,3539.8766420319885,3508.2003068752647,3452.494114749977,3442.14900042025,3418.1326406101625,3411.303751481583,3397.7330335244724,3387.6107944145433,3377.477826757647,3371.1819026409585,3371.1819026409585
11,3094.36,3064.9460854014937,3040.263246622361,3028.46832077821,3011.599432464161,2998.905468554713,3509.3962362968537,3453.6703057585682,3443.3211299200334,3419.2946984587074,3412.4626947724882,3398.847092424933,3388.7331608252516,3378.6103848706234,3371.861798082267,3371.861798082267
12,3255.502,3223.8293184966833,3196.105564563194,3172.8997425528396,3144.937739161085,3123.627032657624,3350.2466652818225,3297.060997898744,3287.185513975919,3264.3435895646576,3257.8343386391184,3245.051767128033,3238.1414687342126,3260.716056682809,3254.3225809064998,3254.3225809064998
13,3674.818,3638.234935749902,3605.621707770078,3573.303785648949,3534.1988598797725,3506.2757625109743,3475.0404412727057,3419.8568761829592,3409.614134128375,3385.8347186012306,3379.0698792757466,3365.609818683022,3355.7254102283287,3345.748875187035,3339.0668041435365,3339.0668041435365
14,3356.888,3323.489807538558,3293.75505560902,3264.2515299992906,3228.553606941698,3202.8942964515145,3174.553715140178,3130.5721802806047,3394.973937626416,3371.2929976540217,3364.5589423707115,3351.129906949049,3341.113054761631,3331.1053909362845,3325.799262545803,3325.799262545803
15,3473.761,3439.1833548111695,3408.3605285111084,3377.820185829111,3340.8691108547378,3314.253914953094,3284.6158755616007,3233.7775419055088,3330.0913522281476,3307.0113321888616,3305.003937723816,3291.88252450272,3282.2052067017853,3272.537642094554,3267.6919088890068,3267.6919088890068
16,3459.633,3425.224701353922,3394.5348899880314,3364.1402283568477,3327.3666178169688,3300.906729467423,3271.377892208393,3219.629014723325,3229.1471931521,3208.333706555357,3305.5735129169525,3292.4526525650895,3282.885788852206,3273.356674955466,3269.67519526623,3269.67519526623
17,3470.745,3436.2051842663727,3405.4324418316937,3374.9772945798377,3338.113101132325,3311.6961464230017,3282.08403805124,3230.1006818085148,3221.9010019121733,3200.608217465808,3348.453665327094,3335.0915146029124,3325.4628201758715,3315.880524402509,3311.5427433292284,3311.5427433292284
