,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,160691183.0,4024025.0,2771543752.2,0.0
1,1.19,0.01,0.02,1038459.31,160691183.0,3976001.47,2711699472.29,0.0275
2,1.17,0.02,0.04,1957511.02,160691183.0,3932483.91,2666971022.21,0.0313
3,1.16,0.03,0.05,2645583.27,160691183.0,3889442.94,2630542466.4,0.0222
4,1.16,0.04,0.05,2832698.46,160691183.0,3877786.36,2624977348.2,0.0181
5,1.15,0.04,0.06,3256478.34,160691183.0,3850723.38,2610494155.4,0.0222
6,1.14,0.05,0.06,3643144.0,160691183.0,3812390.0,2592751820.93,0.0246
7,1.13,0.06,0.07,3925121.05,160691183.0,3789573.37,2583775150.99,0.0194
8,1.13,0.06,0.07,4152515.16,160691183.0,3770664.3,2577304614.82,0.0209
9,1.12,0.07,0.07,4352235.01,160691183.0,3744350.03,2570353245.12,0.0254
10,1.12,0.07,0.07,4455278.68,160691183.0,3733128.51,2568939286.0,0.0203
11,1.12,0.07,0.07,4455278.68,160691183.0,3733128.51,2568939286.0,0.0162
