,0,1,2,3,4,5,6,7,8,9,10,11,12
0,24.5,22.1,22.1,22.1,24.5,75.2,61.6,61.6,61.6,50.9,61.6,61.6,61.6
1,18.9,17.8,17.8,17.8,17.8,31.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9
2,17.8,17.8,20.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5
3,16.3,15.8,17.0,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
4,16.3,17.0,16.3,24.5,24.5,27.5,75.2,75.2,61.6,61.6,61.6,61.6,61.6
5,15.8,20.3,20.3,18.9,18.9,18.9,24.5,24.5,24.5,24.5,24.5,22.1,22.1
6,15.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
7,15.1,20.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
8,16.3,16.3,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7
9,15.8,15.8,24.5,24.5,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
10,17.8,17.0,17.0,17.0,31.3,31.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3
11,24.5,22.1,22.1,20.3,22.1,22.1,24.5,24.5,50.9,50.9,50.9,42.7,42.7
12,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5
13,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
14,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
15,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
16,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3
17,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
18,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6
19,75.2,61.6,61.6,50.9,50.9,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9
20,31.3,31.3,27.5,24.5,24.5,24.5,22.1,31.3,31.3,36.3,42.7,42.7,42.7
21,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
22,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
23,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
24,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3
25,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,27.5,27.5
26,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,36.3,36.3,36.3
27,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
28,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
29,36.3,36.3,31.3,31.3,27.5,31.3,31.3,61.6,61.6,92.8,92.8,92.8,92.8
30,22.1,22.1,20.3,20.3,18.9,20.3,18.9,22.1,20.3,22.1,22.1,22.1,22.1
31,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,42.7,42.7
32,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
33,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
34,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8
35,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
36,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9
37,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
38,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
39,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
40,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
41,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
42,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,36.3,36.3
43,42.7,36.3,36.3,31.3,31.3,27.5,31.3,27.5,27.5,27.5,24.5,27.5,27.5
44,36.3,31.3,31.3,31.3,27.5,24.5,50.9,50.9,42.7,42.7,42.7,36.3,36.3
45,24.5,24.5,22.1,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
46,31.3,27.5,24.5,24.5,24.5,24.5,31.3,31.3,50.9,50.9,50.9,61.6,61.6
47,20.3,20.3,20.3,18.9,20.3,22.1,20.3,20.3,22.1,22.1,20.3,22.1,22.1
