,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3172.743,3127.9153338842234,3095.5618105020235,3066.6992373808584,3079.1441669922724,3377.167604299767,3334.5398448058413,3305.7537306073386,3290.024251330849,3282.1699628052625,3259.2076099741967,3241.3536392430738,3281.5324315986827,3276.2356186904203,3276.2356186904203
1,3164.361,3119.5538223152066,3086.389829369717,3049.32531163846,3286.290215689029,3257.310534294682,3216.19999,3209.766124531918,3260.5001510397474,3252.683104636501,3257.8007293774167,3240.3008906740424,3341.5542292812875,3336.1311308032828,3336.1311308032828
2,3121.324,3077.508916097863,3045.958667924359,3040.5695598447096,3328.1038370083324,3294.1330825426385,3252.6394284018443,3225.36014158466,3299.3867609444874,3291.4593229119005,3268.7462053176428,3254.8150557758363,3387.5582671627963,3382.063559217785,3382.063559217785
3,2865.191,2829.0323789517174,2815.845213960512,3126.7798151624925,3158.869818201946,3127.6669103876266,3191.7432394226216,3201.882357804854,3334.955547211681,3326.9379707218413,3303.6292877576266,3307.1718189903645,3306.2707502190297,3301.023359083848,3301.023359083848
4,2718.868,2727.173456945889,2892.278772968316,3455.013178991753,3407.1424566626533,3371.734101063617,3329.175607114342,3300.396474090401,3285.551078377253,3277.649316915738,3254.6516680659215,3295.2114778576624,3286.6747098179317,3281.509370008589,3281.509370008589
5,2587.915,2740.7123728528327,2790.4194503097997,3605.1070867442013,3554.9872881366705,3518.0291311524957,3473.623144389828,3443.5824985379936,3425.8310919644546,3417.5876301361213,3393.5982995974214,3374.9966623097203,3365.9076556973855,3360.5650511671483,3360.5650511671483
6,2329.131,3618.2000099999996,3579.433896672632,3523.698428830409,3474.7454291653517,3438.6214578078675,3395.21797701011,3365.855716805106,3348.4998758981556,3340.4496912174195,3317.0085260974374,3310.39018015135,3301.465850271293,3301.301536981662,3301.301536981662
7,2470.913,3085.369354008143,3053.36597955942,3005.864329903022,3345.7350496820027,3310.953747347231,3269.1654776425644,3240.8957608842297,3224.195149764843,3220.0204421034114,3233.3636337033104,3256.40001,3247.622312786261,3274.0504193894067,3274.0504193894067
8,2742.889,2735.8338619613874,3081.7850180039995,3033.8223068701623,3607.340153192362,3569.836861887211,3524.7768985657,3494.2938461544245,3476.2749983340454,3467.910154716038,3443.567534194112,3424.690755104799,3415.4569899201288,3410.127881508698,3410.127881508698
9,2658.753,2652.7120889210437,3595.5666707814703,3539.5793350759322,3490.3692436670653,3454.0837556225406,3410.4848760772443,3380.9903421176564,3363.555848726464,3355.4622573597007,3331.9090305961786,3313.9420181790792,3305.0086994782364,3299.7890678844265,3299.7890678844265
10,2825.521,2788.4377197557455,2828.698710511697,3059.377131772453,3020.8279099594256,3417.2000099999996,3374.066717653543,3344.887239962949,3327.639149763132,3319.636177898064,3296.341335732439,3283.527631360053,3274.699297121286,3269.5447601803776,3269.5447601803776
11,3143.553,3098.999751249802,3069.8958210544897,3027.802128809055,3454.0100270419816,3418.1045300110736,3374.9597951925853,3345.7754738244607,3328.5230611441375,3320.5184604457613,3297.2202891021734,3302.6494284521964,3293.854158727147,3288.692616407725,3288.692616407725
12,3397.391,3349.219919703407,3313.3182741754867,3261.9479533803756,3217.243557790067,3183.807420784898,3144.065172983222,3287.8899986743454,3270.938252208788,3263.071013121962,3240.1745018908796,3303.3159693792963,3294.5566606182615,3289.3318982461096,3289.3318982461096
13,3422.236,3373.7126746577787,3337.5442790202965,3285.577128085829,3239.9315292709007,3206.258312843565,3166.187441822781,3353.0142925481664,3335.7241908315154,3327.699791010133,3304.3464659361503,3314.790932644378,3306.001431509232,3300.7193797121104,3300.7193797121104
14,3454.69,3405.706797999974,3369.1956277402746,3316.732343149136,3270.6210208760235,3236.620083722442,3195.9779881906175,3455.3747162474533,3437.5565814714814,3429.2849049190404,3405.213452514408,3386.5478257998593,3377.4223440390124,3371.940291828293,3371.940291828293
15,3540.003,3489.8098604431752,3452.3966274304003,3398.637330284353,3351.386815717662,3316.5447176134403,3274.7033079157936,3246.803079463092,3230.1826062331206,3223.780800744734,3233.1755223009077,3244.2984168431353,3275.661792241951,3270.445080580997,3270.445080580997
16,3713.971,3661.311180962327,3622.059321097363,3565.657894043784,3516.0847892685442,3479.5301325138275,3435.610070854675,3405.8982744592945,3388.3544655464925,3380.2021235499924,3356.477519123733,3338.0923005313552,3329.1600110321415,3323.9061024447346,3323.9061024447346
17,3675.103,3622.9942843086787,3584.1532088276617,3528.3420423514317,3479.2877373827614,3443.115637842072,3399.6552150565603,3370.2545633145264,3352.8779676738714,3344.817539269845,3321.3406815776484,3336.2263925966777,3327.2336289270665,3322.0048801000207,3322.0048801000207
18,3416.169,3367.7331297735636,3331.629364424873,3279.7538357280396,3234.1585974030722,3203.3727230522536,3288.2153384544686,3259.7798536903583,3242.974613618774,3236.022159097374,3236.182902194648,3438.073401112531,3428.803566610305,3423.2380538662064,3423.2380538662064
19,3292.197,3245.524240788081,3210.742745329935,3160.7852015343956,3116.879943114671,3097.0540638634116,3376.1642670986016,3346.9668309376393,3329.7087028451433,3321.7869220992384,3298.5657573305034,3368.6236646087737,3359.541231418491,3354.0882049224433,3354.0882049224433
20,3504.883,3455.1878640151085,3418.145942797212,3364.9200474884365,3318.138190840591,3283.6613874715317,3242.318289651153,3214.3230692342668,3433.760433654678,3425.497877231074,3401.4530776749743,3382.8108656136706,3373.6909056409063,3368.2149572622293,3368.2149572622293
21,3527.416,3477.401315385986,3440.1211000807416,3386.552797389714,3339.469876192876,3304.751473938296,3263.169571551982,3234.955678284886,3336.80001,3328.771498293876,3307.0646944036234,3288.9399626205914,3280.0812759374685,3274.7726969201367,3274.7726969201367
22,3318.241,3271.201136312924,3236.1341601556956,3185.753792985445,3141.542203007833,3112.3584090406894,3299.5381816548147,3271.0070056182394,3258.1007198232173,3250.780572155525,3425.3512273384063,3406.5743166413035,3397.389923452906,3391.881626883778,3391.881626883778
23,3362.484,3314.8092501716337,3279.2782268085157,3228.2178292296458,3183.3492973318653,3153.7113768275694,3238.061899118209,3210.1294855010815,3250.281198622596,3248.745856662797,3417.2000099999996,3398.4678097317287,3389.3049716366754,3384.2266674187063,3384.2266674187063
24,3466.45,3417.29994135235,3380.6645379541696,3328.0238158502143,3281.759137648077,3248.493277403098,3295.84890287665,3267.3505060302273,3250.6058377884306,3249.1878482052684,3364.2615365482407,3345.8201846343372,3336.7999900000004,3343.231560602745,3343.231560602745
