,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,3138.001,3111.3412991393207,3081.1572994221565,3058.0315201616604,3035.4312199656974,3387.2599831046664,3371.43847023079,3348.344343584932,3312.7625204927144,3296.5812719877435,3270.8816954256467,3280.5632051012135,3256.278177401278,3238.865456808971,3458.159492449404,3441.5544633370755,3420.1844503311977,3402.836399272893,3394.656532443678,3393.5496331641953,3388.055115536389,3388.055115536389
1,2976.863,2943.928220996246,2914.0422770425102,3051.441826131271,3024.4108541275623,3311.6503343791082,3285.3748578076893,3262.7461405599834,3227.874526880615,3215.340073404625,3241.1642406528545,3421.0849518749465,3394.75443065259,3375.1499331965856,3384.3572728869026,3368.0867512567847,3347.4148503973265,3330.6300257097496,3341.6806975381523,3338.5598889746766,3333.165848662432,3333.165848662432
2,2941.552,2898.9460793234134,2890.3378949489215,3480.757270148101,3448.8957948398597,3391.7139312665176,3357.6099140152096,3334.1866121487133,3298.0754922271317,3281.2454820414705,3254.69999,3527.9615323045887,3500.6312586093595,3480.3480093057356,3470.557703807121,3453.866303047325,3432.4075809428405,3414.972537408587,3406.6503449696065,3402.8362047106334,3397.3216301645875,3397.3216301645875
3,2877.295,2835.277807355267,2954.845753526735,3789.236020998987,3754.546770300207,3692.1461107770165,3654.0501814812283,3628.5260270051112,3589.1803888884383,3570.3245115785676,3540.6674615932275,3520.6729415280683,3493.398147676398,3473.155625345264,3463.381882540385,3446.724058543789,3425.300797123071,3407.8965759604257,3399.527265940432,3395.6567186632583,3390.152792153243,3390.152792153243
4,2946.293,2902.6024185346664,3250.0158806815716,3190.330097040108,3161.135247633925,3108.695542781973,3076.7707044056924,3060.8791686370228,3447.168661212039,3429.062393225848,3400.5838867822154,3381.3784630439463,3355.202137407039,3335.886718621687,3327.309438835477,3380.878856895417,3359.8691356445215,3342.9126281141234,3334.7793009092916,3337.6551242852556,3353.503334048167,3353.503334048167
5,2718.541,2795.540437244814,3720.4103047810067,3652.0157023752126,3618.5891688942297,3558.443050430909,3521.7335540214176,3497.1402141687217,3459.2525178692877,3441.0862803047994,3412.513343201344,3393.242441099788,3366.9751935310137,3347.564958796396,3338.19999,3395.5555577532205,3374.4495600803057,3357.3565936447962,3349.2148207520704,3347.0944354446124,3348.502372814283,3348.502372814283
6,2742.593,2985.143009275553,2963.638671017186,2921.156562489889,3056.0270472774528,3006.3817362558552,3193.4267124616526,3171.2999900000004,3450.5907326196802,3432.473610232531,3403.9774749761887,3384.756259388065,3358.5487653575424,3339.154735554005,3329.774064106063,3379.90001,3358.8878998070395,3341.846927510497,3333.7362026979863,3341.701836607759,3336.399685633116,3336.399685633116
7,2699.348,2918.122490695931,2943.14116333859,2964.330697021186,3248.1287233984626,3194.2690102790493,3164.269350431983,3142.665328500634,3569.346390612091,3550.595071290092,3521.102266829868,3501.2142342788297,3474.0899109446964,3453.9597582634533,3444.242096618528,3428.9250292965135,3407.606354555013,3390.2913890273994,3381.9663571294604,3378.120105790669,3372.660947997033,3372.660947997033
8,2776.335,3005.0819163075803,2996.7713760099846,2958.970340149536,3632.5848118370386,3572.205295995451,3535.323712641494,3510.629190580547,3472.5651897388993,3454.323269921619,3425.6346691492904,3406.286822262141,3379.8999900000003,3360.330374405737,3350.9714578008134,3334.9496290201614,3368.8992304778913,3351.9866681452486,3343.8164919216074,3340.0087554567895,3334.6059145220743,3334.6059145220743
9,2668.162,3787.397663723248,3745.159678186152,3676.3100330738994,3642.6541759740753,3582.107372286394,3545.123448151796,3520.3605355218992,3482.1887029731333,3463.8952842538015,3435.12275985495,3415.7200113118715,3389.257828846946,3369.6537636985295,3363.106416934202,3348.144306016424,3327.6899575414614,3399.1016161453445,3390.7551548139186,3386.888699400402,3381.4026355931883,3381.4026355931883
10,2867.38,2962.6000099999997,2932.2897924018275,3288.351702475602,3258.2721382247437,3204.1468517143007,3171.2999900000004,3160.0468984281706,3295.9385584888937,3278.75679556208,3251.737506489301,3300.287399995676,3284.289585274486,3266.962834974652,3292.8131271816296,3344.221323356447,3323.47887995488,3355.3716736914625,3347.2127412881287,3343.4387707791084,3346.8415184949663,3346.8415184949663
11,3071.348,3069.704087674967,3036.4420596255627,3033.411231564679,3014.3987498271968,3164.7950095385877,3149.150784529288,3209.5351916698773,3314.957228558327,3297.593496942805,3270.2566832721973,3259.832105182536,3302.128345608208,3284.0465312409033,3310.2409231247507,3386.4048083507896,3365.350922025156,3348.36973139325,3340.2255187635965,3336.4659682591996,3360.496447412832,3360.496447412832
12,3304.721,3256.659893245684,3220.374627652291,3161.65478871735,3133.306374882158,3084.5828535683045,3078.2289064643046,3267.754163293087,3301.1651514813316,3284.660070379262,3257.596578589778,3240.8741298665195,3488.0302313749744,3467.818473511025,3458.060079823047,3441.4304743179505,3420.0321847065406,3402.6566708541886,3394.3011789462553,3390.4349949948623,3384.9489663722093,3384.9489663722093
13,3351.736,3301.9984008545166,3265.228475349801,3205.2662067931383,3176.075109883015,3123.794544432295,3109.517345755258,3221.39602759439,3191.6835018961697,3207.2398294848817,3341.4969416933495,3322.6607601748997,3372.2068380313726,3352.7046118333265,3343.3406908986767,3327.2992079146206,3409.2852384808675,3391.974659471418,3383.6447161763062,3379.789294237567,3374.3304652175184,3374.3304652175184
14,3555.146,3502.355987229243,3463.2999900000004,3399.6460241397485,3368.526865380775,3312.5561647012637,3278.3944497330162,3255.6598322180334,3220.623996765897,3231.9770030678183,3313.5097579718954,3294.983687891348,3303.869991186253,3285.134146933465,3278.1444084309956,3281.824515858266,3335.9295802870356,3368.8719134389453,3360.6418718565214,3356.8813000113705,3351.467609931961,3351.467609931961
