,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,15.333,13.50984601590909,12.084294559902212,11.296591065874965,10.876762753124051,10.628461824060892,10.395439541574648,10.299887674197377,10.307241289354842,10.169516996666916,10.012615119440241,10.09418125299832,10.009000540420363,9.923376527450275,9.933554950652251,10.003557983434574,9.998028591832144,10.02619799140367,9.944426968926122,9.975682839318953,9.944500314383864,10.016879085245197,10.04846589896652,10.092140503888615,10.059186448655842,10.098569691489983,10.060103227968693,10.115291852495874,10.156520725080094,10.19144040365186,10.21206317825931,10.230433609654977,10.204498803299579,10.215119642616415,10.244329322003143,10.236665354093784,10.272821165296413,10.285213371684794,10.270867783762377,10.286112278176898,10.270808492229659,10.280909333583974,10.285884319868936,10.297329629334337,10.308558041168721,10.294938551547206,10.303055723747944,10.288262025769093,10.281041739691785,10.293171909052404,10.307427867113319,10.293504299910637,10.306632611744417,10.29155724782016,10.305571266028075,10.315632406613725,10.323575077913988,10.316876127446506,10.328451092593596,10.321814583051372,10.338848099399218,10.334343962152303,10.370072443452326,10.395311866376929,10.43242936490105,10.44649646704929,10.46691712949683,10.488183905423286,10.513585634588981,10.53324960136953,10.557244841516276,10.581564795483544,10.605233205166256,10.636101148582318,10.664379996097798,10.702770116272964,10.746885245475394,10.762644117938871,10.769190152430266,10.78599522756121,10.789649431213201,10.792713756020895,10.799392772953297,10.809168314330467,10.813025473957314,10.817464720051985,10.830084158133248,10.839018560517015,10.841863041862231,10.851172253048151,10.854136428017325,10.863690578992362,10.868301360635593,10.868301360635593
1,23.632,20.630736,18.299462831999996,16.981901508095998,16.67472224237182,16.266404249542646,15.999498079560938,15.600502759553105,15.393154688780621,15.352467605406307,15.113475042033306,14.893478944572427,14.807528011061164,14.642863338795696,14.521570674311088,14.428556572828052,14.311231215080179,14.242327147442284,14.255271594642998,14.166675860685292,14.19719569351741,14.20840508159336,14.20800339918617,14.217464489973269,14.293403862817614,14.308229469894155,14.425199688905167,14.456823010598796,14.464111396778474,14.469841154322825,14.492749487676942,14.503376271848289,14.618048963050324,14.623586431299785,14.636476750797653,14.671402168339544,14.69459260175194,14.69232931755483,14.722048730344138,14.726907425794982,14.757900858004138,14.754235083625344,14.75257297480304,14.760692430800376,14.762965663628162,14.807231161092322,14.812603180437296,14.84090116858078,14.851329182000503,14.859980374540797,14.868277058350998,14.890883243826979,14.879097359659125,14.926527844185115,14.927071700730114,14.923766794536505,14.926265198659062,14.951166090925753,14.95454841863618,14.97323021733554,14.97358081951569,14.984492987863003,15.101011550479688,15.160775834009149,15.259957608507698,15.330134551211795,15.398380528549575,15.460777087559807,15.53710974438571,15.621126778974261,15.694149289679817,15.763247425737882,15.845372279778235,15.940865045150748,16.048552438799923,16.159934964269016,16.254187068838213,16.314905243540814,16.34618223653417,16.397676837111106,16.412684243895626,16.427178193739692,16.462631836283837,16.49077545542845,16.504927432818924,16.518393120657645,16.545182462211308,16.57202071863384,16.588134733285713,16.614522699231433,16.630634771928385,16.661237246532124,16.675940460446686,16.675940460446686
2,6.758,6.7177718016233765,6.60399651585524,6.559883089790586,6.583163489810871,6.772175610531391,6.992866459126009,7.2336724039355715,7.281963225965319,7.393610269401095,7.487864012575132,7.532391690115831,7.566559085826499,7.675144334433329,7.860176183239531,8.122624435746172,8.389836562525902,8.55418366855656,8.742508938959427,8.912026419450601,9.036758048806673,9.570641698105476,9.96130407765534,10.342956762917815,10.781520673783962,11.127615023627465,11.636528696060243,12.11133030243142,12.415237343884765,12.67823323916204,12.947586100047271,13.150747622163651,13.686173703581778,13.802838836353146,14.12745393576984,14.293847857525074,14.670769739038168,14.821318171906112,14.945975614958867,15.049961311771993,15.193949778550873,15.319081171646006,15.381462581727686,15.508074425635114,15.634411299102599,15.77321444922868,15.849142324193316,15.967744304808438,16.023529205821074,16.163087822252795,16.329547383566435,16.446375993368378,16.547042818636445,16.71155471994772,16.853132508441245,16.959355943689037,17.050622911033912,17.16426350055394,17.291142275583628,17.37438175898259,17.48634923239159,17.53687320852438,17.564750902323706,17.581274406223567,17.607575804673445,17.624093111194185,17.642089581089422,17.656423813542006,17.674442403404665,17.69214108719812,17.71142531207684,17.728670572616746,17.7503735032304,17.774638998104304,17.799401307416137,17.825957041936302,17.787294139588994,17.80241121934192,17.796859302947777,17.80879168313628,17.803758774405882,17.79841845104148,17.805346363867976,17.80019889234126,17.797488897473272,17.800385523847336,17.790275424626266,17.79721725625757,17.80086850330955,17.79605413314379,17.799695657312814,17.807860370045535,17.80328688676251,17.80328688676251
3,12.508,12.013098043290043,11.399132646181826,11.032747418733658,10.972253071629313,10.814227693002637,10.675372860414805,10.977001406315674,11.097363098545452,11.281088723836444,11.59867309586249,11.919173661396815,12.146428359187512,12.411293114464447,12.769081369718213,13.991533304779848,14.823912136052295,15.637161361983342,16.41427713860701,17.185809340706214,17.749339761811665,18.05896939036992,18.149993946694867,18.375604950588414,18.530445157078976,18.449407901668742,18.55596798892581,18.389433044764285,18.510755861678415,18.38216527444805,18.500615651679468,18.424843274231083,18.572464768984993,18.530044222541303,18.380150030958344,18.463163332004015,18.55207367462124,18.49500299445545,18.539357573328154,18.48902811855121,18.560286478159195,18.50050913554486,18.477711326982085,18.51144009918143,18.44822656239861,18.5148324351688,18.47681670785724,18.509472572024734,18.48513321865853,18.482465236630016,18.568132917372253,18.508071685303946,18.45364756456962,18.497994600186775,18.52453394985229,18.47374177117367,18.510302550286482,18.447830796142526,18.464756952695687,18.51130371485694,18.445437767920474,18.474196871072188,18.52057646746196,18.47926395912131,18.493903740253803,18.502231109943924,18.451953672902633,18.45294650454352,18.45889086835286,18.468812728681225,18.500369200711237,18.458568707685725,18.465694819244078,18.51960660870994,18.44585802345953,18.4565660433924,18.430412544701564,18.454946404585847,18.460409783480994,18.458116625864264,18.46789423973998,18.464543606307075,18.476510401586566,18.48102326865108,18.483789544001375,18.490592289471316,18.4952724804227,18.507806842559315,18.498279395052514,18.497319900072963,18.50149435942664,18.480366941536303,18.48731979661463,18.48731979661463
4,20.165,17.604045,15.698789868216373,15.199257840262234,14.820505945924218,14.718928402518781,14.677996652661415,15.05658024687242,15.522748243699299,15.776920464980288,16.151018924320034,16.459338035150004,16.779794768633007,17.149782510303034,17.927826645777298,18.35096582567129,18.741024908476973,18.611623302298213,18.609272476420138,18.563718044159614,18.571141261353972,18.480478665092228,18.689388215662973,18.585574224867045,18.515934614218814,18.433746686341955,18.655207455316535,18.50578696129359,18.42572144528226,18.593085019883635,18.507301876784,18.426547861771212,18.684915260972517,18.64184652772546,18.505702801564738,18.441019871820636,18.526024941722522,18.48691866708096,18.550295213361842,18.503077737051395,18.432223938711168,18.524235981021,18.50117932525513,18.460947439415392,18.575702918578536,18.50845887239548,18.473792639335013,18.52500257951537,18.497865528983837,18.548084954116383,18.47635550335915,18.574863389531522,18.53014558805384,18.469901617800712,18.52947321477437,18.474665400506215,18.5308397421632,18.469294764867985,18.503419006973395,18.461436967352235,18.5163603094098,18.48916245548699,18.56099132288793,18.519517155125577,18.468492705799992,18.493701931063555,18.532958736937303,18.495467400764053,18.517069993425626,18.463071920743808,18.517428148159503,18.479026086010865,18.505256393361574,18.444447725480632,18.464242290971367,18.497446570097477,18.512859274386372,18.468528062102784,18.491456195498028,18.501094694099788,18.49091980381697,18.495519221010458,18.515584077328015,18.4906307027779,18.50140092002165,18.490405212213727,18.49202717619918,18.51294249888737,18.502333756633327,18.48314877812648,18.491692165154415,18.509182770397768,18.499421172682354,18.499421172682354
5,7.845,8.26233017271119,8.530938721565686,9.127502481664905,9.456442538607542,9.736614047537282,10.010124982990288,10.71291077732147,11.454614075052184,12.102534924316775,13.92437606133624,15.392138897094092,16.77140465853897,17.8359958488241,18.440393262438565,19.059855463762958,19.01772595846371,19.02828163023523,18.931310035428254,18.967546701751537,18.98803956860894,18.891065209587588,18.840991573527113,18.748476530198726,18.655898580359853,18.563254787589823,18.48668900647941,18.942481106614014,18.872296626237326,18.801264886739137,18.71499026510409,18.627040483167846,18.531517098539727,18.48873009275707,18.807434760232464,18.7493826520677,18.57552954898009,18.526650037542268,18.493015433986994,18.60839314089909,18.54308617513597,18.51849233446782,18.48971821570221,18.588717776385256,18.54608703041279,18.483340795446892,18.569091193167623,18.530612637533746,18.498717610994827,18.624800857475982,18.561987139809332,18.530596462433298,18.48721140259594,18.62585823760291,18.575560524355414,18.514956714368303,18.479651959883203,18.559793543028828,18.504499674413612,18.467731332692175,18.59419761835328,18.56956415005609,18.50215640145258,18.465151142820414,18.552318124492704,18.516759959973683,18.47658155104372,18.512705412838706,18.461507465546983,18.5350397296318,18.480110416364802,18.55438432156958,18.501419236861892,18.44115145252601,18.52050328984409,18.432046117347603,18.549702319778497,18.508301195630803,18.491075053127293,18.501154013337985,18.49273702988089,18.514536149088677,18.49667692559677,18.510639884301323,18.501816136528564,18.491764198007054,18.52921310087567,18.50839381226029,18.49743219928137,18.528518856039938,18.52158968517779,18.50227221830262,18.49360669564146,18.49360669564146
6,29.205,25.495964999999998,22.614920954999995,20.986646646239993,19.685474554173112,18.937426521114535,18.435975603127094,18.339732325033758,18.612759875618256,18.73993076402664,19.41372581391176,19.3359455316312,19.23457809471801,19.158609297497136,19.296346640864158,18.91645381369043,18.934073947992925,18.881517417247487,18.80251435307496,18.7663064687159,18.930131314271748,18.917643103512482,18.907554549043134,18.835238301683503,18.81024719339606,18.814658261513706,18.782335907450893,18.781126864158235,18.765015722266806,18.74061421855133,18.675361154266344,18.63016420478219,18.59218934122361,18.564426926608483,18.54029614565499,18.498769505827138,18.976496407699077,18.95780089274298,18.933714784056505,18.925546926074276,18.866982737263204,18.859699345793715,18.842073293186246,18.836055791722288,18.809095167657798,18.746716375731186,18.744996551695777,18.71358524962502,18.69133319252255,18.678844304620238,18.631274714952472,18.614786712125586,18.58764804765866,18.59617236782272,18.557073055819178,18.525688345188737,18.502175890882867,18.438510352517348,18.59195114243079,18.569247589788365,18.53328395312639,18.51264917194557,18.463304383744386,18.593253631904094,18.56278493513311,18.536165836704857,18.507248905611068,18.467593394874235,18.5811769375989,18.55468625260714,18.511062754344316,18.49328034936915,18.606797350913435,18.541105697893244,18.482867614157435,18.65206123442012,18.59832546303507,18.563288384318014,18.552033664262527,18.527184790587572,18.518331837265436,18.51147777764625,18.496412623278182,18.555742099812036,18.548799083157096,18.54060072784156,18.541170022614196,18.524886286822007,18.51750592422567,18.50974061734923,18.504629446947998,18.484098700549286,18.512055669453083,18.512055669453083
7,12.284,12.613141757559676,12.689868961001507,13.135257543861346,13.494200509458626,13.730153286924594,14.321124575879033,15.296423719827999,17.35106231215925,18.878983030918405,19.447368408262996,19.38031513491735,19.291522088318718,19.245866635251428,19.080223527951443,19.14095571753314,19.154723806143412,19.124618378376812,19.13318937305944,19.23422528822075,19.018973706493306,18.997461963105163,19.025261125741928,18.97676285116039,18.929592936642948,18.930474188669812,18.89679910013672,18.90203627999256,18.91889214902862,18.892934956763426,18.838252716739067,18.80497319319266,18.750552286536998,18.728665747671492,18.712424420116342,18.678899611235654,18.642043400352257,18.63314755644759,18.607284596350315,18.597382713840776,18.548583110878976,18.539313583834456,18.526469081370013,18.52369589089124,18.493760620517453,18.698771758879683,18.697579599025968,18.66289562724266,18.643663172340673,18.633114574579636,18.602355927514097,18.583429765983265,18.565831576723244,18.578039761988123,18.547865510831258,18.52309055975646,18.49997559437775,18.695306784792308,18.672830102628545,18.654431155185133,18.634670575860934,18.61657358481191,18.56804674238733,18.573573567332303,18.555177612602886,18.52916760839982,18.499667781330363,18.61357933895512,18.58572743768781,18.563155369243223,18.518871083838775,18.50247652173611,18.485403944694525,18.65829180316649,18.608361416693775,18.573863941441573,18.5303939753498,18.50067193282879,18.490478943170015,18.573788483458834,18.56523790371655,18.558901678290656,18.54506899754987,18.54246199099533,18.535389123496827,18.528117091674787,18.52814948705309,18.511335844280076,18.504457020221516,18.502509557184833,18.498570399895048,18.555708528734126,18.558497377817876,18.558497377817876
8,19.168,16.733663999999997,16.428248249569883,16.6912635236528,16.959461737550626,17.29330163596815,18.321123192426047,18.676826131972874,19.71330455889548,19.235565254264387,19.103763708039352,20.15155298682517,19.688310523049175,19.251205837239056,19.093106594960023,19.173355071901863,19.19022534071317,19.19697546405394,19.30703517428024,18.94318484780104,19.084144683531488,19.29221390728099,19.06719312371942,19.06177086916822,19.02963023501131,19.123403477159385,19.170523873568015,19.292316481446605,19.064792887096562,19.041868885974555,19.009788706062206,18.97701332015035,18.913021167342336,18.897408950739475,18.88373071620973,18.856932084411277,18.850284321483894,18.880145791131305,18.87652717495926,18.86946303789001,18.830549953467948,18.815781375367898,18.803333969528854,18.824494256387787,18.78632044582102,18.818839202741014,18.81811785003493,18.810919204301122,18.79773389295367,18.815908716815006,18.79257450449038,18.796315031497688,18.808060164448108,18.854576230412892,18.82906297726898,18.806095341395554,18.77859387062717,18.768260231253002,18.76542237496401,18.753694880078335,18.72998488507145,18.714363861809076,18.66912209101515,18.675681947898944,18.661151869201916,18.638879674932163,18.613124221818797,18.6100007533153,18.589453453050726,18.56927515036266,18.529049278398293,18.51266676542215,18.501193844304993,18.48780378252259,18.729652930298645,18.70590669292318,18.66007871797507,18.63346660315023,18.62383521963953,18.620243304407836,18.61304484884893,18.60627661894704,18.591084793263214,18.58875775511725,18.582324369632406,18.5776952563654,18.584882162080987,18.569480658896186,18.56555685668968,18.56194146382133,18.557464934453968,18.552630167815717,18.563449992696285,18.563449992696285
9,9.236,10.195402540893008,10.886977668675316,11.516509567439785,12.216483776622821,13.756986780412742,16.508603739395664,19.19787791583885,20.368912278542282,19.71710708562893,19.150175771274196,20.48812063991003,19.955429503272367,19.51191396193689,19.067259031721434,19.351522580814255,18.965358383372315,19.1130159186996,19.160151386542744,19.39560957601782,19.18084938996925,19.805437182399338,19.50835562466335,19.2157302902934,18.971360621179098,19.084819113405032,19.128623281452498,19.311471369152713,19.083698761262493,19.061363889650497,19.03516986469771,19.024346048358133,19.055922742801343,19.052909351654517,19.047658611111054,19.02611769901053,19.009633090158772,19.040633098425456,19.021172336187426,19.017418473312034,18.992921150842015,18.98076074555772,18.972632138450212,18.97435463629562,18.965888863449404,18.990838141445998,18.998479021556523,18.983724208793586,18.972433782432656,18.97321337373431,18.96029165748766,18.947337081576986,18.933572148136655,19.00408440394622,18.990664552080705,18.973609706758413,18.958860664163215,18.9541290123737,18.957501074616864,18.943214519566258,18.923031549579584,18.91153968632369,18.87815118475816,18.88315465860032,18.876379743639077,18.864075971204908,18.84562365290645,18.85342285334527,18.83319510924721,18.81910709827816,18.783963495145642,18.77188252530251,18.76183002538595,18.759463284862928,18.754572853514354,18.727745656753157,18.691414309058242,18.671405518535735,18.66492325719427,18.660395077849913,18.653958270517567,18.648634484336863,18.635736657207975,18.635262648667457,18.62937925828906,18.625104790133395,18.626680876781446,18.613252347595818,18.60983347370061,18.607526527598242,18.604811913167104,18.60413156535338,18.61184838883641,18.61184838883641
