,0,1
0,1.265,0.10708333333333338
1,9.49,4.582840277777778
2,7.387,1.056570436507937
3,2.229,1.6031954365079364
4,5.51,1.9782454365079365
5,5.422,2.390774574037074
6,2.737,2.5394284201909194
7,8.22,2.9957086399711406
8,0.679,3.219203878066379
9,4.35,3.632309386936594
10,8.093,9.572489942492147
11,12.661,4.840373149562855
12,15.42,11.025789816229521
13,18.118,4.104061533401239
14,8.311,4.847516890544096
15,2.031,5.701088319115525
16,12.448,8.304979282318987
17,12.572,9.22263007596978
18,2.438,8.751065652892855
19,9.885,9.259165274104978
20,5.752,9.049118799746005
21,5.737,6.6020339512611566
22,9.056,8.594633876336081
23,19.182,8.619537160062158
24,11.655,8.707989585414586
25,5.834,11.806493344155845
26,4.193,10.832602532679733
27,5.342,9.402349754901959
28,6.225,12.203488138740342
29,2.793,10.94603977272727
30,8.506,12.299857954545454
31,4.222,11.455234217171716
32,8.17,8.906214015151514
33,7.193,13.48058639277389
34,5.588,9.732912649850146
35,10.104,11.503386474636477
36,18.305,8.384000757575757
37,16.734,8.197457467532468
38,7.22,10.357316504329003
39,12.325,12.202240115440112
40,8.427,10.895028805916303
41,12.788,11.470135822510821
42,3.425,15.522559433621932
43,12.126,14.003188852813853
44,8.963,10.806888257575759
45,7.65,13.223633712121213
46,5.47,11.276551893939391
47,18.809,10.844
