,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0.0,-0.25234954545454563,-0.3404501350000002,-0.40502999100166687,-0.5821104820627492,-0.6199545507286705,-0.8287660290621471,-0.838315580248407,-0.8495867790913898,-1.0145865309968098,-1.0197092826167722,-1.0255636563090038,-1.1419264052120088,-1.1425122007025565,-1.143495332905836,-1.1451012247414372,-1.145595628818037,-1.1468069188057064,-1.1473822815498496,-1.14767399046113,-1.2034941187282184,-1.202416592643201,-1.2528262612344778,-1.2506681355852385,-1.2476768074257276,-1.2451075799235358,-1.2439030015019024,-1.2420509621786404,-1.2400285352376386,-1.2379223220376523,-1.2369689095291252,-1.2358274023528444,-1.2351688423582246,-1.2340579363238489,-1.2333513347385725,-1.2326525057707338,-1.284184638114924,-1.2815542842954235,-1.2805486885939077,-1.2787770524335478,-1.2782322743142371,-1.2775818092397804,-1.3036731639104235,-1.3032716087044063,-1.3020705570832096,-1.3011448131836274,-1.2993062857990565,-1.2985293766556907,-1.296727465382511,-1.2963467472720778,-1.2947019181289692,-1.2943272766602965,-1.2938292532679412,-1.2933332219691551,-1.2928391747955643,-1.2916089973333231,-1.2911218470582755,-1.290636645384328,-1.3035909388666378,-1.3029220913151616,-1.3026558899896743,-1.3063330782096951,-1.3061965665600568,-1.3060601914220682,-1.3055152363706655,-1.3051081549472676,-1.3051081549472676
1,0.0,-2.039034920454547,-2.6761335728511924,-3.162097226151504,-3.5226459580389577,-3.878235025834652,-4.2435392208356975,-4.366748478207854,-4.524454318837676,-4.786065423265979,-4.912512611917249,-5.063041805766762,-5.236638817560702,-5.307099775725261,-5.423560355227723,-5.617711559590578,-5.677195779192417,-5.821667541459347,-5.891285027526038,-5.9262297174062954,-5.991506529763364,-6.073311842080778,-6.129595283681627,-6.193292738674705,-6.282042041311995,-6.357759811091557,-6.393324594951033,-6.447399369592712,-6.5067310032994055,-6.5692867493908995,-6.59764988030081,-6.6303998021769655,-6.674469520731244,-6.706915439102858,-6.727633797209235,-6.7475659634933995,-6.787486811050507,-6.828125961501854,-6.84394787070548,-6.871510801166689,-6.880158991730613,-6.8902985496849904,-6.909450788118055,-6.914430049162222,-6.9289172215769055,-6.940478712642029,-6.9635292995539295,-6.973082785661368,-6.995291755901875,-7.00010601158655,-7.020326185023227,-7.025018653210012,-7.031185102695296,-7.037213624606987,-7.0431831669339555,-7.05855964258595,-7.0645485076079195,-7.070457798122183,-7.0771733581552105,-7.084691645025102,-7.087603337340733,-7.089932649273175,-7.091366587760076,-7.092815758975156,-7.098678691595062,-7.103003453139324,-7.103003453139324
2,0.0,-1.177266428391054,-1.7005006062638899,-2.082918930591265,-2.3575600850234677,-2.6334965607214684,-2.9046976878803368,-2.994174508175243,-3.1085118897601998,-3.2814064334976654,-3.37335736881129,-3.491037058700377,-3.620860998249634,-3.6718382906197253,-3.7518360757937788,-3.886797688474832,-3.935362090260891,-4.034519692818554,-4.091732541767931,-4.115645894482523,-4.157291781154185,-4.221585558500685,-4.259713883474617,-4.3028253362127895,-4.377038599407837,-4.431867482770235,-4.457206543882852,-4.4933206334376,-4.532619199029365,-4.574954792755453,-4.595607097374049,-4.617264473832687,-4.647066853821067,-4.670507828056469,-4.685647384170071,-4.69876324310293,-4.722329036837853,-4.7494055059356635,-4.7624449901484756,-4.780839239425869,-4.787155261482708,-4.793835569091301,-4.80507517920483,-4.808696251286264,-4.8181801714225,-4.8266170849966,-4.8421880983319,-4.850626690470199,-4.866640046043384,-4.87016894106816,-4.8834768370914325,-4.886944537532539,-4.89101668060972,-4.894959273338941,-4.898819651252801,-4.910068709430027,-4.914423117131989,-4.918286306337342,-4.925343733479531,-4.930348441200072,-4.932229729014263,-4.933755577637042,-4.934676147741032,-4.935620358678428,-4.939883651846889,-4.942742828813427,-4.942742828813427
3,0.0,-0.20812192839105362,-0.3647833027638892,-0.4022510301788753,-0.44438275091566115,-0.5029301283306692,-0.48951939437797326,-0.4902797068909455,-0.49739026171956824,-0.45093656267595905,-0.4520333787267001,-0.46299732922908604,-0.4481940788992641,-0.4469872515757129,-0.43940517415535085,-0.43130994683634777,-0.43583160345517635,-0.4271344803531246,-0.4330913346141378,-0.43103902302172975,-0.41746840209429303,-0.42039252757071,-0.41026987134882104,-0.4063686184022654,-0.41541865515630216,-0.4142793716790013,-0.4121138425690781,-0.4079146246566701,-0.4009790584943004,-0.39756510643644105,-0.3974941166635026,-0.39433978879422016,-0.3908187618534457,-0.3904363286522979,-0.39042279625934484,-0.3885522506592222,-0.37575474119012453,-0.37083704408783275,-0.372379644457276,-0.3704929392657287,-0.3705725678233683,-0.36932662159391727,-0.3633026069724105,-0.3630361217705409,-0.3616123580724187,-0.36108887133996814,-0.3599845296664611,-0.36089659321675366,-0.3605734201514852,-0.360407640053938,-0.35775330799039484,-0.35782530401880464,-0.3573834240300401,-0.35683004978557936,-0.35589244459365205,-0.35599452483747024,-0.3556147292778029,-0.35508265203457334,-0.35392612975688104,-0.3535029254960362,-0.3532246543416341,-0.35259451311375894,-0.3524396192822735,-0.3522294417481283,-0.3521957985843104,-0.3516051641106354,-0.3516051641106354
4,0.0,-0.8758594738455995,-1.2120246817638898,-1.3979735902378758,-1.5572154279041601,-1.7211992494967339,-1.850517285630112,-1.895809323854691,-1.9509013717065464,-2.010760872743875,-2.059598316562375,-2.1216137018804737,-2.175187801054826,-2.1983498555660077,-2.230964924401995,-2.2945008477724924,-2.321075504554416,-2.3613301569856375,-2.391478142058111,-2.4012501519689313,-2.412816219430973,-2.4447481238435254,-2.456463486824425,-2.4751164191737494,-2.514990900935605,-2.5411989539358224,-2.5528799746676847,-2.566369827137022,-2.580990725831518,-2.598798923753542,-2.608151265801322,-2.617219183063363,-2.6292180462907733,-2.639204417359454,-2.647078685990722,-2.651215175603554,-2.6553993112786065,-2.66690402152042,-2.67359356909297,-2.680715911695487,-2.6839929372957396,-2.686394968849454,-2.6871704973663695,-2.688968258493318,-2.6926356202705732,-2.6962932733343146,-2.7037919033662203,-2.708161622674314,-2.7151299058633063,-2.7169363063086234,-2.7209379626948804,-2.7227695119020336,-2.724324972728795,-2.725776165622872,-2.7270484426342625,-2.7319222523713584,-2.7338257459015556,-2.7349918245918308,-2.7373551881062377,-2.739256483290488,-2.739942871687164,-2.7402359519193347,-2.740561499982377,-2.7409112839008647,-2.742789913368436,-2.744008483392514,-2.744008483392514
5,0.0,-0.7803873881313137,-1.0764458180443812,-1.24752575833951,-1.364213451110934,-1.5198885916712581,-1.6211097017814398,-1.6645913061999356,-1.7184133380806244,-1.7813191983182401,-1.8411586459642144,-1.889057392721356,-1.9509573269946976,-1.973447221461142,-1.9969182136963333,-2.0498437786276678,-2.0783906244115355,-2.1186342827546634,-2.1454702274534734,-2.155282578349392,-2.171358404539448,-2.2044920066475764,-2.216788504866048,-2.233470605793909,-2.2725708397936755,-2.296690183383005,-2.307226582538951,-2.327385150763887,-2.3421856203968314,-2.3664708286247533,-2.3755330973376694,-2.3876804282254973,-2.3993852392974353,-2.406985750768986,-2.416460567589892,-2.4241725707908475,-2.427669999652986,-2.4438035316812368,-2.4467868408051965,-2.4536516148698415,-2.4575837238589844,-2.4597773535504626,-2.4612068620148975,-2.4632083711907575,-2.46663528623945,-2.470174608308076,-2.479494232983682,-2.483691452599786,-2.4845952058703564,-2.48661906755851,-2.4909510861437565,-2.4931844531234204,-2.4946866351376773,-2.497102476620215,-2.4977704527166202,-2.5025079947338456,-2.504316954818402,-2.5054845084489203,-2.508195089842994,-2.5100276617090373,-2.511195555367923,-2.5114603207089226,-2.5120261682126994,-2.5125910112724807,-2.5144120646877086,-2.5152563396864003,-2.5152563396864003
6,0.0,-0.14123846220538733,-0.2634287486740103,-0.3067469283584894,-0.3218931996241342,-0.3658998708168144,-0.3181450017176218,-0.31788007927636597,-0.3221843697955327,-0.2954224080573673,-0.31179364208964266,-0.31294112399789253,-0.30867610689717817,-0.3123149839087476,-0.29408283284967107,-0.28135531755111365,-0.2880408748642051,-0.2857212514539299,-0.28815213731987377,-0.28598112338752923,-0.275547909547286,-0.28039375518747156,-0.27175980794390536,-0.2657042799917422,-0.26867959881541986,-0.27175404566472433,-0.27242357687031626,-0.2746243356215841,-0.2690868773092818,-0.2705115862913686,-0.27000966901233703,-0.27235599914323433,-0.2721207841934436,-0.27097732986330014,-0.2727619700833997,-0.2727645761261575,-0.2606639054596271,-0.2633080776543247,-0.2608053699029882,-0.2603800013482225,-0.2606778914818965,-0.2595342638599448,-0.25262943519543163,-0.25300783049790393,-0.2515485119512937,-0.2519341337476289,-0.2533525096824659,-0.2545318873306844,-0.2470212495150223,-0.24735898691839547,-0.2446728865519636,-0.24529724197655678,-0.2451285112969395,-0.24503012373637825,-0.24329105100902462,-0.24415723319717178,-0.24381738478941364,-0.24260618670004802,-0.24193804615405637,-0.241336326315467,-0.24106799687590955,-0.24030401733389314,-0.24026840575642933,-0.24021045369405175,-0.24000456780113147,-0.23924656529048266,-0.23924656529048266
7,0.0,-1.3263663193482458,-1.7881064822454402,-2.0443355922978146,-2.306259984005287,-2.541039064213192,-2.766386574296533,-2.8379350598510396,-2.9282580386397252,-3.0948989146029198,-3.171114215127983,-3.257766008540552,-3.356489908504277,-3.3995380593184614,-3.452128929492687,-3.524480134766438,-3.554573780150807,-3.6176154308484962,-3.6504538594157228,-3.663847164077373,-3.696092519279633,-3.746153339139985,-3.7748702179301037,-3.7970714838204636,-3.837770739579002,-3.8735305597354897,-3.8896908009150835,-3.915342671273024,-3.9357979177442997,-3.943379287521328,-3.955196131515986,-3.972922764728044,-3.980448271411578,-3.9937338090519727,-4.004654199429568,-4.014098145711423,-4.0192910271076485,-4.0395650612187275,-4.048564403602325,-4.060686544188023,-4.0647375669421635,-4.066868856866851,-4.07529075299115,-4.077911002002573,-4.083172796470862,-4.088716752821015,-4.092900081179733,-4.099419295152216,-4.10447827887592,-4.106423482853549,-4.112997060273726,-4.115726280839492,-4.118354474697064,-4.121058216832686,-4.12334429783939,-4.131106549290835,-4.133579687168485,-4.136420309940709,-4.142478841744153,-4.145243209864843,-4.146325533524653,-4.147502800814101,-4.148289203053056,-4.148895535055187,-4.151956990005653,-4.154230058799819,-4.154230058799819
8,0.0,0.22046315501073013,0.3522083278443051,0.5418318968144492,0.6319438405369021,0.7111730468214739,0.8616053289581539,0.9001197995242807,0.9460826602787391,1.0587169111362722,1.1040230673091842,1.1565242341672806,1.2429493120310953,1.2665753375856683,1.3271931851228942,1.4220951753020372,1.4462380237162984,1.5108638780633494,1.5445234667733263,1.5616711866331232,1.5946345176109697,1.6260809468558328,1.655920376629823,1.6889400981380474,1.727694213847044,1.7583046787989258,1.772914997612305,1.8027179822911794,1.8336969041867728,1.8845755468946694,1.8972447813720337,1.9128102526408792,1.942001463531273,1.95646375072652,1.9649909681437419,1.9758313469966027,2.01476916929726,2.0362631246948424,2.040570928638023,2.0518930227364796,2.05544747577409,2.062345047021677,2.0738796023967843,2.075685866495022,2.0832510584520123,2.0874248581943227,2.103639813948056,2.1056936047606514,2.119088973771499,2.121137092211753,2.1318159987442984,2.1333202203201598,2.135914539359048,2.139168420068301,2.1419515359153545,2.147083073379109,2.1497158759118773,2.1528699126455746,2.1561613159506923,2.1600257470415287,2.1616968759440955,2.1629558223771688,2.163470956753117,2.1642965393164544,2.1661850149696007,2.168306069511158,2.168306069511158
9,0.0,-0.2847786783226037,-0.3862949104334733,-0.43360637840254274,-0.4792011134576522,-0.5358439018301011,-0.5297161286416151,-0.5394963420361257,-0.556141801129777,-0.5607777872594332,-0.5663659434021004,-0.575221062472839,-0.5496803504366748,-0.5567217953749132,-0.5530895594926651,-0.5079426404557622,-0.5119379757569027,-0.48556040448472215,-0.4925465737002209,-0.4924738822753071,-0.49490935148923637,-0.5024431165997063,-0.4858304519321747,-0.4839891618034161,-0.5000940727254248,-0.48655930860236574,-0.49052145170485145,-0.48699711207010443,-0.47046416753239506,-0.4505335179068999,-0.4506264744710317,-0.4514696867121615,-0.44495372787028664,-0.43575625978052057,-0.4376629767645279,-0.4366357692154783,-0.42074483178009164,-0.4201176279508039,-0.4243584743442017,-0.4169902601587806,-0.41787647780709314,-0.41967206306388055,-0.410567792914475,-0.4115410152017322,-0.41099822856221807,-0.4132076838108083,-0.4084330201962759,-0.41127371078649344,-0.40790165443044923,-0.40850539267701824,-0.4013048546201398,-0.40220115928288613,-0.4028436897905204,-0.4023949875040547,-0.4026635636318319,-0.3995332128349432,-0.4001532398300372,-0.3999599379727579,-0.3987911291224028,-0.3986351879707033,-0.3982638562457308,-0.3973362740625638,-0.39749376580963786,-0.39751704219191686,-0.3959129850905842,-0.39610256512027486,-0.39610256512027486
10,0.0,-3.9913806006875605,-4.053757934850925,-4.059259379446571,-4.052431172357795,-4.031345275698727,-3.97294413409318,-3.9645353855572694,-3.946322659051544,-3.9175967003339096,-3.9036009338296,-3.8958115576141297,-3.850291810805512,-3.847624111154436,-3.832130356189839,-3.76626043466552,-3.7642509418602432,-3.7240992821119554,-3.723490382164551,-3.7199552624994423,-3.7147542252893175,-3.7149253988826296,-3.6918824726535195,-3.682511510541562,-3.68949205075684,-3.6678178328459237,-3.6660953609280336,-3.6565430469115805,-3.630794423035917,-3.604711397796598,-3.6014157785721883,-3.598852265485479,-3.5859479956798217,-3.573458255379174,-3.5733471531893737,-3.5698952460885396,-3.5489493936866716,-3.5411676302326778,-3.543881767676967,-3.533756904185945,-3.5336202800671135,-3.5337729691770075,-3.52188488356424,-3.522102352992247,-3.519915814312618,-3.52031008767653,-3.5134315015189888,-3.514563913342482,-3.508878677989038,-3.5087143502442966,-3.4984327876582353,-3.4987813418552003,-3.4987458764188704,-3.497640343163669,-3.4969200934243636,-3.491973544850917,-3.4916678012586875,-3.4909529967112496,-3.4880484795052804,-3.48720818536235,-3.4865696672385544,-3.4853207469376755,-3.485334984009854,-3.4851351205628216,-3.4829017325621465,-3.4823265899391664,-3.4823265899391664
