,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,1.265,1.0024804545454544,0.9152646549999998,0.8514183305883329,0.8243936986239009,0.7773518582133472,0.7484589479376833,0.7301670973954282,0.7085774875125551,0.6880699084116512,0.6685044942912094,0.6461447832995665,0.6339130702180903,0.6225996457435105,0.6036124870681726,0.5725980182141569,0.5630496292784452,0.5396560763859515,0.5285441387620169,0.5229103863866822,0.520133895567855,0.5065353251953979,0.5043829067403176,0.4937435940222122,0.47899668818624747,0.46633069033324415,0.4603922564307694,0.4512619143057145,0.44129158070515445,0.43090819042685696,0.426207975760881,0.42058047588723174,0.4126280625605698,0.40723142121132583,0.4037988398637155,0.4004040169109289,0.40103435845433383,0.3939996753527413,0.39131028541742374,0.3865721779936021,0.38511520996077697,0.3833755901295837,0.3839408318677695,0.38307454508645195,0.380483481323531,0.3784863469542663,0.3745200380969066,0.3728439892968966,0.36895667344674005,0.3681353391406856,0.36458690116042813,0.3637786761712325,0.3627042757522619,0.36163417293496714,0.36056835052894154,0.3579144527379378,0.3568635092127004,0.3558167694615639,0.35629230207533297,0.35498673342209913,0.3544671170981121,0.3546056828639158,0.35434625575248047,0.3540870880681566,0.35305145400159826,0.35227783535387913,0.35227783535387913
1,9.49,7.450965079545453,6.813866427148807,6.327902773848495,5.967354041961042,5.6117649741653475,5.246460779164303,5.123251521792146,4.965545681162324,4.703934576734022,4.577487388082751,4.426958194233239,4.253361182439299,4.18290022427474,4.066439644772278,3.872288440409423,3.8128042208075836,3.668332458540653,3.598714972473962,3.563770282593705,3.498493470236637,3.4166881579192236,3.360404716318374,3.2967072613252952,3.2079579586880054,3.132240188908444,3.096675405048968,3.0426006304072883,2.9832689967005943,2.9207132506091003,2.8923501196991905,2.8596001978230348,2.8155304792687557,2.7830845608971417,2.762366202790765,2.7424340365066002,2.702513188949493,2.661874038498146,2.64605212929452,2.618489198833311,2.609841008269387,2.5997014503150084,2.5805492118819435,2.5755699508377763,2.5610827784230934,2.54952128735797,2.5264707004460694,2.5169172143386307,2.494708244098124,2.4898939884134488,2.4696738149767725,2.4649813467899877,2.4588148973047037,2.452786375393012,2.446816833066043,2.431440357414049,2.4254514923920785,2.4195422018778148,2.412826641844787,2.4053083549748964,2.4023966626592657,2.400067350726823,2.3986334122399224,2.3971842410248425,2.3913213084049367,2.3869965468606744,2.3869965468606744
2,7.387,6.209733571608946,5.68649939373611,5.304081069408734,5.029439914976531,4.753503439278531,4.482302312119663,4.392825491824757,4.278488110239801,4.105593566502335,4.01364263118871,3.8959629412996226,3.766139001750366,3.7151617093802747,3.6351639242062213,3.500202311525168,3.4516379097391092,3.3524803071814464,3.2952674582320687,3.271354105517476,3.229708218845815,3.165414441499314,3.1272861165253825,3.0841746637872087,3.0099614005921613,2.955132517229763,2.929793456117146,2.8936793665623983,2.854380800970634,2.812045207244545,2.7913929026259496,2.7697355261673113,2.739933146178932,2.7164921719435293,2.7013526158299284,2.688236756897069,2.664670963162147,2.6375944940643365,2.6245550098515236,2.60616076057413,2.5998447385172914,2.5931644309086983,2.581924820795168,2.578303748713735,2.5688198285774986,2.5603829150033994,2.5448119016680995,2.5363733095297993,2.5203599539566164,2.516831058931839,2.503523162908567,2.5000554624674605,2.49598331939028,2.4920407266610596,2.4881803487472003,2.4769312905699734,2.4725768828680112,2.4687136936626577,2.4616562665204693,2.4566515587999276,2.4547702709857377,2.453244422362958,2.4523238522589668,2.451379641321571,2.44711634815311,2.444257171186573,2.444257171186573
3,2.229,2.0208780716089465,1.8642166972361107,1.8267489698211248,1.7846172490843388,1.726069871669331,1.7394806056220269,1.7387202931090544,1.7316097382804316,1.7780634373240407,1.7769666212732997,1.7660026707709138,1.7808059211007357,1.782012748424287,1.789594825844649,1.797690053163652,1.7931683965448235,1.8018655196468754,1.7959086653858622,1.79796097697827,1.8115315979057067,1.8086074724292898,1.8187301286511788,1.8226313815977344,1.8135813448436975,1.8147206283209982,1.8168861574309214,1.8210853753433296,1.8280209415056994,1.8314348935635585,1.831505883336497,1.8346602112057795,1.8381812381465539,1.8385636713477018,1.8385772037406547,1.8404477493407774,1.8532452588098751,1.858162955912167,1.8566203555427236,1.8585070607342709,1.8584274321766314,1.8596733784060824,1.865697393027589,1.8659638782294588,1.867387641927581,1.8679111286600316,1.8690154703335387,1.868103406783246,1.8684265798485147,1.8685923599460619,1.871246692009605,1.871174695981195,1.8716165759699595,1.8721699502144202,1.8731075554063474,1.8730054751625294,1.8733852707221967,1.8739173479654263,1.875073870243119,1.8754970745039636,1.8757753456583657,1.8764054868862408,1.8765603807177262,1.8767705582518714,1.8768042014156894,1.8773948358893644,1.8773948358893644
4,5.51,4.6341405261544,4.2979753182361105,4.112026409762124,3.95278457209584,3.788800750503266,3.6594827143698883,3.614190676145309,3.5590986282934534,3.499239127256125,3.4504016834376254,3.388386298119526,3.3348121989451744,3.3116501444339925,3.2790350755980047,3.215499152227508,3.1889244954455838,3.1486698430143623,3.1185218579418894,3.108749848031069,3.097183780569027,3.065251876156475,3.0535365131755747,3.0348835808262504,2.9950090990643954,2.968801046064178,2.9571200253323155,2.9436301728629783,2.929009274168482,2.9112010762464577,2.901848734198678,2.8927808169366367,2.880781953709227,2.870795582640546,2.8629213140092777,2.8587848243964458,2.8546006887213933,2.84309597847958,2.83640643090703,2.8292840883045134,2.8260070627042606,2.823605031150546,2.8228295026336303,2.821031741506682,2.8173643797294265,2.813706726665685,2.80620809663378,2.801838377325686,2.794870094136694,2.7930636936913764,2.78906203730512,2.7872304880979666,2.785675027271205,2.7842238343771277,2.7829515573657377,2.778077747628642,2.7761742540984446,2.7750081754081695,2.7726448118937626,2.770743516709512,2.770057128312836,2.7697640480806656,2.769438500017623,2.769088716099135,2.767210086631564,2.765991516607486,2.765991516607486
5,5.422,4.641612611868686,4.3455541819556185,4.17447424166049,4.057786548889066,3.9021114083287416,3.80089029821856,3.7574086938000644,3.703586661919376,3.64068080168176,3.5808413540357855,3.532942607278644,3.471042673005303,3.448552778538858,3.4250817863036667,3.3721562213723324,3.3436093755884646,3.303365717245337,3.2765297725465268,3.2667174216506076,3.2506415954605523,3.2175079933524233,3.2052114951339523,3.1885293942060913,3.1494291602063247,3.1253098166169946,3.1147734174610493,3.0946148492361125,3.0798143796031687,3.055529171375247,3.0464669026623303,3.0343195717745024,3.0226147607025644,3.0150142492310144,3.005539432410108,2.9978274292091522,2.994330000347014,2.9781964683187634,2.9752131591948037,2.9683483851301586,2.9644162761410158,2.9622226464495376,2.9607931379851027,2.9587916288092426,2.9553647137605497,2.9518253916919237,2.9425057670163177,2.938308547400214,2.9374047941296437,2.93538093244149,2.931048913856243,2.9288155468765793,2.9273133648623224,2.924897523379785,2.92422954728338,2.9194920052661546,2.9176830451815983,2.91651549155108,2.913804910157006,2.911972338290963,2.9108044446320767,2.9105396792910776,2.9099738317873007,2.909408988727519,2.9075879353122915,2.9067436603136,2.9067436603136
6,2.737,2.595761537794613,2.4735712513259895,2.4302530716415105,2.4151068003758653,2.3711001291831852,2.4188549982823777,2.4191199207236336,2.4148156302044668,2.4415775919426324,2.425206357910357,2.424058876002107,2.4283238931028213,2.4246850160912516,2.4429171671503283,2.455644682448886,2.448959125135794,2.4512787485460694,2.4488478626801258,2.45101887661247,2.4614520904527133,2.456606244812528,2.4652401920560942,2.4712957200082575,2.4683204011845796,2.465245954335275,2.4645764231296834,2.4623756643784156,2.467913122690718,2.466488413708631,2.4669903309876626,2.4646440008567656,2.464879215806556,2.4660226701366996,2.4642380299166002,2.4642354238738426,2.4763360945403727,2.4736919223456755,2.4761946300970115,2.476619998651777,2.476322108518103,2.4774657361400547,2.4843705648045677,2.4839921695020957,2.4854514880487057,2.485065866252371,2.4836474903175336,2.482468112669315,2.489978750484977,2.489641013081604,2.4923271134480354,2.4917027580234428,2.49187148870306,2.4919698762636213,2.493708948990975,2.4928427668028275,2.493182615210586,2.4943938132999515,2.4950619538459433,2.4956636736845326,2.49593200312409,2.4966959826661066,2.4967315942435704,2.496789546305948,2.4969954321988683,2.497753434709517,2.497753434709517
7,8.22,6.893633680651755,6.43189351775456,6.175664407702185,5.913740015994713,5.678960935786807,5.453613425703467,5.382064940148961,5.291741961360275,5.12510108539708,5.048885784872017,4.962233991459447,4.863510091495723,4.820461940681539,4.767871070507313,4.695519865233562,4.665426219849192,4.6023845691515035,4.5695461405842766,4.556152835922626,4.523907480720367,4.473846660860015,4.4451297820698965,4.422928516179536,4.382229260420998,4.346469440264511,4.330309199084917,4.304657328726976,4.2842020822557005,4.276620712478673,4.264803868484014,4.247077235271956,4.239551728588421,4.226266190948027,4.215345800570431,4.205901854288577,4.200708972892351,4.180434938781272,4.171435596397676,4.1593134558119775,4.155262433057837,4.15313114313315,4.1447092470088505,4.142088997997427,4.136827203529138,4.131283247178985,4.1270999188202655,4.120580704847785,4.11552172112408,4.113576517146452,4.107002939726274,4.104273719160508,4.101645525302936,4.098941783167314,4.096655702160611,4.088893450709166,4.086420312831515,4.083579690059292,4.077521158255847,4.074756790135157,4.073674466475346,4.072497199185898,4.071710796946942,4.071104464944811,4.068043009994344,4.065769941200179,4.065769941200179
8,0.679,1.0350631550107303,1.1550111278443054,1.3348542756144492,1.417554764714902,1.489854260927904,1.63201300229375,1.6679680580064804,1.7109100779725441,1.8173647547561234,1.86004253208958,1.909539939821241,1.991894153874088,2.0140513377499585,2.0722040492812694,2.1630793767467518,2.1859825411321183,2.2475711696083787,2.27978807602973,2.296204355969193,2.32761275820563,2.357331883751464,2.3858127891661676,2.417509307948447,2.454429362894459,2.4834645679277765,2.497336328515094,2.526003779921399,2.555742699483346,2.605329968332345,2.617414640909582,2.6322802245662893,2.6605810960743237,2.674370529516339,2.682469772366873,2.692886884373279,2.7307972071647666,2.7514395176913964,2.755421734097608,2.7661702153087107,2.7695482823834605,2.776235248791391,2.7872813413417226,2.7889844002231254,2.7962409053765627,2.8001767761904013,2.815919205092189,2.8177733195579204,2.8307055725616066,2.83265584120549,2.842912004001117,2.844319937561208,2.8467862577311327,2.8499126515668967,2.852568790487955,2.857384155405984,2.8598917536106447,2.862921086833546,2.865995131919348,2.8697053939303414,2.8713151635391307,2.872512873397014,2.8729974507219422,2.873792506791311,2.875558998574558,2.8775889311653002,2.8775889311653002
9,4.35,4.065221321677397,3.963705089566527,3.9163936215974577,3.870798886542348,3.814156098169899,3.8202838713583853,3.8105036579638747,3.7938581988702236,3.789222212740567,3.7836340565979,3.774778937527161,3.800319649563326,3.7932782046250875,3.7969104405073355,3.8420573595442384,3.8380620242430976,3.864439595515278,3.8574534262997795,3.8575261177246936,3.855090648510764,3.847556883400294,3.8641695480678253,3.8660108381965843,3.849905927274576,3.863440691397635,3.8594785482951495,3.863002887929896,3.8795358324676052,3.899466482093101,3.899373525528969,3.8985303132878393,3.905046272129714,3.91424374021948,3.9123370232354726,3.9133642307845227,3.929255168219909,3.929882372049197,3.925641525655799,3.93300973984122,3.9321235221929074,3.93032793693612,3.9394322070855257,3.9384589847982685,3.9390017714377823,3.9367923161891922,3.9415669798037247,3.9387262892135073,3.9420983455695513,3.9414946073229826,3.948695145379861,3.9477988407171147,3.9471563102094804,3.947605012495946,3.947336436368169,3.9504667871650576,3.9498467601699634,3.9500400620272424,3.951208870877598,3.9513648120292975,3.95173614375427,3.952663725937437,3.952506234190363,3.952482957808084,3.9540870149094167,3.953897434879726,3.953897434879726
