,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.3,0.0,0.0,0.0,64532031.0,1743243.0,1036123477.8,0.0
1,1.27,0.02,0.02,104346.18,64532031.0,1708707.38,1010558754.26,0.0293
2,1.25,0.03,0.04,164752.8,64532031.0,1686626.97,997392194.6,0.028
3,1.24,0.04,0.05,215859.7,64532031.0,1669836.4,988850165.38,0.0218
4,1.23,0.05,0.05,259381.39,64532031.0,1649908.21,980257488.01,0.023
5,1.22,0.06,0.06,293312.75,64532031.0,1636755.04,976840680.25,0.0212
6,1.21,0.07,0.06,309962.47,64532031.0,1622083.04,974032490.8,0.0198
7,1.2,0.07,0.06,315374.05,64532031.0,1618840.49,973817273.86,0.0161
8,1.19,0.08,0.06,331477.56,64532031.0,1599520.89,970133977.75,0.0222
9,1.18,0.09,0.07,352235.59,64532031.0,1588357.78,968667335.11,0.0189
10,1.16,0.1,0.07,381333.45,64532031.0,1563133.77,964409212.7,0.0258
11,1.16,0.11,0.07,386773.86,64532031.0,1556889.05,963426235.28,0.0166
12,1.15,0.11,0.07,406341.29,64532031.0,1547571.04,962491493.85,0.0182
13,1.15,0.12,0.07,411223.8,64532031.0,1541390.03,961913877.65,0.0157
14,1.14,0.12,0.07,419129.4,64532031.0,1532163.25,960746189.64,0.0202
15,1.13,0.13,0.07,429608.34,64532031.0,1524516.21,960278499.15,0.0162
16,1.13,0.13,0.07,441269.0,64532031.0,1515391.95,959312564.29,0.0189
17,1.12,0.13,0.07,448911.6,64532031.0,1510850.33,958989797.29,0.0164
18,1.12,0.14,0.07,455564.75,64532031.0,1507830.15,958818257.13,0.0147
19,1.12,0.14,0.08,470036.41,64532031.0,1500306.08,958143568.18,0.0174
20,1.11,0.14,0.08,474621.88,64532031.0,1495809.68,957805967.13,0.0163
21,1.11,0.15,0.08,483089.09,64532031.0,1486857.25,957332998.79,0.0193
22,1.1,0.15,0.08,490354.52,64532031.0,1482811.69,956909343.55,0.0186
23,1.1,0.15,0.08,490354.52,64532031.0,1482811.69,956909343.55,0.0135
