,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,756.928,732.7970855555474,703.903710944914,682.1614988926203,667.5469415425836,654.5312817682421,646.3679422505539,641.5641332765466,636.9118676843036,639.88000253829,639.0622581673847,640.6710076734823,642.6480809610888,643.9642340465491,644.9388101182952,645.5866444188687,646.5563581251067,647.2073777362147,647.8511389391199,648.5010335513805,649.1421927443113,649.7881712080155,650.1076640368074,650.4267933727706,650.4267933727706
1,675.154,654.0153597382935,628.7050535765176,610.9375445900718,600.8177650356548,610.234222599369,630.5418894846123,635.6763328476794,651.3861976852368,655.3676206581142,657.3123985764163,657.9219098134079,660.5517647166411,662.0424846728906,663.3421207159714,664.2012446976602,665.4944109347881,666.7382238953294,667.9757483757626,669.2147970447594,671.3002621964669,673.3896704453362,674.4294707748909,674.7717023041159,674.7717023041159
2,532.893,517.3876648571395,505.39520603830067,575.3612746041218,622.2406250277755,622.7810941845852,636.6183497377397,642.9060589307086,646.3340291346675,648.8003800183774,655.3850572474977,665.5935215994555,665.72176886976,665.4369860755558,666.3871463233243,666.9742143498239,667.9205677221843,670.3051417033076,672.6859923990427,675.035682981237,675.3774526449574,675.7230188701202,675.8926168512501,675.6730272343988,675.6730272343988
3,521.071,507.1194168832834,534.1640376619606,589.2506009381736,614.2502434127489,658.1721948870229,653.7894909882839,651.5545132220507,655.7724785493004,659.5396215435618,660.1669492812293,662.909598711891,663.0467167962979,664.9714819262833,669.2329431768588,670.4641093994484,675.5198669415172,675.6879831075012,675.8571185312694,675.9961807283254,675.3914089040495,674.7879359736503,674.4856820376767,674.180124355639,674.180124355639
4,503.875,491.54209126264436,623.0590862216491,630.1781113403455,620.9383853894727,641.8003034613162,637.5281218507836,656.5380941208515,679.627673179384,674.0206057894302,673.3066471970556,677.0032839624471,673.2180669528452,682.5593920968744,681.1034478359597,680.4374700957358,680.3914857005153,679.6722045496,678.9547690377054,678.236604761399,677.5385007784809,676.8419022504247,676.4932253481743,676.2633751228262,676.2633751228262
5,578.045,560.0266598922157,596.1327063745811,623.2830610256153,617.3484877109514,656.1060905277617,655.8630787875877,664.7254612678693,666.9119936557638,662.929385708618,662.922929857634,677.5104115245574,673.6068322571766,674.2724242305216,673.0505426544013,677.899761746635,677.3730455289326,676.8078921559202,676.0877466245005,675.738351915998,675.2340594845181,675.0924881866085,675.0216636984219,675.1415910347234,675.1415910347234
6,478.033,517.3424943118168,631.5584580207468,616.3621445096288,638.4986487632393,646.0564021428289,646.6483094917861,658.2415338358331,654.8080407809529,682.6573065962523,680.1210209702488,680.3948781559241,676.7837907946486,675.5417814636423,674.4957148835581,675.5660680095059,675.1352878729442,674.7999690404862,674.1704480203742,674.1816635137815,674.0083109064175,675.9634102459155,676.4001018356696,676.6837657338339,676.6837657338339
7,423.579,580.2507335112281,626.1142257325179,608.0135366840568,682.063015023525,670.7847248599619,679.0403946370562,675.961344329122,668.8350095144336,677.7818732981491,675.1640518111001,671.8183300034175,681.7350674055212,679.9339963895741,678.7552878950985,677.9959131965962,677.5085561391311,677.142160316409,676.4784420209365,676.4697654773368,676.4327844461475,679.6190909270397,680.2770218361126,680.4763878142764,680.4763878142764
8,486.794,612.7694446057685,616.814719758687,649.8799715643727,646.5013820235696,635.2170019670594,684.6847056160676,679.345280006751,671.9798487738552,678.1134348794911,675.4660675019035,671.9407610569941,697.3920514037092,694.6178778645292,692.5397577371692,691.1669229824527,689.2116258148562,687.8482525908523,686.4795867609232,685.1705304429881,683.8129964886326,682.7510797196518,682.0974766399321,681.4325851632923,681.4325851632923
9,576.54,629.9302401092458,613.116468878787,713.4645078295354,698.6293078399657,685.0656897290891,678.287132898579,672.9317517990264,667.923739694834,683.5033287655461,680.7790492767692,678.9018699821835,680.6410897486099,679.2354958763881,678.711945288555,677.9696067529233,677.5869598348081,677.6598454540983,677.9094928770356,680.3130415157744,679.5894514087844,679.7920391614182,680.0001601222568,681.4242149621346,681.4242149621346
10,577.16,612.1567208997282,627.8360608664121,670.6314634745908,656.4666830579048,709.2476569891907,699.632244301929,694.0562755266777,686.462834672402,682.1338828417515,679.6159793146284,679.6848485760272,677.163856805891,675.7520436461618,676.4764036720492,675.7982880921087,675.5740486168753,676.2567430016902,679.8834452574298,684.5521848293603,683.1842427728864,682.1055838865833,681.4945273026967,683.765913775394,683.765913775394
11,611.988,609.3775627891272,688.0642530633534,683.1693541167388,669.0081685424053,698.0939141092744,688.8079271989518,683.3548661379369,676.1154730060839,673.2414310865471,690.6467875599158,685.9209075998385,681.910277438976,679.3173881975408,685.3288735379463,683.9849300987439,682.0419475869289,680.7829914847027,687.2576585487247,686.3033326332858,684.9562058683518,683.6548244728211,683.0102096483482,682.5641674387,682.5641674387
12,726.29,703.9204007429771,682.4685311026712,664.6500524304474,661.8466686238801,674.2619199555761,669.7139766485063,670.1211097310136,676.6802720878806,676.1387762342777,683.6697073143492,679.0115734067141,677.5667552246243,679.4208805757244,688.591275422496,687.2157289889265,685.2506741674729,683.9174857468121,682.9217728808042,681.6200785078155,683.2837441018784,681.9374660894186,681.2887756233292,681.3943218477059,681.3943218477059
