,0,1,2,3,4,5,6,7,8,9,10,11,12
0,22.1,18.9,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
1,31.3,24.5,22.1,20.3,20.3,22.1,24.5,24.5,24.5,27.5,27.5,31.3,31.3
2,17.0,16.3,17.0,15.8,15.8,15.8,16.3,16.3,16.3,16.3,16.3,16.3,16.3
3,14.6,14.6,20.3,36.3,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
4,14.2,14.2,14.6,16.3,17.8,22.1,22.1,24.5,27.5,27.5,27.5,31.3,31.3
5,14.4,20.3,17.0,17.0,17.0,17.0,17.0,17.8,17.0,17.0,17.0,17.8,17.8
6,14.1,17.0,24.5,24.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
7,14.2,14.4,15.8,15.8,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8
8,15.4,17.0,22.1,22.1,27.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
9,14.6,15.1,16.3,16.3,18.9,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3
10,15.8,17.0,20.3,17.8,17.8,18.9,17.8,18.9,18.9,18.9,18.9,20.3,20.3
11,15.4,15.8,20.3,42.7,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
12,17.0,16.3,17.0,31.3,31.3,42.7,36.3,36.3,42.7,42.7,42.7,36.3,36.3
13,22.1,20.3,17.8,17.8,17.8,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1
14,92.8,50.9,31.3,27.5,24.5,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3
15,61.6,36.3,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
16,22.1,18.9,24.5,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,42.7,42.7
17,22.1,20.3,17.8,17.8,18.9,17.8,17.8,18.9,18.9,20.3,20.3,20.3,20.3
18,182.1,115.5,61.6,42.7,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
19,115.5,61.6,42.7,31.3,31.3,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3
20,230.4,144.6,92.8,61.6,61.6,50.9,61.6,50.9,50.9,50.9,50.9,50.9,50.9
21,36.3,31.3,22.1,20.3,22.1,20.3,24.5,22.1,27.5,27.5,27.5,27.5,27.5
22,50.9,36.3,24.5,22.1,22.1,20.3,20.3,18.9,20.3,20.3,20.3,18.9,18.9
23,24.5,144.6,92.8,61.6,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
24,16.3,50.9,50.9,36.3,36.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
25,20.3,24.5,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
26,22.1,18.9,31.3,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
27,36.3,27.5,22.1,20.3,18.9,20.3,20.3,22.1,20.3,20.3,22.1,22.1,22.1
28,115.5,61.6,42.7,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
29,92.8,61.6,36.3,31.3,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
30,92.8,61.6,50.9,50.9,42.7,36.3,36.3,42.7,42.7,42.7,50.9,50.9,50.9
31,22.1,22.1,20.3,20.3,20.3,17.8,17.8,18.9,17.8,17.8,18.9,17.8,17.8
32,36.3,27.5,24.5,24.5,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3
33,27.5,22.1,20.3,18.9,31.3,24.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3
34,50.9,31.3,24.5,20.3,20.3,18.9,18.9,17.8,18.9,18.9,18.9,18.9,18.9
35,230.4,144.6,75.2,50.9,50.9,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
36,144.6,92.8,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
37,36.3,31.3,22.1,24.5,24.5,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
38,31.3,24.5,20.3,20.3,18.9,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1
39,92.8,61.6,36.3,31.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5
40,50.9,50.9,42.7,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
41,22.1,24.5,42.7,36.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
42,22.1,20.3,20.3,20.3,18.9,24.5,22.1,27.5,24.5,24.5,27.5,27.5,27.5
43,36.3,27.5,22.1,22.1,22.1,20.3,18.9,20.3,18.9,18.9,18.9,18.9,18.9
44,36.3,27.5,22.1,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,61.6,61.6
45,24.5,22.1,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
46,31.3,36.3,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
47,17.0,17.8,20.3,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
