,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.27,0.0,0.0,0.0,32614233.0,860580.0,557097565.1,0.0
1,1.23,0.03,0.05,53542.4,32614233.0,832500.43,528855690.51,0.0428
2,1.2,0.06,0.09,116683.88,32614233.0,812509.05,509492741.57,0.0495
3,1.16,0.08,0.1,148053.02,32614233.0,787633.53,501234131.23,0.0356
4,1.14,0.1,0.1,164254.45,32614233.0,774897.4,498729024.25,0.0226
5,1.13,0.11,0.11,185466.05,32614233.0,765980.41,495720126.0,0.0303
6,1.12,0.12,0.11,192235.22,32614233.0,758199.97,495094319.04,0.018
7,1.11,0.13,0.11,199821.82,32614233.0,750837.0,494634805.68,0.0198
8,1.11,0.13,0.11,203630.92,32614233.0,751976.83,494358509.43,0.0051
9,1.11,0.13,0.11,204200.9,32614233.0,752286.08,494327011.29,0.0128
10,1.11,0.13,0.11,205367.07,32614233.0,752953.7,494296996.46,0.0022
11,1.12,0.12,0.11,210674.44,32614233.0,759583.88,494085174.16,0.0064
12,1.12,0.12,0.11,210674.44,32614233.0,759583.88,494085174.16,0.0111
