,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,8.093,12.502200000000004,10.626200400000002,9.460917548400001,9.7990595673668,9.672811159381657,9.61500230097814,9.88368216291945,9.774450550981364,10.000111913514631,9.352764296174003,9.28851631706913,9.20722120750843,9.281796377472942,9.221167762221821,9.647652354390736,9.5699197366712,9.501981428784324,9.43857726448903,9.680754173909468,9.837717481909632,9.79933369730762,9.947369021177623,9.878757367394051,9.84304222004617,9.77479057346437,9.744518343142012,9.804791012965456,9.773978774732077,9.880187453940652,9.82478464286849,9.786685380725382,9.852811673110875,9.814095816302435,9.791721570690502,9.834638190271527,9.792838873705008,9.878643062988678,9.86257227542178,9.844876552667563,9.829109663693554,9.813484676720313,9.806602738013432,9.801461929799391,9.799753467869591,9.80304671440172,9.797916574258515,9.80780182453574,9.806087022711205,9.804373935688492,9.804373935688492
11,12.661,9.192039999999997,11.71348048,10.429610498079999,9.862501931720159,9.773590788772866,10.793547932235267,10.305595056301152,10.205274757866782,10.100264074331841,9.989440740608288,10.166490262837266,10.064116924964331,10.2147361433164,10.257895600007265,10.312506699206772,10.229931364246433,10.157760521491097,10.090406298023998,10.033230046103037,9.970107463982298,9.994107099774688,10.125846315180546,10.071647001518865,10.09143406148849,10.035647133090439,10.010903484694811,9.986605221970303,10.049144327974838,10.004723709479643,9.963068274485774,10.097222772447088,10.068498316998147,10.037533354024186,10.019638420421872,10.001976120956387,9.969792694053435,9.998164084008046,10.088729607251974,10.074452311179453,10.061731240378839,10.04912465921543,10.043572160578567,10.039424444096833,10.038046019652734,10.036668973633082,10.032541966712184,10.028427340812048,10.027059913471236,10.025693853557765,10.025693853557765
12,15.42,10.917359999999997,10.379890319999998,11.40416446872,10.719120462503438,10.770985548278183,10.903677400929771,10.934656756873984,10.964262694704672,10.995252831464754,11.027958363441966,10.803152486906427,10.84509811779679,11.110442426964575,11.003829863189381,10.868929432492504,10.896482960867877,10.920564744667956,10.943039331157898,10.962117757911582,10.983180341047648,10.9399903735446,10.994070623832439,11.009830010750639,10.970033410535626,10.987582107524736,10.99536562958929,11.003009048256683,10.924114885388063,10.939983209055645,10.95486372957492,10.912296727524271,10.922450792973786,10.933396875528365,10.939722716146496,10.945966320836591,10.957343129136513,10.906972207778963,10.925989457908953,10.930929563329862,10.935331197259893,10.939693216484555,10.941614443618617,10.943049600287761,10.943526550687473,10.944003024136785,10.945431015064376,10.946854722019182,10.947327867297165,10.947800539429867,10.947800539429867
13,18.118,12.827543999999996,10.804788327999995,9.993792633687995,11.273059771428773,10.773185348343043,10.640129412790802,10.512801648023354,10.69611874749393,10.820006672664343,10.33475215886919,10.52769779876686,10.391038348450714,10.839202124240572,10.516820815904303,10.42170100042281,10.32651595040167,10.657324216683193,10.56105462693245,10.503332441855152,10.596007149529814,10.638290992240158,10.702763426441914,10.806927179663564,10.681148636070294,10.81518583926355,10.662236494156806,10.695640237261985,10.728442712991269,10.657708546175549,10.870377581244107,10.730625274456738,10.686372768967603,10.836668568050316,10.754525876665662,10.777451040269009,10.843224215302552,10.678768385704688,10.695321470233344,10.713548255531013,10.774788321231233,10.799477226340152,10.810351317434792,10.791474263482487,10.798200789219004,10.799920588429787,10.808074826664496,10.789204602184503,10.795933397582319,10.802655464184737,10.802655464184737
14,8.311,13.624816000000003,11.491827992000001,10.685213181032001,10.623439618816665,10.22499108702423,9.935065612889801,10.469301676116412,10.150253273873311,10.129088051249926,10.799751271303682,10.546752956467195,10.457825755427425,10.194109861612635,10.175999258670391,9.881083309080802,10.448979143626762,10.393320103019931,10.368375698384034,10.187200670448672,10.171183439608035,10.163875403936657,10.053300643434305,10.045371519627235,10.041244089234691,9.970956569754538,10.170181351498957,10.164220087171977,10.15836612560288,10.148146409583589,10.138562870886497,10.219972487726995,10.132353037972454,10.125899271137062,10.12216958061228,10.118488376064319,10.015780655038776,10.115184358007767,10.077346698785698,10.074963231797842,10.07283956271166,10.070735006647256,10.053808066620666,10.080163642420805,10.079922478778384,10.079681556299604,10.066959511630706,10.078275633095815,10.07803635746272,10.077797321105257,10.077797321105257
15,2.031,6.0541760000000036,6.979498312000003,8.740542029752003,9.199745461580108,10.112258297423178,9.635464057875211,9.995196214402698,9.936380245324134,9.874814388642093,9.809840680716652,9.535519806000103,10.079212459192094,9.612416136558954,10.378363913594447,9.810743167470024,9.651756009096522,9.784201232678083,10.13280717720757,9.808734890119265,9.77295908517378,10.011835985299957,9.804334249682157,9.775720882443917,10.072826464795039,9.75919523266803,9.809087718480006,9.795082139547366,9.990128661035515,9.95943654388238,9.930655011022026,9.910862600779542,9.81326534876395,9.796055511091145,9.988909789446959,9.97645696218415,9.857765995091729,9.836270079219345,9.793022648506371,9.901402422021308,9.893568800223115,9.885805681021107,9.866386458297024,9.863880298922133,9.86304741862321,9.862215371204588,9.847721725090974,9.845271559915702,9.844457288355787,9.843643831067432,9.843643831067432
16,12.448,8.906039999999997,10.70587948,10.156613027079999,9.847340276103159,10.121189095671525,10.051970939026905,9.804052682685292,10.03243346904149,9.963587993146668,10.193387717674375,9.971772944072981,10.214956383876018,10.141472913611208,10.126505795017037,10.046367400955878,9.995049030908083,9.977796775486311,10.111455920589428,10.06491768376585,10.016851470312622,9.926720737965745,9.901273998778635,10.014002860823826,10.010682803607349,9.969238174266662,10.022855887129863,10.004804481161525,9.931278000500619,10.027813104484599,9.996570898245576,10.061502338484173,10.039232291714491,10.016809181296772,10.014614661939914,10.001684671334697,9.976396239222664,10.053657937002875,10.043707015569847,10.002469945414148,9.99362771590542,10.020217066462271,10.015928198196423,10.024724413601835,10.023719689188232,10.022715969499044,10.019491821590547,10.028277346125774,10.027269068779649,10.02626179971087,10.02626179971087
17,12.572,8.987699999999997,10.223940899999997,9.610940523899997,9.827097865655299,10.326220623596805,10.039821606804596,9.76575231039632,10.394433419462144,10.059707946938719,9.711998435024437,10.398458514838191,10.068355335829196,9.801766726351103,9.946720623307197,10.397239620922308,10.150977639876194,9.935744668441888,10.057616158362004,9.874191512027522,9.998290702474256,10.054912307019823,9.935756587037307,10.035961593316927,9.946122361450588,10.204531589354014,10.120642020745642,10.036966464372219,9.95479706801352,10.040851561837085,9.899217163420136,9.959602385824894,10.091850338108395,9.990213630670011,10.024712853471302,9.965527586376174,10.124082924303146,10.005000768271264,10.028103761356823,9.982542723743254,10.005847839229565,9.965691208676498,9.992116443841793,10.000072094510267,10.002644022415758,9.998113378393342,10.017835038258161,10.004413533143387,10.006981119610243,10.009546138490634,10.009546138490634
18,2.438,8.299900000000004,7.356146300000004,8.153605427300004,8.174366231107102,7.755203130005177,8.066888145334872,8.155154856614779,7.810800410361278,8.166249982456712,8.541374733807544,8.43410262238336,8.917167644061292,9.156175920705737,8.813548948749743,8.890011620234763,9.397411039223023,9.403878131418763,9.090413615504918,9.40831707088472,9.524682485624023,9.368775470940294,9.464175308695847,9.3337068222741,9.337792685828617,9.361200771081302,9.364383157201837,9.430508260372203,9.540443111685505,9.425164932111569,9.537162819216112,9.589981237193356,9.59694161244949,9.804644896975601,9.708878513314918,9.752157092641825,9.756617322418421,9.841933272035542,9.775297872587222,9.83292489386135,9.766370569816598,9.795815234688249,9.796383973749496,9.802808821828249,9.795444013006419,9.798686568993412,9.799104509286433,9.826821195758573,9.819432374562815,9.812050942188252,9.812050942188252
19,9.885,9.301,9.396192000000001,9.975248232000002,9.530660111064,9.556881262845264,9.576240268337395,9.59476585223715,9.612470135250685,9.631002166053639,9.650559999267509,9.866516439304865,9.459773321432134,9.48443646878907,9.504865208880828,9.802714374676933,9.506828655943085,9.524224537769703,9.540459433570067,9.854241056227265,9.57965596764081,9.586373536352712,9.594137824407543,9.604899724904463,9.610501730406373,9.777207162920524,9.779147433987955,9.844052780176172,9.736789830133002,9.741532555568746,9.854480046346117,9.723151485326502,9.806388455619972,9.676117909596332,9.67883337677158,9.681513542873548,9.782397217844585,9.785064890180625,9.817464306169,9.758139663107311,9.790781406139345,9.79162937348409,9.822002855990155,9.804191847422183,9.798272655574761,9.798359382919188,9.810619304770428,9.792842446856117,9.796434604409262,9.800023169804852,9.800023169804852
20,5.752,6.9346000000000005,7.312336200000001,8.078552830200001,8.0620144735954,7.891073402549341,7.888768071798929,7.970561987490995,7.835229706254044,7.931570086228769,8.033243189589154,7.920571786920106,7.915908905409539,7.7904021888957855,7.864943677262101,7.726159507208278,7.732451531847865,7.802350761382862,7.7100849771206335,8.015761578035809,8.072628545446161,8.021574717446345,8.053565774792741,7.968407841125409,7.994079684302901,8.045946576615087,8.004655538236017,8.064907738547769,8.086275399253909,8.011578586477784,8.115131650296972,8.140142753990439,8.093819898910631,8.119299861134596,8.088524962939847,8.10365013842163,8.13293853509951,8.071034133186922,8.08166282598824,8.093366197728358,8.103793901948801,8.082627756831263,8.095993245803937,8.099461266066525,8.11011380480046,8.111255690995659,8.11489392392267,8.118305242150903,8.115938936908751,8.113574997971844,8.113574997971844
21,5.737,7.948024000000001,9.047455088000003,9.997094381648003,9.532807491787699,9.806917737395407,9.442892590889079,9.490539035435733,9.719073154274154,9.754292179783512,9.714460681940182,9.894110187161232,9.468626694434267,9.687192346157081,9.71523253650307,9.954712724020862,9.638827087819818,9.666343041780106,9.827022604900002,9.582301700704,9.566417822471617,9.647170630377243,9.636506193987435,9.769724464809899,9.779069975513702,9.757929246468667,9.82055252003223,9.70924857467165,9.70074810032756,9.813908161117078,9.622424008122449,9.613944679943755,9.68640578634488,9.676518859045293,9.722805113877705,9.716489647397294,9.704981895859762,9.796814366567407,9.791776037268301,9.786228276895617,9.781285222403557,9.812386655401927,9.78768510878032,9.786033053453977,9.785484020400522,9.784935536380122,9.783291729770983,9.781652854581669,9.785108201727088,9.78856009352536,9.78856009352536
22,9.056,13.306352000000002,11.153716624000001,10.031711179504,9.704984263400208,10.396959427908593,10.111342821661985,9.778022252362264,10.221978894968167,9.836692330110333,9.507079020691837,9.892073990636554,9.597220959273269,10.029830143635419,9.750664806310013,10.247427599480933,10.012856219506887,9.76184083340957,10.090077995906139,9.908714876069892,9.708489991770676,9.870135211951721,9.757967696440977,10.02799489167266,9.918554993839207,9.748415349079478,9.879951872796047,9.802120739085717,9.725690565782175,9.960260467677147,9.823728393179156,9.729838368529213,9.87636160115863,9.78131364593314,9.875884568536009,9.819726069145041,9.717396643485559,9.908200330754935,9.869030527778142,9.825900222500358,9.787471120497855,9.852887880413375,9.83570032889172,9.822861227905046,9.81859436667714,9.814331772310464,9.801556776993532,9.788820106662552,9.796087286555888,9.803347199269332,9.803347199269332
23,19.182,13.582023999999995,11.397820087999994,10.918479296647995,10.682216307992691,10.312200301201232,10.15701848343036,10.248517374424539,10.09195981458464,9.928082547192886,10.063134191059033,9.941696347315023,10.332036995697601,10.17833484994714,10.255021772599836,10.080056292063047,9.960153477459896,10.03935841749674,9.933277288709387,10.163226197161011,10.233089792091604,10.17696581666559,10.216096705432285,10.12233512733129,10.153528424784662,10.213138816218061,10.167578317526138,10.194837907810667,10.221606825470074,10.140339407055032,10.188130885436326,10.220996005956728,10.170216085837593,10.203475331949166,10.170696152633827,10.190343102649587,10.226142868185997,10.159995153613162,10.173693197230643,10.188776265258337,10.202215278871012,10.179533341361173,10.185543207995728,10.190032578371742,10.19152454579337,10.193015021247577,10.197481976183834,10.201935530255282,10.199415594725025,10.1968981791303,10.1968981791303
24,11.655,9.223223999999998,11.331103488,10.289286138047999,9.950983249970495,9.781080489472679,10.334141740593791,10.053393236158165,9.785091248752517,10.184245043837345,9.83549317546187,9.724288023513314,10.09357643791441,9.836139004515372,9.92890091528509,9.774275653045702,10.243311870393418,10.03224952435532,9.83527329575933,9.908062363928957,9.988421495188225,9.937086222294084,9.981751980514439,9.895662157235403,9.930848914090696,9.998090806441159,9.955915171925216,9.986498698830562,10.016531722251614,9.87696270713956,9.932081863218235,9.969986062227434,9.923686340982886,9.961775241481263,9.931787163342005,9.954188930218558,9.995008395893313,9.934168177600087,9.949655664001687,9.96670910736167,9.981903725395416,9.960961591866857,9.96773774549939,9.97279953226289,9.974481732730629,9.976162250997897,9.981198764244905,9.986220167952169,9.983888947784216,9.981560058836433,9.981560058836433
25,5.834,6.826800000000001,7.479973600000001,8.093243005600002,8.7678182661912,8.550715714493052,8.832929487337962,8.892993718097685,8.706395101293726,8.783072234405754,8.86399367235651,8.70946399506633,8.75193244340182,8.582692361684515,8.646509051238603,8.455258435754379,8.699195513966659,8.751396520324194,8.620113676909604,8.50866912983322,8.569634349860893,8.509450394163954,8.543888683915691,8.443622802610811,8.471430346558595,8.52457056304281,8.476140292908038,8.500581767635692,8.524583295818251,8.438484630352066,8.48174560681115,8.511495203461307,8.45794529939208,8.488218502805456,8.453713662268985,8.471657384659487,8.50435360742766,8.43492441363454,8.44751609391183,8.461380932972713,8.473734504575958,8.449976894034773,8.455512986458634,8.459648447499257,8.461022799051758,8.462395776252706,8.466510588923947,8.470613057157175,8.46797644410002,8.465342467655919,8.465342467655919
26,4.193,4.777,4.681808,5.392751768,5.998669888936001,5.865050317154736,5.766399348442606,6.031995387536051,6.041816668896352,5.9160971354114,6.2454186559847225,6.140745304529501,6.008298623821496,6.019011303639849,5.925884727154216,5.80804856570773,5.727296137422344,5.932718515100915,5.944431181921375,5.874373934644519,5.797030733650871,5.761742057510553,5.720954764015278,5.6644204377467124,5.634992028991778,5.578754339861098,5.553810761743599,5.5293161680322145,5.505262477007634,5.52727007774339,5.485907705333345,5.457463735816011,5.432174461099691,5.404912622955497,5.389157758857076,5.373607707991934,5.345273123000127,5.3153140218021235,5.305213195605905,5.294091063649845,5.284181244076997,5.274360612880304,5.270035170428782,5.266804064917497,5.265730260852579,5.264657530591726,5.261442557999951,5.258237230325951,5.257171993095625,5.25610782110253,5.25610782110253
27,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342
28,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225
29,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793
30,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506
31,4.222,4.222,4.222,4.222,4.222,5.0360000000000005,4.987974000000001,4.942015560000001,4.89809461084,5.192120177302881,5.117420923650559,5.32675445654438,5.251631153499363,5.1919125465964,5.1424470067199834,5.0798566102630245,5.286963779749874,5.237975445881379,5.192256550816717,5.153446288784048,5.110599759499982,5.201050564790982,5.175595250106417,5.140312225852479,5.12194598133543,5.0868480880633475,5.071280822478207,5.0559937676736,5.040981879855475,5.0147744597001,4.990198451449397,4.97329808551751,5.05827212380716,5.039874137083403,5.094241773301318,5.082902630248401,5.06224096712244,5.040394701977256,5.078029149659461,5.069468858162866,5.1608416384394005,5.152392063693445,5.168670495438671,5.165830483952355,5.169886653468403,5.173938766814935,5.17108295051449,5.1682357016629465,5.172289465961284,5.171339176495323,5.171339176495323
32,8.17,8.17,8.17,9.7051,9.8558377,9.5386857102,9.5995332532982,9.513761258100306,9.944191821356188,9.483546777503967,9.844403675636162,9.504009088178718,9.576496470182565,9.494919674911976,9.733348771491466,10.035041055030048,9.691789002278545,9.621786708173731,9.556456306305915,9.500998054053678,9.82617214356721,9.679736356408732,9.640483211142106,9.586075332329846,9.55775382568325,9.737631426481604,9.709414060804937,9.681704607710447,9.654493924771659,9.798990119178967,9.748491425484419,9.845764614123762,9.712249321841288,9.810319836760778,9.723995678882888,9.781793735057411,9.743110685416031,9.858209807595214,9.798015919326858,9.841735760133588,9.781690138292387,9.821184927047755,9.794580187339562,9.807706446777544,9.801068740330766,9.794437671590435,9.789564358575662,9.802705665499936,9.796072959834436,9.800446886874603,9.800446886874603
33,7.193,8.507,10.525918,9.334871578,10.441414952806001,10.023432246298356,9.714836743766753,10.049526539140748,9.728878420253162,9.944038687675947,9.732208708724901,10.015809064579932,9.660658048188496,9.987333881393562,9.84482285344249,9.664498899408402,9.645923954437981,9.905689452533833,9.783618427169811,10.003993690083018,9.7642879803392,9.753919644771736,9.897935734007671,9.797853111849387,9.907756049612399,9.801880563677516,9.754920713531321,9.854606140687759,9.871497230155379,9.785785318790408,9.956508973907905,9.89571177648193,9.841657540952292,9.783387075051342,9.827712043075675,9.793460786515691,9.925449727639315,9.854406034720693,9.862853380408206,9.836154846604124,9.812366452984687,9.788792154907824,9.810808986288192,9.802955559329327,9.800345603769996,9.797738258166225,9.814224043391727,9.806360371261551,9.80734701089029,9.804732663879399,9.804732663879399
34,5.588,10.382640000000004,10.807313680000004,10.134022215280002,10.064962593564562,9.733667361640784,10.173472987303978,9.89834460806574,9.63541358697373,10.393789463059516,10.023743674403933,9.797520747009331,10.300073336212698,10.026773082712362,9.80039565549403,9.513952750920437,9.897655113374414,9.699410978159191,10.036397484142027,9.858461584776347,9.662020351876636,9.82759190413535,9.71736251462783,9.9937761015866,9.905660579554867,9.737271816952227,9.871384924247087,9.794283995610638,9.992170883689647,9.851237415411578,9.892677055533818,9.797974160312075,10.017774677105834,9.920319634209505,9.86399947896478,9.808411485738239,9.841521610080521,9.730930048218427,9.830443677784462,9.844019241006617,9.805715067837559,9.81815563222702,9.801235009698114,9.78859530466902,9.795994709364349,9.803386714654986,9.807540554511021,9.794881932847487,9.80587505091464,9.801657175863726,9.801657175863726
35,10.104,12.879460000000003,10.87856002,10.77864177742,10.57609292766834,10.541158051020883,10.51536572601065,10.36468378245001,10.69038207172056,10.75250809084356,10.702572967848608,10.564945746488329,10.533601435727123,10.386884552454951,10.372457440279748,10.735002334340725,10.598452217623688,10.479107415612997,10.462227581910412,10.363898478633995,10.609543148616831,10.552221199347262,10.485967448164232,10.471834652582157,10.422477959530514,10.410057319108825,10.404548287364864,10.361338418192297,10.421506326664836,10.41134612421156,10.336718394361002,10.33159858968506,10.39904661789136,10.392555592297748,10.388804369597878,10.457901912793107,10.399008266886073,10.391338051947034,10.42115200947951,10.417980489384716,10.415154664980253,10.412354272995431,10.40272085590345,10.401824693335739,10.401526868642403,10.40122934177376,10.39403765374844,10.393167540787193,10.396478373246406,10.401785894873159,10.401785894873159
36,18.305,12.959939999999994,10.994984779999996,11.163976743379996,10.575671441113254,11.073641754470875,10.815891890957094,10.905238377499668,10.649023836472185,10.476030215592077,10.61686088899149,10.702955983652922,10.431094976764523,10.539781468112182,10.884807613238461,10.600580695538245,10.655801660761334,10.961664784366313,10.770114869069829,11.031510274307035,10.666890801688911,10.579729204051755,10.624586244746409,10.664561553690792,10.797370322616976,10.856167880034915,10.781446858194286,10.898870814746788,10.758581140081345,10.808066543598743,10.680871480747182,10.716602308170744,10.736370262007329,10.770880116243168,10.855823674732008,10.801862966960492,10.703538255753442,10.875176261103853,10.805244674753919,10.764242228006378,10.823109047954322,10.786046066522733,10.792121882256643,10.811660516609873,10.807553856093262,10.803451302237168,10.791155948330458,10.810697480485466,10.80299178300498,10.798893791221975,10.798893791221975
37,16.734,11.852927999999997,11.279342735999997,11.221893523055996,11.29577729587291,11.261605775978314,11.236377035195593,11.512234413083858,11.257362113885742,10.98377349014151,11.357240931400614,11.376455643899185,11.339568660114038,11.310245677827425,11.285957148258225,11.255224062176666,11.234162859067832,11.215755367550711,11.19857637601093,11.183993320970492,11.232293628205849,11.22353116838532,11.213403358007302,11.19936543376103,11.19205812508581,11.178093858207463,11.261900168759729,11.254197965722053,11.271834402339056,11.257823701464208,11.399685166718816,11.387240093051004,11.304175291189981,11.293831434783803,11.287853626131612,11.346953528991902,11.334642644296096,11.321625935544398,11.3298373021245,11.324878929103253,11.320461018741323,11.361082869572652,11.358974538094362,11.357399614480078,11.356876214865599,11.361353338650733,11.359771278634781,11.358193964798879,11.359069770834079,11.358544701063245,11.358544701063245
38,7.22,11.505392000000004,10.073373104000002,11.059787973584003,10.450983451512371,10.211890676100456,10.56636912621053,10.311586978637898,10.885500172940985,10.330246161180998,10.09075720677006,10.199348589224789,10.336752885157502,10.445981217818368,10.23555617570963,10.642498355761376,10.471373437973307,10.280410259826535,10.547691798134341,10.414584126208966,10.267633256403355,10.39858532476248,10.549942106318657,10.426734248384866,10.34459956341717,10.573740180443899,10.49717285719591,10.438183745766384,10.31545643834259,10.504401832315628,10.374685375513842,10.503282297252538,10.365616651307485,10.49441308497872,10.451845714873999,10.398131720580635,10.5378565592867,10.451592288745244,10.382007958146538,10.440387878565073,10.411404387657987,10.382681748169064,10.406031021176387,10.396472928112859,10.402296455184745,10.39821415872956,10.415679516253373,10.403392477704612,10.396609085226908,10.402432476141682,10.402432476141682
