,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,64853894.0,1693979.0,1091910709.0,0.0
1,1.24,0.01,0.02,69841.3,64853894.0,1670416.83,1067841833.12,0.0243
2,1.22,0.03,0.04,126078.75,64853894.0,1648831.23,1048065406.54,0.0237
3,1.21,0.04,0.05,183216.16,64853894.0,1630784.5,1034268618.87,0.0216
4,1.2,0.04,0.06,209416.96,64853894.0,1621024.22,1029901384.08,0.017
5,1.19,0.05,0.06,226622.45,64853894.0,1612935.29,1026971566.15,0.0156
6,1.18,0.06,0.07,270473.14,64853894.0,1593686.17,1015974898.47,0.0212
7,1.17,0.07,0.07,300168.55,64853894.0,1580981.22,1010449597.99,0.0191
8,1.16,0.07,0.08,325030.11,64853894.0,1569947.49,1005797682.0,0.0189
9,1.15,0.08,0.08,348958.53,64853894.0,1557431.78,1001058729.32,0.019
10,1.15,0.08,0.08,356590.47,64853894.0,1552764.16,1000037503.91,0.015
11,1.14,0.09,0.09,383675.21,64853894.0,1540383.89,996397835.66,0.018
12,1.14,0.09,0.09,391350.31,64853894.0,1537304.66,995941957.62,0.0151
13,1.14,0.09,0.09,391350.31,64853894.0,1537304.66,995941957.62,0.0132
