,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
0,57.101,55.68868,54.87130456,54.30519646391999,53.70619503365184,53.5040911329788,53.51480767238837,54.066301057561496,54.5380632300649,55.428251333162954,56.0539063064997,57.125176210998205,57.98643598193425,58.7569763903317,59.47631088613473,60.119639357525905,61.13859745551518,61.7441731038604,62.19804233419863,62.862301487514664,63.380026759251884,63.84612233110386,64.17456574079951,64.46188405721695,64.95706991230148,65.41545798647434,65.76770003265017,65.98346388608283,66.19051349182494,66.38701370539881,66.61002643490644,66.73812549743896,66.981649955217,67.21141410562005,67.9218875247134,68.1398267774194,68.44365202931294,68.98299898872669,69.36139100288452,69.67470498391152,70.03683942148844,70.37450350900909,70.63432974745811,70.8552684333334,71.24622595570982,71.54948355492706,71.771981207274,72.09713518947832,72.30458139059638,72.44485020533898,72.69063103592019,72.94234497511798,73.25791356759268,73.55420986407879,73.61934756459388,73.71686668459,73.77730721647012,73.85455250408597,73.9249330013671,73.96363652642033,74.00482746770349,74.03733862207226,74.10995268317473,74.16521031972069,74.19694082344613,74.24809836308528,74.31664804922714,74.40350518236029,74.48229190124287,74.50415725910489,74.56424466070888,74.60542022057813,74.6450292439169,74.70330713770201,74.72588784516297,74.76904827653706,74.80286644948325,74.835620940845,74.8641065945154,74.87928674564763,74.88801812043668,74.91500298072988,74.92637788388654,74.94509618688654,74.95411030189844,74.98367748478964,74.9892817225354,74.9857451787956,75.00888257934693,75.02163786830762,75.03243258610658,75.05440341929985,75.06538413222223,75.07595549003271,75.0878367117793,75.0946456315919,75.10378793397584,75.12032161726428,75.14179346544833,75.1439153669948,75.1507744742052,75.16098316336486,75.16648520899395,75.17299886513874,75.17815342496262,75.17815342496262
1,52.79,52.84278,52.73415876,52.65829993332,52.58302153652064,52.58716110579023,52.754637755933885,52.923627898767734,53.07615357339977,53.24756896619778,53.478417586873825,53.829076641680736,54.1497388022804,54.43662454863023,54.704445433108994,54.9666420790137,55.30889610080132,55.53463707488609,55.73872288168791,55.989748424054156,56.20255320399712,56.45195235273317,56.60584697214764,56.784142137918145,56.968235863711456,57.23868402129296,57.36805112901615,57.484723541034136,57.60749670020951,57.724014439582305,57.856253171647694,57.93221142589383,58.086773990987645,58.17860302506876,58.60073384176969,58.73022337968001,58.90000047574417,59.08780046622929,59.26563125970208,59.45402647270542,59.67177735084855,59.82931424528752,59.992368753665296,60.125555594607576,60.36123363868413,60.681090968273935,60.81397103604111,61.008159526276074,61.35457955299175,61.46170583936292,61.87391035659771,62.10244341666406,62.570917641637784,62.692703877013216,63.0439643608826,63.51806417508174,63.87303319373369,64.13138362751913,64.5129197854868,64.81745411043627,65.01705105489168,65.18936217627746,65.58221753508673,65.72810691158003,65.98365310039829,66.2610132717958,66.4786214394652,66.90022882523208,67.28266215434414,67.38507638369491,67.71363332182783,67.84106919237934,68.10551692237921,68.22312277277217,68.5109602968772,68.6422018336355,68.80655761220285,68.98694174978048,69.14381672652551,69.18937280343121,69.24587583818828,69.39463589577424,69.42856165826161,69.5559597400536,69.63148723295731,69.7110826899307,69.74204391682541,69.87313020028546,69.92545523689603,70.0018407844393,70.03343462746989,70.15459005217086,70.18660720102545,70.24496026041137,70.27144124899499,70.33349686539187,70.3962537305325,70.44414583141005,70.5628615432035,70.57700640293808,70.61018864939892,70.63960250878642,70.67005475623883,70.70610597829555,70.73463499129295,70.73463499129295
2,66.006,69.35935,70.9338557,72.0334579049,71.7441399254648,72.1673771269555,72.3628199445277,72.18482898608092,72.11517943244282,72.43890404946954,72.38024596848014,72.29114434345726,72.54590087921429,72.77382305987157,72.98659877561427,73.03950620132636,73.31576802768923,73.49798243516314,73.41651071620053,73.31630050187653,73.49850479234087,73.41702471566342,73.3518813943598,73.5450813301214,73.46285602883947,73.38821161217842,73.5119428612201,73.47870302365929,73.44372509016816,73.41052931866814,73.418023334888,73.39618611615887,73.6098232355255,73.56298882640577,73.5837855501168,73.54361188088971,73.55482292643815,73.45184646790939,73.46520461735865,73.4762653554993,73.40654720828998,73.4195400945822,73.42994369099857,73.43844159856899,73.36022996343262,73.9470110603418,73.95118594302973,73.95728703990378,73.93366458529414,73.88752989249052,73.85996179935995,73.91842463764586,73.81710347524242,73.82593692311379,73.83063441308899,73.78588695573063,73.84488158205284,73.8197319132904,73.82511601970778,73.79504694664537,73.77533916786915,73.83112206279624,73.83670753524726,73.86360063659455,73.83698933509376,73.84097889205967,73.91530095786506,73.86948337359051,73.82792297432447,73.8558855686667,73.8606248278037,73.907623841456,73.91104996613892,73.95507140556649,73.9213339187368,73.97157262570725,73.9519006609472,73.95404527213955,73.95591037976735,73.97393866513384,73.9596195317264,73.96137550774814,73.97500268482209,73.97644871853748,74.00702655584287,73.99542343981221,73.99575641044422,73.9971661699088,73.9830357030846,73.97339199150431,73.98656484678948,73.98792009736484,74.00137413057178,74.0019999660688,74.00848772797931,74.0004803190094,74.00115886926477,74.02156966190309,74.02276935368862,74.01868018453852,74.01433130951185,74.02702435839463,74.02732830524455,74.02768813600571,74.02797288686507,74.02797288686507
3,88.888,83.09584999999998,80.38679469999998,78.53784652789997,77.02345389456077,76.50274481666956,76.08384670661948,76.17636299883414,76.41586556086445,76.10302959403852,76.28872900215774,76.57080640309084,76.46081904941666,76.3624170303295,76.27055427269258,76.58802063296604,76.45922005524298,76.37426687419337,76.51848660420627,76.69587687212216,76.60642721155185,76.74693237616701,76.85926625527685,76.87071109255774,77.00698771507682,77.13070011057896,77.06384500914143,77.11803550191576,77.17505959081649,77.22917824324128,77.3357674596683,77.37085076864196,77.37668212951401,77.44878399034839,77.79265846459181,77.85158959172264,78.02756292703025,78.17477166848964,78.35975686513079,78.51292724458422,78.60746220495211,78.77360919628774,78.90664555208829,79.01531284461414,79.11435389116637,78.88437546040682,78.99810623062027,79.164310289153,79.08166848389976,79.13430204418977,79.03487890601758,79.21337413642085,79.08056809290557,79.26517957151198,79.1939712663311,79.08736370722568,79.32764326993761,79.26690066049748,79.18630648450926,79.11461450507039,79.06762636985663,79.17286320964035,79.08835548170067,79.1997542713089,79.13698800779937,79.07617639510117,79.21771346804648,79.11117890912415,79.01454311143752,79.13072343605741,79.05551763293039,79.14544482749261,79.08388919002763,79.16858800172487,79.09165897664488,79.18841458854662,79.14366871827552,79.10033023799744,79.06263998885973,79.0976324253157,79.12606498730784,79.0898785619537,79.11629284048472,79.08515134383812,79.14458596848561,79.11864469748178,79.11099989882074,79.07863269813829,79.1065705429868,79.08496252608165,79.1105548463381,79.08033636081272,79.10654491117188,79.09192028949788,79.12037037388778,79.10253679844277,79.08673562077153,79.12655875845691,79.09644920558588,79.10444704832375,79.09481380222724,79.11961453809073,79.11184457021398,79.10264600982082,79.09536676007443,79.09536676007443
4,69.934,70.6074,71.2063428,71.5816320596,73.2737457207392,73.37495080632442,73.34684513455366,73.48648547078615,73.23812084854572,73.57099722308935,73.49825727862756,73.5737653029901,73.48641093571834,73.67225789513253,73.84575447933474,74.01560763526872,74.2373226214812,74.51655949167306,74.6352385398063,74.78121376901017,74.91711670739897,75.23738684008059,75.32444281115954,75.59425139406652,75.69568737176147,76.08299195965864,76.15905506418308,76.32685071056846,76.32414187743511,76.32157106215953,76.36382206390347,76.36194934348761,76.32388978673414,76.26638077865353,76.87245339689142,76.86517207633713,76.93106683934474,76.79112550255785,76.77912574552204,76.83973054368396,76.82727639169208,76.81566379860008,76.86964379704725,76.9137359570174,76.89850940153745,76.84767582290426,76.8939401332556,76.9615499465997,77.01881227673691,77.00975827565479,77.0782669340246,77.14842938008125,77.12610755175068,77.10822593847442,77.15544686915645,77.2261423890949,77.31810527143156,77.30665046867963,77.35788587356849,77.40346196574629,77.39377331519717,77.43255453422134,77.48550013912123,77.5257905312002,77.5119366559606,77.54955216225483,77.59995589880519,77.5754069484702,77.63453730609558,77.61857014525849,77.66400734732427,77.69514369511113,77.73159881397808,77.76052722597211,77.74095877854937,77.77395235512147,77.79980433210838,77.82484318794042,77.84661877186437,77.8582230923684,77.84952557323126,77.87023181914216,77.87896010379568,77.89667542696706,77.91617959850365,77.88724570669017,77.89158425153646,77.9099531527903,77.90120364274127,77.91344496722299,77.92180837603365,77.93883068855067,77.94733820054985,77.9555285570464,77.9647337550412,77.95965616628307,77.9684830674324,77.98132071744391,77.99799262698018,77.99536887188671,78.0007004372989,78.00863562366614,78.0129123487956,78.01797539603237,78.02198202138885,78.02198202138885
5,59.838,61.931,64.176006,65.339671742,66.630791498384,68.12493566841633,69.65348840536907,72.45865473001874,73.19131770703825,74.0147181758271,73.85118381231055,73.86317511412892,73.72817091138984,73.84938715133927,74.10954802116115,74.09124551271677,74.43135463836069,75.53918090023183,75.71036200582812,76.20291476571155,76.39358138516303,76.19269208300042,76.32328108592142,76.20682565631434,76.36732444581331,76.28570590745004,76.4150857306532,76.37877873921434,76.39573586784942,76.4118290131923,76.38793606832716,76.3986109152705,76.23079326875543,76.79335812933662,76.32573758264964,76.34522985369667,76.23983586559861,77.48979914828664,77.27627396021062,77.22879680243737,77.25092398071132,77.05575596896207,77.01549240416931,76.98260415683916,77.01143977070103,76.90628691846858,76.87292082567843,76.82416023055808,76.8519578128951,76.86018746443989,76.89326885154173,76.84045239723208,76.87716833592928,76.65758081089034,76.68283060379527,76.72063263801972,76.65260319405989,76.6706894551727,76.69911548920133,76.72440166679567,76.73833732224574,76.70843851811622,76.73819099736049,76.70648950875865,76.72504074388584,76.74641679107496,76.70608393225433,76.73749911059308,76.77142187192574,76.63496059953233,76.66236802618631,76.63739788630873,76.65976365017549,76.63620897649328,76.65979780192478,76.63287287039431,76.64906203271927,76.66474199799626,76.6783784198082,76.66861097908998,76.67389663615775,76.68689535992125,76.67948771777687,76.69066513478822,76.67398543222056,76.66878025653779,76.67153472944845,76.68319685181774,76.69273830869493,76.70046430611556,76.69326181684522,76.72951412415297,76.73485581859065,76.7399983775132,76.73189562023451,76.7371616635529,76.74271595218767,76.73137006272383,76.74194271599717,76.74460723180174,76.75610439354199,76.74900683751373,76.75934519380898,76.77158436857218,76.78024666234657,76.78024666234657
6,64.477,66.5154,68.3923728,70.3869117696,74.5384360046592,74.45520728456601,74.37209568788273,74.49823300862202,75.08008095039784,75.5539885218859,75.76844875144818,77.04591384015329,77.0322599079896,76.88804419001383,76.90041226202352,76.63952060452104,76.59577002759445,76.93551339707015,77.00017718271702,77.01171363906268,77.1611540799205,77.43180761464177,77.52859511565144,77.72275107060064,77.76041905347104,78.12821351693496,78.24974774121482,78.44783004452168,78.81486244476424,79.12365754224221,78.99532837041262,79.16604160863567,79.06126273172954,79.23240436714397,78.80918790697145,79.11463691522236,78.89314763532448,79.276824682618,79.12002713706134,78.91965576644792,79.45945972391787,79.31148774750693,79.12972602157858,78.98125867577218,79.80022895351229,79.54747743818345,79.38856904736048,79.15634324391155,79.02875442879565,79.3888759636186,79.23149915531089,78.98362687624196,79.76835274120555,79.59298245008745,79.48029681622272,79.31159261322203,78.97493357558706,79.32833425838713,79.20375610357813,79.09293848675176,79.42315933043069,79.27499377595,79.14328395992754,78.98871336454019,79.36285452704755,79.26685338482736,79.06923834334157,79.7191950745332,79.56125255726612,79.4759561505677,79.35593643262854,79.22994020314646,79.14692274343322,79.03974279561304,79.46118138049326,79.32439133021033,79.25449614470942,79.18679936956543,79.12792540110544,79.08377539100937,79.32737362775133,79.27033985092093,79.23341147368961,79.18467226526053,79.1020257085081,79.13600821774092,79.12415180155386,79.07395309533324,79.26924115241074,79.23526773955105,79.19957575015678,79.18420644023468,79.16055420306988,79.13778370867169,79.09830927879669,79.22052416290046,79.19577472239995,79.14521173984204,79.09852739950881,79.16066189542246,79.15378034824344,79.11932900975381,79.11655911597558,79.11327994730898,79.10966185234346,79.10966185234346
7,67.405,74.00705,72.25533109999999,72.59501686269999,73.5338960532904,73.2273181322246,74.18251554265453,73.9871451074602,74.71040933466622,75.91624705462624,76.58202211353371,76.10533442801416,76.72212640174182,76.8999496209035,77.95005567886452,78.09400950960837,79.43271724333933,78.95339061571588,79.10301636586443,78.51705603854715,79.25402697381475,78.88684254223372,79.26017858918468,79.03249348074507,79.16645358505315,78.83637543985185,79.54056755913378,79.39255834848277,79.28507707535094,79.18307208456676,79.12828193225602,79.05498345322873,79.65734886696443,79.46967772716175,79.4557473700735,79.32267726796644,79.21324746348289,78.80508251421323,79.33008135901423,79.32508376475806,79.09105090410331,79.73343224234996,79.65087049891268,79.63567030401322,79.3896381175426,79.38272667838463,79.37838136052002,79.37203119280942,79.36665289960187,79.25763844426865,79.25273235150172,79.2477078264665,79.00062403442227,79.83018967390595,79.82113655270668,79.80758292085311,79.75088411777025,79.63546850953044,79.62738054263039,79.55046901513808,79.46973057286232,79.46490681811255,79.45832124345705,79.45330977205282,79.36846703380817,79.36452463276798,79.35924192457173,79.18161478177372,79.0828974137466,79.49154732073295,79.47484254887347,79.47068731554435,79.41852103855993,79.377125273035,79.29921556600547,79.29611362143207,79.23775398857508,79.23573865601301,79.19689099890725,79.1804474729124,79.13490628927393,79.1337407791826,79.1332494827937,79.13225232531686,79.09733772617054,79.33152828621547,79.3310710031773,79.32913491924347,79.27589211378623,79.27476629182291,79.27399711775672,79.27455291673424,79.27163652271827,79.2708832900698,79.24921295478717,79.23134976849067,79.23062495522159,79.21176553902312,79.21047164013838,79.19889673076997,79.1944379161946,79.19385399326421,79.1951735493782,79.19673572013609,79.19694880279745,79.19694880279745
8,90.597,83.35795,81.7565149,80.6811057593,79.35946868285359,79.38421930919651,79.03086438784821,79.21471618498846,79.15705556417876,79.1282538972534,79.22562881930833,79.26814132590978,79.38163393408793,79.672371987538,79.9227891757997,80.41784760310792,80.7700638702209,80.6527756566867,80.59428324617973,80.52233758125612,80.40975616721227,81.17755206853687,81.09200489164589,81.08698577135767,81.02154599901596,81.01527926168714,80.97864163128521,81.03149238202236,81.08710667438643,81.13988736087039,81.10869923482947,81.10646977830704,81.26228660154541,81.2346990221315,81.42865861162606,81.39427403052136,81.42810946812457,81.36348727876208,81.47175645685941,81.501445226689,81.48900874831246,81.69841263458439,81.64882967701217,81.77897398178241,81.76060434628975,81.86522891122601,82.0083223348235,82.03499942384606,82.21421015598361,82.27165492134262,82.48486923720415,82.58041058217945,82.47778466209,82.75707289215866,82.81911003991394,82.83653613958857,82.84357740938077,82.82498481991338,82.8944304572152,82.83569463317231,82.82093417628904,82.87454239900934,82.94773039698752,82.9572337093454,83.01067010975345,83.06244240754377,83.13181585258049,83.2197167444823,83.13529696448622,83.23822165469385,83.28937977819479,83.33172834826242,83.30820906857139,83.32396460548986,83.26903701618586,83.31489522096146,83.24829050768575,83.33519381299956,83.32068334968504,83.31295064926462,83.25366634266513,83.283289126653,83.29577599134052,83.35825399687062,83.34491447693934,83.25267059852641,83.26804922344103,83.2945362123829,83.28259153638463,83.28476008273334,83.31453187106823,83.30300234279049,83.2972400469761,83.32661804233211,83.30179236244366,83.28902848522551,83.30192781970285,83.29317110090776,83.31765092926031,83.30097190906646,83.28648237588929,83.31535295199183,83.31239127830604,83.31534124599472,83.31256001347828,83.31256001347828
9,62.873,65.697185,72.52006227000001,74.32403859239001,75.0847887399553,75.8385529651562,77.54858303509698,77.85166671011427,79.10542137565129,78.43844873438175,79.1511397596941,78.64651742714359,80.42075300889215,80.97630244269652,80.3714330913999,81.4571659964805,80.63720934857903,80.16478937095603,80.38092074102073,81.60276232620032,81.11199684200251,80.84097289253046,80.52808924492757,80.3896329657608,81.23336683830863,81.02139299535742,80.80366388641777,80.82104134269221,80.87242501586968,80.92119063760266,80.82898486899145,80.79301381790843,80.7361315093139,80.66266332573008,80.53216960256799,80.40291357936395,81.21957470283222,81.04664320877558,80.87621220385273,80.98786398800091,80.87215629123797,80.79286725945188,80.66504634458778,80.96287345318383,80.86978190152695,80.79139212511052,81.05591331672049,81.34321252968917,81.61648283097286,81.67203909166786,82.14786097003017,82.10054118267139,81.76550972523025,81.6606220793518,81.63334477475806,81.76264216945339,81.63001388806887,81.55505838450235,81.78777535159364,81.65715793388918,81.61308706172902,81.58968208134733,81.83648601765081,81.97810708066075,82.03289359901336,82.00601451829576,82.17347699606364,82.19262631790684,82.00921384289761,81.8755431993158,81.98185941819699,81.95918993467814,81.98080926738224,82.05716548594054,81.86877802973864,81.98448041564106,81.98751624554748,82.15640535085932,82.09396175382388,82.11093660208049,82.08680904330957,82.16024679831074,82.15318634985377,82.27428638083562,82.21679168926978,82.14268680980734,82.17241661267096,82.15742392965056,82.12561133870928,82.17219746602801,82.24230062008058,82.26703821896413,82.2417104631224,82.28861597203931,82.30385060662702,82.27951986532499,82.27195408456404,82.29073393052848,82.27631835394469,82.25877152438501,82.27598226044492,82.33165752124123,82.3379127733151,82.36571964058659,82.37155896401201,82.37155896401201
