,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,3114.975,3072.1574740493124,3030.258794024748,3008.0270993784798,3029.6327329534456,3199.257155622605,3197.3507984091284,3175.058631534096,3156.1666967109613,3130.52766471036,3112.6982502866026,3143.1765500958963,3133.504778447872,3133.504778447872
1,2986.517,2945.2862680898306,2904.985053451969,2886.5750487416176,2933.5257549334838,3214.0930686379306,3458.1562491141312,3434.0232539360645,3413.4742967697725,3372.744771201011,3352.633615150781,3333.5804739124055,3313.721887484821,3313.721887484821
2,2895.681,2890.5570688576922,2850.5447127324646,2830.0941195260443,2857.1238371910677,2962.4575675957335,3556.937754173041,3532.166753030754,3511.260726585065,3507.856947234373,3636.4096646246994,3631.7335286225016,3627.084924526211,3627.084924526211
3,2771.496,3080.6696348050104,3037.8252271352726,3013.646139129797,2984.6643704050957,2955.505631704745,3129.4045548520266,3107.575385835403,3089.051704777437,3066.37704926627,3180.290323372329,3168.088547478127,3155.959637860966,3155.959637860966
4,2610.048,3787.2933097418004,3734.656311669254,3704.908773810948,3664.4020352610064,3628.083637474625,3821.9210328646946,3809.452337620068,3788.3442294608267,3743.7022021067855,3721.336109392965,3699.0882034236824,3676.971332919177,3676.971332919177
5,2541.489,3099.8393867823406,3064.800040788731,3040.394260886393,3007.168864418507,2977.4469596736594,3167.812195220635,3243.8557099838076,3322.140066389418,3476.7120885703366,3456.006217139795,3452.2509509607366,3448.8921340985726,3448.8921340985726
6,2780.473,2767.244069127648,3151.832892135616,3126.7092058656795,3092.4919372872387,3061.743201031089,3032.6105762960865,3046.4065192219005,3095.216694234885,3190.5512770624046,3171.505188201036,3164.4539058542146,3157.7810041457165,3157.7810041457165
7,2619.413,2609.906019935632,3744.8303816179514,3714.9800116525685,3674.318987458217,3637.7407814314324,3601.5267755580753,3576.39269695152,3554.9881366317754,3512.56305873785,3491.541112595428,3470.645527857611,3449.877092384022,3449.877092384022
8,2667.405,2636.0079930004545,3224.5489026423566,3740.5603210443696,3699.7278484042754,3662.8977692759763,3626.4354031951016,3601.1294126189873,3579.5818060383167,3536.876110852307,3515.7294904466717,3494.7222469145668,3473.841049360891,3473.841049360891
9,2732.779,2695.6355344076737,2678.112010728677,3262.3140827984985,3416.326252151817,3382.3165539919387,3348.646073534058,3325.2772071406557,3305.3792229231444,3265.9422935503558,3246.4106219638625,3227.0187405235984,3207.7441408253776,3207.7441408253776
10,2786.516,2750.935710349815,2716.7338565112414,2811.059486497409,3688.4609414843862,3651.863174104888,3618.2813477705604,3610.474338607292,3588.865996486775,3546.036517303198,3524.815159520392,3503.720357126507,3482.7518075465296,3482.7518075465296
11,2852.027,2815.1802767579366,2777.5959222370407,2766.593983433971,3182.4562267051792,3152.261470073927,3128.630579433132,3521.6384240267125,3500.562814008844,3458.7879878491644,3438.1369936696833,3417.561703973156,3397.1095577966603,3397.1095577966603
12,3244.814,3199.6820116833987,3155.1785734089403,3130.264873633108,3096.20247182593,3066.565727084074,3043.033837551027,3475.227824089087,3454.7103267604793,3414.2601689782127,3437.9811901904277,3417.4057556772414,3396.9536151763155,3396.9536151763155
13,3384.447,3337.375156281827,3290.966564455213,3264.7350041849636,3229.0348869043974,3196.922966731576,3165.938303798395,3222.1772637238246,3203.951218440553,3169.4388135239105,3452.9671663896625,3432.3033931239443,3411.764597688544,3411.764597688544
14,3394.1,3346.898451471843,3300.3560613766176,3274.0531552163648,3238.2432343907612,3206.045816189913,3174.19741869703,3156.6603292179852,3138.6886947722523,3103.9599048371047,3378.669252403179,3400.1763005082607,3554.4320851061834,3554.4320851061834
15,3465.798,3417.5977592083714,3370.0628900545166,3343.200617983664,3306.6195942967975,3273.7112873639394,3241.1542100679544,3218.546183155495,3199.371357076283,3161.3029588558693,3181.665295840445,3189.348222329446,3374.508094994307,3374.508094994307
16,3699.514,3648.057424326844,3597.319289169299,3568.6425819590563,3529.5865066892234,3494.4519869654146,3459.6659613388956,3435.524062920608,3414.9715278555955,3374.234743523545,3354.433581749089,3343.479178233693,3392.798602682963,3392.798602682963
17,3608.448,3558.2588037554065,3508.7700579424545,3480.800744986463,3442.706496168015,3408.4404611994464,3374.512452671473,3350.964864504674,3330.917981025639,3291.1834389736737,3271.4950607385517,3257.591894859982,3245.30057366142,3245.30057366142
18,3652.992,3602.183336364793,3552.080888138617,3523.7654777001635,3485.2010494232945,3450.5099153768397,3416.1637872962856,3392.3250314553875,3372.024232504285,3331.786302072364,3311.851605174096,3292.428871056296,3273.033887884855,3273.033887884855
19,3687.977,3636.6802289983625,3586.0967686742842,3557.5086351548402,3518.571938213832,3483.5450788146745,3448.8676128550987,3424.7989967360236,3404.302242453388,3363.677082282428,3343.5471134525565,3323.5396458251844,3303.6590753902933,3303.6590753902933
20,3775.388,3722.8751890286376,3671.0933820005243,3641.8282884902524,3601.969224426436,3566.112483482044,3530.613288041108,3505.973837982028,3484.9924715963325,3443.4057208882696,3422.8946939839243,3408.967644085627,3388.565550989694,3388.565550989694
21,3658.856,3607.996970561367,3557.8610336771776,3529.550971328012,3490.978077036015,3456.3037867773573,3422.1006453625732,3398.317108636879,3378.6088441574193,3340.065004687401,3322.5607842897593,3540.933971376229,3519.748562890837,3519.748562890837
22,3434.545,3386.785713834229,3339.695068637663,3313.108134010848,3276.8665470679034,3244.266779632874,3212.082825281151,3189.7013963613763,3170.9002556989267,3133.8368154445166,3117.5366684851006,3361.0628304297493,3341.093919995018,3341.093919995018
23,3575.707,3525.9723756476424,3476.9300011574614,3449.2129882802387,3411.462557256693,3377.502711299369,3343.882144246103,3320.5500429153954,3300.684893500413,3263.5440999577236,3244.2351440935686,3255.232970569793,3235.7946612430915,3235.7946612430915
24,3611.118,3561.0498986696925,3511.788180159446,3483.8574111195558,3446.0705609051065,3412.259583772805,3378.5141708317915,3356.1176927010224,3336.841890300004,3518.80521584991,3497.7457905720235,3476.8129569971356,3456.0054607147167,3456.0054607147167
25,3390.238,3343.298476052056,3297.133585726782,3270.9301267841065,3235.5184351410685,3203.566040305124,3172.032759942988,3151.052456496858,3133.190598525924,3499.124456243108,3478.182778809648,3457.3667848653063,3436.6751955101295,3436.6751955101295
26,3438.599,3390.821993305766,3343.7368523296764,3317.2552860905084,3281.038499226171,3248.8089233519313,3217.249163535437,3194.9455624529032,3177.023464621671,3453.1382039741447,3432.6883769928872,3412.29408996157,3510.683730207997,3510.683730207997
