,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,163312599.0,4200830.0,2787628235.1,0.0
1,1.22,0.01,0.02,501348.16,163312599.0,4142399.35,2719082828.52,0.0238
2,1.2,0.03,0.04,944168.23,163312599.0,4084781.55,2663034062.04,0.0248
3,1.19,0.04,0.05,1167280.23,163312599.0,4052217.62,2639842789.23,0.0246
4,1.18,0.05,0.06,1442987.07,163312599.0,4007865.81,2607749158.41,0.022
5,1.17,0.06,0.07,1687015.18,163312599.0,3967967.55,2585597356.7,0.0398
6,1.15,0.06,0.08,2001128.67,163312599.0,3928466.48,2570710703.07,0.0259
7,1.15,0.07,0.08,2142313.44,163312599.0,3901050.48,2558183987.52,0.019
8,1.14,0.08,0.09,2253135.29,163312599.0,3877703.17,2548473699.94,0.0255
9,1.13,0.09,0.09,2382125.34,163312599.0,3831426.94,2536945607.29,0.026
10,1.12,0.09,0.09,2532843.68,163312599.0,3808496.72,2530222657.65,0.0191
11,1.11,0.1,0.09,2581274.33,163312599.0,3785703.56,2525622070.05,0.0225
12,1.11,0.1,0.09,2617147.13,163312599.0,3763048.28,2523106373.91,0.0207
13,1.11,0.1,0.09,2617147.13,163312599.0,3763048.28,2523106373.91,0.0209
