,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0,160402223,3936738,2938989968.5,
1,1.13,0.04,0.11,0,160402223,3766291,2612012985.7,
2,1.06,0.1,0.12,0,160402223,3556223,2596612128.6,
3,1.09,0.08,0.11,0,160402223,3625997,2614837084.7,
4,1.06,0.1,0.11,0,160402223,3537907,2603757946.2,
5,1.08,0.08,0.11,0,160402223,3615894,2602985149.2,
