,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,162511894.0,4067110.0,2891874923.0,0.0
1,1.18,0.01,0.03,179734.37,162511894.0,4010539.09,2805364019.78,0.024
2,1.17,0.03,0.05,384790.0,162511894.0,3946849.49,2741966832.0,0.0277
3,1.15,0.04,0.06,494028.97,162511894.0,3907558.13,2707051000.71,0.0232
4,1.14,0.05,0.08,595711.26,162511894.0,3860924.48,2667241238.74,0.0236
5,1.13,0.06,0.09,683611.15,162511894.0,3830144.97,2645722714.83,0.0209
6,1.12,0.06,0.09,771465.54,162511894.0,3803414.26,2633073868.61,0.0204
7,1.12,0.07,0.09,835997.16,162511894.0,3776866.32,2623657394.08,0.0192
8,1.11,0.07,0.09,861149.66,162511894.0,3765547.04,2620527843.46,0.0159
9,1.11,0.07,0.09,861149.66,162511894.0,3765547.04,2620527843.46,0.0144
