,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,8.078,9.225379814302752,8.985914926432322,9.059532474968691,9.177463401557693,9.342713264704253,9.496813339219209,9.696234083041647,9.894709579243024,10.00611374467491,10.162073238115852,10.210936233328557,10.35591243065266,10.402550076816606,10.459589865892573,10.529958891255458,10.591842592856352,10.644931100784282,10.719520472531892,10.793292666339148,10.871956207562048,10.96742930537935,10.977032879001973,10.984232132811712,10.994806171051534,11.014079365625582,11.042529453827807,11.087093396476941,11.107581328936151,11.125204478497537,11.156864816681642,11.174786052231944,11.199060884885707,11.206972006482442,11.23195465485504,11.244486764007073,11.274642868942973,11.290912217486627,11.294013860163037,11.300170697771732,11.304577359636339,11.313354725191827,11.320392383336126,11.330347897989743,11.340142168987802,11.345497530912802,11.349465233656357,11.356082196270055,11.375719354741944,11.374657347228792,11.378794886809168,11.383974168326349,11.39011048182246,11.397387003793988,11.402076187207873,11.405862014414437,11.411774171703376,11.417115525569894,11.422242638194524,11.428566206978,11.463080340267108,11.456185462525369,11.455139243555836,11.463802197911287,11.467215596273666,11.467215596273666
1,13.764,13.778575454958114,13.777313310181778,13.776656448669089,13.778640953126605,13.781421725732264,13.783575898838833,13.78272375274733,13.805602972745938,13.815759575980476,13.831676171666928,13.838193478985158,13.855523172726961,13.85971597335483,13.865652794548167,13.871969766978136,13.870500657820624,13.875328771802634,13.8737110372058,13.88052619350206,13.889030231519177,13.898051126949394,13.897377312643293,13.896872192320288,13.896130287429543,13.898239012340266,13.901351802463033,13.898016996649622,13.89732899979865,13.896737204046367,13.895674031224281,13.895072225568748,13.894257062376617,13.893991402249268,13.893028037513023,13.892274561612131,13.891265497366765,13.893175191462445,13.893045407240292,13.892835440399198,13.892685159860667,13.892385825066418,13.893217362374148,13.892875010144792,13.894035638420085,13.893849331733643,13.893513147250967,13.89323017752486,13.892548347992552,13.892396274506945,13.892252824462606,13.892874150758464,13.892344834481708,13.892051880788452,13.891888739823584,13.891757027444521,13.892471392096247,13.89311678669726,13.892935957088527,13.892712929323656,13.896897613239108,13.896626921644422,13.89648507042437,13.896168273231481,13.896857598355583,13.896857598355583
2,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858,2.858
3,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.423057653767167,8.425526260302306,8.425518701052638,8.428481885198517,8.431831235008397,8.435962184619482,8.459916845595293,8.459835541241318,8.462359856846662,8.467997426248242,8.467933533230308,8.467933533230308
4,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.266,13.275089167799127,13.275038417541115,13.287217378856763,13.287089324876497,13.286577290800949,13.298792423000473,13.309299539913948,13.332981548246076,13.343644422965355,13.361819110168415,13.361623686468961,13.378701391925516,13.392058367762273,13.391066737074633,13.399377699137382,13.40165500803008,13.405339272160662,13.407976227571089,13.413228620947752,13.41681990266035,13.422778945674418,13.42242977401529,13.425644216914806,13.425230892427425,13.430126687442067,13.448254650574519,13.448039042202934,13.447835660066064,13.451191690903498,13.465217107244703,13.47024050751701,13.474566781185583,13.477441673148338,13.481256080622767,13.504254806301391,13.530250753123122,13.562313079397965,13.770393977114061,13.769366605691145,13.787866232458734,13.831572753127354,13.83081987629868,13.83081987629868
5,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.217592914920036,4.239870492027983,4.239647871233402,4.333140626877578,4.353460749671187,4.349734829872854,4.463446620662074,4.488465096405892,4.669574601821786,4.7698058616240715,4.909303520831764,4.914995164482539,5.074961378635465,5.104305741110657,5.097192073531001,5.171729188713174,5.177886352882123,5.21257907805291,5.218280026843877,5.265457374113224,5.274120913489731,5.330357373450192,5.327839887713845,5.358173994911449,5.355175441741181,5.3991893168476635,5.5528173905698965,5.554056214031798,5.556565482598342,5.582339718912076,5.7010168462344035,5.7484915962346275,5.756073951272581,5.762195589830696,5.800707926240915,5.852929788777565,5.8824064631018045,5.931216019091205,6.828049692276828,6.830640455562707,6.854779530400995,6.928297244572781,6.927860223186956,6.927860223186956
6,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.383,11.435312124299058,11.480062339513912,11.535902222697516,11.595135935672587,11.638554566408175,11.680192216159954,11.695283607959544,11.809450993231373,11.86028992982075,11.936107148880765,12.075213213176548,12.122075136564485,12.390981066361197,12.513203330576731,12.720189177465485,12.735511604084337,12.974867906513389,13.031267817109024,13.046621002787743,13.13790317414439,13.148648695840054,13.190764533926334,13.201778461665322,13.259538413148066,13.276394219995057,13.360531092826031,13.362808293780462,13.39958689090375,13.403686403083254,13.502943665366443,14.08392017409459,14.084983791053489,14.11436734214013,14.152020613361275,14.576979588125008,14.632801713969846,14.614647147348148,14.59999,14.75102836222464,14.737579115678406,14.72237714740878,14.703977078856589,14.645889551661279,14.616838282616694,14.6053578981115,14.579718685539243,14.580255523913115,14.580255523913115
7,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.909,12.940980186517862,13.377932023783973,13.739106963375866,14.189785610144986,14.683320832924629,14.610313649871783,14.555584310421155,14.66699615987339,14.6079207357573,14.520716664827118,15.210012911492472,15.132746223341682,15.066283567624447,14.950085929425063,14.882484451130287,14.793403967015712,14.763557004781196,14.65874668299826,14.574073538267518,14.77889147895344,14.725480961193094,14.710845802695081,14.687168826035274,14.670222393995454,14.636467812081774,14.613388388274398,14.576316548463131,14.620709806254867,14.59999,14.667592322413023,14.636766845695114,14.573571117553957,14.57657054550212,14.689280895034615,14.672694303708546,14.623351251579779,14.59033562507018,14.589085381498993,14.616606232454108,14.600249686438861,14.58305918641058,14.594159561604405,14.760328310256178,14.675626470616645,14.6460583792639,14.630563735487451,14.597064183796304,14.61079118441978,14.61079118441978
8,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.736009638326301,0.7359870432733858,0.7691585064108378,0.7687419595846022,0.8267643181809006,1.0931169486013372,2.9131412404422226,4.437997184842033,6.358266632151599,8.375965935524263,8.355141122032753,8.402775401155917,8.574611879842415,8.665429529496079,8.645920735786012,11.470989336295537,11.557773806870328,11.599830663379304,12.245406333816096,12.27434894799039,12.764580719478476,12.749627912835527,13.248760719460925,13.293633827865616,14.146799411994895,14.130473648516732,14.126603011359709,14.133032239345093,14.141080730254927,14.179947379036568,14.200759243112369,14.401451479579846,14.456855511561823,14.46190038056924,14.73811961943076,14.70631853745872,14.632594106945163,14.615500148323779,14.59999,14.703892288442605,14.646510566463778,14.6137251140103,14.595340046923726,14.70502900126851,14.685916970746437,14.66796952899545,14.647769987143398,14.627333316084425,14.515795170570248,14.529782589764757,14.537802313623692,14.73701774428182,14.717776903946516,14.717776903946516
9,13.328,13.328,13.328,13.328,13.328,13.328,13.328,13.328,13.331128669922558,13.33107643978725,13.333655157403877,13.368286740908722,13.460373043829248,13.478148155174258,13.708964146607418,13.74069070303747,14.169495559031807,15.270293593660575,15.09941758584372,14.909093645893204,14.671605032199281,14.482780717217684,14.586052230033536,14.68353335687604,14.609826886869826,14.56492651139287,14.740343954428527,14.63940654742723,14.571866112251016,14.738465584488456,14.667536786462488,14.6072779128646,14.552398043994597,14.611416471713621,14.545989182226915,14.760490506713596,14.673350083404125,14.62077814401499,14.607578424332411,14.586552391491905,14.628707373319804,14.59999,14.787818922664325,14.763961294118921,14.734382480012664,14.715342308835009,14.686779186928476,14.655188596527193,14.597535809593753,14.626687996159136,14.614511495849468,14.604113513935408,14.559442772154437,14.595773133579794,14.633336699142319,14.62205896741883,14.607157224266444,14.590971693251682,14.706243673800326,14.687253989277409,14.599277485592431,14.665537465280119,14.650047656850491,14.628844846617644,14.611405317456207,14.611405317456207
