,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,620.6,605.0007900095479,593.4702182221072,585.8087992125049,577.939315609619,621.8191608442808,613.2246744836259,606.5527355118011,599.9172226023466,659.9436901148149,656.1867752244959,652.2656548164853,651.0254479205072,649.1075913538673,647.7188418495133,646.4413732196562,645.8672875685635,645.2949224527412,644.5837024823553,643.417374533093,643.1483163804014,653.2023277138999,653.011740386186,652.7331566457999,653.0705974891541,652.779668891665,652.3965252215505,652.1911946963289,651.9011455016326,651.9011455016326
1,733.789,715.0703229041999,701.2514752027814,692.1897423496383,682.6294651900033,671.631022913392,662.2915947170237,655.0501140294651,658.1158682869002,662.653646767781,658.6983945596116,654.7621881945057,653.534509964305,652.8772067704539,652.5079482928921,651.2271731042548,651.8733649620741,652.5176201822495,653.4944632153064,652.5921516703389,654.1544318361499,675.1120719218075,674.4397928498856,673.7706800570357,674.8619003769787,674.1878644766017,672.842081975513,672.1760568935375,671.504706836644,671.504706836644
2,609.96,594.2990867725156,582.5651279922037,600.092681499434,591.7874052816776,612.8194728317574,604.3712112647851,598.0030822987247,692.8862855841562,683.9329085434447,679.8397718781283,675.771252417955,674.4229124203714,671.2115542157659,668.6726195761177,667.336884538585,665.338286815757,663.3456788923028,660.8189933649608,660.6306036202242,659.3115922485873,660.4211311928347,659.7611700616418,659.1015438915801,663.1681343476887,662.510571213341,661.1864824464856,660.525710964039,659.870790253075,659.870790253075
3,595.308,580.0224673893197,568.7461581021296,606.0917931375882,597.995990373811,692.5408911294809,682.9081023910887,675.4336154814492,668.0404000417147,659.4080369330321,655.4622327362725,651.5418996126826,650.2630275693568,647.1687278681729,644.8807677582454,643.6091683404966,643.116907424729,642.6261218154182,642.0677076477747,666.6693232711868,665.3368991699678,663.3430756258824,662.6798495502564,662.0172587007063,662.3121074420055,661.7536793345636,660.4309976475737,659.7706786499261,659.2147919712762,659.2147919712762
4,443.074,603.4093093613072,591.5875630313184,593.5647429381804,586.3258689084108,723.4287182434989,713.3662855961027,705.558374129898,697.8352223067333,688.8177127818351,684.6959090424277,680.598026253277,679.2375587747966,675.8475991498153,673.2165226584432,671.870894763649,669.8575068102414,667.8501529825435,665.1830363810783,670.3723643463525,669.0325078810241,667.1316075256373,666.4646699181117,665.7983972481935,665.1356888509454,665.1565491620944,663.8272390513193,663.169279812268,663.1921065324558,663.1921065324558
5,443.32,764.0734802897819,748.9899064122291,739.3112451650221,729.0278966853012,716.7330762272145,706.7637756951475,699.0281297870471,691.3764590352602,682.4423210359553,678.3597155370365,674.2997430226043,672.951957766302,669.5935992062625,667.0075391337379,665.6743429870095,663.679556075483,661.6907475423252,659.0482715708598,659.2390855729897,657.9217803839292,659.7579386597838,659.0984107211241,659.2724373104029,658.6136198730925,660.8263702532194,659.5057241660832,658.987204441917,661.8257422374751,661.8257422374751
6,522.097,546.3344063991749,757.3181143741496,747.5318336477351,737.1341420187264,724.7026123463328,714.6224606434353,706.8008001344823,699.0640485228179,690.0327014760633,685.958017866663,681.852545420856,680.4895221825598,677.0931942152808,674.4722241713365,673.1240361542181,671.1068056217807,669.0956207312663,666.9066484443551,665.5736299901148,664.2432562497646,665.5094973952866,664.8441248978914,664.1793957729935,663.5155413772205,663.2773108358433,661.9654084934824,662.2671800849889,662.2593109049039,662.2593109049039
7,578.783,574.2104383529634,669.5989653452913,660.9462164876978,651.7530981882413,640.7616778068892,635.3343601203043,628.3823706608146,621.5063199734284,652.7919050869986,649.0115755118854,650.2245381127365,649.731057900049,652.4753677999267,655.0200021947513,653.7360804723639,655.8107361914322,657.8791741652357,661.7837477250774,660.460929969375,659.1546555733662,661.8693820694272,661.2114096873577,660.5503702776704,659.8902519073927,659.2751046554853,658.2753705632789,660.8862881927156,660.286149904523,660.286149904523
8,581.635,608.7378708325591,616.1238806169007,609.3870425598776,600.9367979388039,590.8165950025522,643.1224541950795,636.0837013855833,629.1220809788755,643.260946689291,639.4781510369536,653.7823000169989,653.2568902532649,655.2435012444815,657.1399362153181,655.8438407148237,657.2600230657346,658.6719611167235,661.6927143645551,660.3783064685404,659.4153235879097,657.7658751657503,658.6514362905846,660.142732854294,659.4830371214397,658.8248790843182,671.6781934540287,671.3508162605747,670.6813164443141,670.6813164443141
9,475.672,565.703211128675,567.4787601244943,735.1005486392717,724.8757682660146,712.650972115182,702.7384510510173,695.0468629839988,687.4387717985466,678.5560992199206,674.5792683067705,670.5771975523552,669.2442379704481,666.6830366586213,664.728398913124,663.3996688126967,661.4115522488963,659.4293940724258,656.9450700890688,657.9449677499607,661.2888970134285,659.4626537837224,658.8041031299388,659.8800640268087,659.2206309627819,658.5620853318192,675.3081339482408,674.6560348142925,673.9815977794783,673.9815977794783
10,584.375,569.521210305452,577.627863217411,630.8792328874958,622.1068586813461,613.1247337609386,604.8299027478718,604.5167298155967,621.9657149845654,622.8272474276531,640.1749041785934,645.9327154234015,644.9827292232702,644.9712562496304,645.2504161356783,644.2447184038231,645.260507781702,646.4616742906697,653.0479279760452,654.286850349021,656.5861724121734,664.2726672731828,663.6085006059097,662.9449761053039,662.2828861291986,661.6899122430693,661.7065321044954,661.051677572391,660.3909938948186,660.3909938948186
11,633.562,617.2971242930123,606.0122039591504,601.5875591523667,593.3119115795721,634.9708542314795,626.1937700181361,627.4917048877722,666.0903050776825,657.4874189288901,654.2806247585661,653.5414770362454,652.5800550336501,653.0629247040192,653.8120084427721,653.251344897895,654.3533860869506,656.8207888801388,667.1485731320544,665.9090040803634,664.6604426652068,663.7954409159169,663.1318264750009,662.468758648526,661.8069488898774,661.8178519409876,660.5178405679575,659.9589897273895,659.2993977376622,659.2993977376622
12,662.766,645.7485399508603,633.6808932428944,625.4995502842728,616.8039374377383,625.0359249357195,616.3585837810057,616.0879144142907,681.0993999455335,672.298245947684,668.4110697557405,664.4127587822079,663.0874642434021,660.2429422989969,658.1657249536391,657.5889360424568,658.2214532951876,666.0512579082085,665.2929992129161,663.9633123904895,662.8717438230208,660.9709926105655,660.3101726179549,659.6680944453369,659.0090363508916,663.7376723145408,662.4112385185839,662.4145002800653,661.7522667797853,661.7522667797853
13,752.399,733.0792106366453,719.7939780851909,710.4926078753092,700.610122192208,688.7950474154521,679.2143887957492,671.7804943671263,665.0928694499611,656.4992412867396,652.7233206591933,648.8174348476268,647.5297421463664,644.7327581566014,643.1261111038672,642.4457112517705,643.1489613988002,657.5949079326222,659.2892167187674,657.9718173145467,661.2513071147349,659.2715262947247,658.6123487684299,660.3822284196615,659.7223171912419,660.4800708740506,659.1602489733734,662.9474047244,662.3129513196757,662.3129513196757
14,772.131,752.3045405271448,738.4990214083386,728.9559263700577,718.8166137784469,706.694070773445,696.8644064124032,689.2371326215653,681.6927341646738,672.8841584561951,669.02891286951,665.0273828941926,663.7027447787872,661.2182826610775,659.9908282471395,658.6715705494734,661.1949297954982,659.2156236324721,656.5855295683,656.284972862693,661.2854874089404,659.3060447097013,658.6472646649917,664.0125084003266,663.3487608919262,662.9373051310343,661.6127631230775,662.0182093599543,661.8339991505943,661.8339991505943
15,737.665,718.7235441757376,705.4951827855699,696.3785986100852,686.6925688988836,675.111871878212,665.7220521604941,658.435910194286,651.2315236606696,642.8243814648021,639.103653852589,653.1503601736375,652.1304476646504,653.2075895876403,655.0091506346417,653.707163652523,667.4393468190312,665.4393421172794,662.7820460162428,661.4579203182564,660.5761795685402,658.5990994286872,659.1427133292585,670.4658166159293,669.7955287993134,669.133646270514,667.7969376666192,667.3047467289526,669.1050069822237,669.1050069822237
16,749.817,730.5635101614131,717.1080544026487,707.8414570762765,697.9959445775505,686.2247715520695,676.6799611979043,669.2737846063558,661.9580660977549,653.4061097634426,649.8666640476933,650.8209595399239,649.8016535288036,650.4379238031698,651.8380821194097,650.5447729332531,672.6769037215314,670.661432825582,667.9829681410616,666.6478620917476,665.3339596474261,663.3427612949658,662.679494533671,662.1871610391373,661.5250118780981,660.86424086622,659.5439108797284,658.8858969688487,664.8074720718798,664.8074720718798
17,845.051,823.3521310205192,807.9794403557095,797.53849952198,786.4452470248567,773.1821014631442,762.4276309480183,754.0827349779823,745.8579825658296,736.2197929320606,732.3467859937292,727.9636758436018,726.5084764555904,722.8824675654943,720.3302971426748,718.8903568786866,716.7358417602309,714.5877837257395,711.7337172599024,710.3109615590998,708.8910499469432,706.7665027613612,706.0597362585997,705.3536765223412,704.6483228458188,703.943674522973,702.5364911176016,701.8339546264841,701.1321206718576,701.1321206718576
18,754.485,735.1116471940936,721.0778422515248,711.7599203494724,701.8598767039475,690.0233373326539,680.4256913481632,672.978549958803,665.6428134999039,657.043099663315,653.6022213021483,649.6933256201833,648.7600038632685,649.785710683153,664.1233913882998,662.7958786939145,660.8097934677779,658.8305506503473,664.1359996391351,662.8087056188565,661.4839928953244,659.505169060349,659.3444688912887,658.6861454223973,662.9102962769749,662.248314980698,660.9248684050514,660.2644785366464,659.6054440581097,659.6054440581097
19,662.24,645.2392817363562,633.0704844877323,624.8942898807052,616.2079721107032,605.9663236935125,597.9817884540486,673.1366545275313,665.7903538837495,657.1902841624637,653.5624147176744,649.6552355788493,648.7266036559272,649.9050472694021,671.3736852741006,670.0318051792376,668.0240009071777,666.0234607789449,663.3717757795919,662.0466451248085,660.724067454204,658.7484322048398,666.5546817726349,665.8897860908623,666.7443673047715,666.0785069374667,664.7471599300986,664.0830397701686,663.4201267303984,663.4201267303984
20,778.79,758.7925534878601,745.1048905554163,735.4764325914527,725.2464239118583,713.0153936377259,703.0978176116816,695.4023509443028,687.7904451553754,678.9027112618937,675.0521007571439,671.0121099188918,669.672569804164,666.8371359566477,666.8082068426717,665.4756830241931,663.481983004938,661.4955677960712,658.8546941381165,658.3777913205346,659.5863371626848,657.6137550490229,666.3193402939738,665.6545189536798,665.1020494347262,664.4379613852914,663.8507152324822,663.1874225172497,662.5252440947324,662.5252440947324
21,678.375,660.9562506506746,649.1680259245182,640.7797566970571,631.8688101308343,621.2166275979282,612.602605999374,705.3343687399706,697.6137017531505,688.5989772463307,684.8550960110512,680.7562425296518,679.395458776835,676.2036875478277,673.8639812831289,672.5171570695438,670.5020600394353,668.4936586003599,665.8246268515398,664.4939152864636,663.1664415248059,661.1815803852737,661.1047438048885,660.4453240610836,659.7959947370225,659.1367727422855,663.5664752375737,662.9031647623361,662.2409765975739,662.2409765975739
22,644.424,627.8799832652211,617.2793027117972,609.3120121176685,637.3775178694813,626.6326688619125,617.9267057999662,666.7322490214301,659.4352761939945,650.9150801219922,647.2605127242363,643.3876750435139,642.106244729102,681.9385270583726,679.6439576738619,678.2853613964719,676.2525754540932,674.2258937612206,671.5344946507727,670.1922291299658,668.852686777935,666.8515901489619,666.2373195588129,665.572683239254,664.9648025560149,664.3004067534588,664.1874124653586,663.5408650528933,662.8780471878405,662.8780471878405
23,609.565,593.9487914482014,583.2626296466296,575.9429351548781,734.9234499987747,722.5292029346284,712.4792819721883,704.6811445776984,696.9676169381138,687.9613059350193,684.1917290417359,680.096881735025,678.7373900574366,675.5677992065075,673.1384191180578,671.7929393562407,669.9594702302221,667.9521764521746,665.2864576583714,664.1380332425124,662.8107311590607,660.8276134060761,660.16696079267,659.5087848318773,659.3734120470455,658.7144916349984,664.78069003522,664.3018253451847,663.6383345198396,663.6383345198396
24,738.018,719.0674799881916,705.806669230243,696.6860340934868,686.9958811535404,675.4099170873752,666.0157987476593,658.7262665540485,651.5463407776664,643.1303362573589,639.7215062621918,664.5506519059792,663.2243021088191,660.6665841997619,658.3784728914948,657.0635337441846,662.6264155507027,660.6416473960459,658.0053944827955,663.5513053512244,662.2450781808272,660.2639194264722,659.6038945070458,658.9460696125386,663.3466065429261,662.6837079363833,662.3357505862183,662.8450118356321,662.1832778237965,662.1832778237965
25,744.458,725.3421163400476,711.8663223475113,702.667382644438,692.8937269502748,681.208297616059,671.7331380345875,664.3810286210045,657.1876526237113,648.6960357824303,645.2013105787869,656.8206384888973,656.282436447558,668.2429882503992,665.9851618606764,664.653929486117,662.9116051840912,660.9382580319138,658.300057599834,664.7618069936918,663.8232628865114,661.8367119737943,661.1750192618205,660.5157632425587,660.9871664793162,660.3263753128368,659.0068126735865,669.506920860913,668.8384509400521,668.8384509400521
26,635.328,619.0334153270334,607.819611202719,600.4275263071311,593.2332904364312,656.302778179351,647.174400151891,640.091243400838,633.1876754710134,658.3114710085416,654.618471457998,654.6639308481185,654.1268816453531,664.0852737959406,661.7679435941707,660.449179418926,658.4710623171752,662.6801162688324,660.0348310398606,659.1828435846119,668.7903757282862,666.7885008112692,666.1220063104579,665.4591223041475,664.8544011818434,664.2081837806616,662.881049312284,665.4980872629717,664.8336411757087,664.8336411757087
27,619.139,604.0947339790652,596.4597654881665,589.3114058216426,632.2721369290676,621.7980398805472,613.1755834734258,629.5787013529058,623.0313819938864,677.3109712004234,673.454416015091,669.4279314801198,668.092377728091,665.8470066415663,663.402336677312,663.3091386262939,661.3223663079109,659.3504884021357,656.7187773064546,657.2832713636191,670.1686149261631,668.1627203139288,667.4957405936149,666.8310058530213,666.1683088471682,665.7511095383211,664.4217083523539,664.2218656440015,663.5586047783576,663.5586047783576
28,554.291,560.259164075652,593.5502083994157,586.408459219533,647.2251117869519,636.3109988585005,627.4634617098875,639.7263315918643,634.3840895081776,644.460408293217,640.9061478662983,646.055209299916,644.7661337415253,643.6361191796033,641.6109749519227,673.3649940499938,671.3482042028901,669.3367064297238,666.6643554725498,665.4304180389602,665.0915907013003,663.0996412073208,662.7823265661135,662.1215412395475,661.4598876983079,662.4490008106095,661.125974652989,660.5099926783361,659.8500956856578,659.8500956856578
29,575.7,570.6317582498926,602.1025238917924,594.5518449171425,632.7968229413482,622.1258698061989,613.4763203255773,640.3453498302896,636.0365341072016,671.5393559459943,667.9579836918426,663.9619475409984,662.6348515258638,659.3288890875361,657.0092958220257,669.2235030716776,667.2193320702461,665.2201965429863,662.5635760100502,661.2442708406061,660.0130981931958,658.0359763392105,659.9194243628714,659.2624219385085,658.60383551657,663.2629986810534,661.93865318769,661.2774155345022,660.6166271189677,660.6166271189677
30,692.243,674.6021652170103,662.0690633121176,653.5137213750572,644.4891079856963,634.5547148386889,626.7229824205738,625.2583225671117,621.7326389063077,699.9390119284674,696.1662826892871,691.9997434996043,690.6164460073486,687.1695994474271,684.7552535878682,683.387151473946,681.3390994376114,679.2971854152778,676.5841096802598,675.2316580250089,673.8820798356169,671.8656104105205,671.25613880011,670.5878366613098,669.9180738246486,669.5648187508239,668.228039837141,667.5608327973038,666.8934679645065,666.8934679645065
31,571.336,563.6098970921672,575.1666852103089,623.0478913950894,615.3873668703662,616.866814527972,703.0838923945583,695.3885781409741,687.7767464882064,679.075528966638,675.2199160762215,671.1790285902906,669.8375236211385,666.4950885402442,664.1892378458795,662.8667409494257,660.8815522394084,658.9011533025533,674.9069999021309,673.5583045873266,672.2122413464566,670.4293277252422,669.7591503975169,669.0917162471194,668.4231055308722,667.8037504253414,666.4701240712411,665.8040979471699,665.1871988492228,665.1871988492228
32,618.222,606.1297832294595,599.793671406901,615.9615867232898,610.9382677519839,616.8253511728233,697.596280038795,689.9610176609277,682.4611384776709,673.6425169288768,669.8920908367431,665.8831204164469,670.1076528527344,666.7646531430535,664.4280104168345,663.1011841410112,661.1162458508323,659.1414492270931,671.3691026578286,670.0280972906156,668.6895866861317,669.0503429292057,668.3817115862765,667.7227428746902,667.0560611318156,666.4987520706837,665.1687778862944,664.5049241084082,664.4073321842997,664.4073321842997
33,640.212,624.4984220454429,614.3778754712757,610.3248539895692,605.3948770358594,611.4609181402914,647.1442355808413,640.0636636899079,633.0729378677995,624.9187828207641,645.8452449026199,641.9828107895493,667.3784469977809,664.0486545200403,661.8107156091488,660.4885795766462,658.5098528844194,662.927693538412,661.4775797484917,660.1561056565746,658.8369073743671,672.9357923632972,672.5159385709338,671.8456506323629,671.1744339817307,671.3421705477489,670.002200526824,669.3330633262972,672.513442262971,672.513442262971
34,785.031,765.343713038471,751.3503016960632,741.697738357164,731.3811952773343,719.046687197135,709.0731358111505,701.3122792472848,693.635770032185,684.6724882607684,680.954728579292,676.8792607700606,675.5271166587813,672.1577421532636,669.8801224626349,668.5427932168321,666.5400688973184,664.5458552344301,661.9153408748189,660.5945669104101,659.2746280761562,658.2118476811974,659.9961378335161,659.3550746956827,658.6964886209869,660.648182132366,659.3311706032835,658.6734374326802,668.7566239952475,668.7566239952475
35,816.415,796.0538304946987,782.0938580215172,771.9874180675117,761.2495648374066,748.4113363333571,738.0014113822339,729.9238644076222,721.9340041340154,712.6049669747252,708.6171184312728,704.3760368007643,702.9680150901995,699.4594968075143,697.1752919842029,695.7816425735265,693.6963902889539,691.6173905045645,688.8550758691193,687.4780585704569,686.1037939293745,684.0475491638674,683.3635086147035,682.7019891060888,682.0193011169828,681.3372838158658,679.975318571518,679.2953572529465,678.6272408956935,678.6272408956935
36,809.014,788.7207477073296,774.2020830513175,764.197622864892,753.6348856663685,740.9250762717653,730.6192804293584,722.622532093645,714.7257287272588,705.4898389591968,701.6913871393452,697.4917501640098,696.0974641554319,692.6232368405423,690.2328245011987,688.8530490850208,686.78855580806,684.7302498195148,681.9954344634995,680.6321375840068,679.2715659349765,677.2358063546038,676.5585765482492,675.898860971701,675.2238011107293,674.6166893096186,673.2716847696886,672.600543084919,672.2707615418341,672.2707615418341
37,738.602,720.362903161403,707.5469232490302,698.4038129756581,688.9422913109671,677.323619717712,667.9026743529895,660.5938471955849,653.3770374648354,644.9492258952713,641.5888931775619,684.9109821767635,683.5418491213921,680.1304317082042,677.8788381875518,676.5238223580147,674.496300764891,672.4756768342833,669.7905012484729,668.453483089477,667.4502779767812,665.4506451094736,664.7854604643642,664.1483310038998,663.484613672896,663.283416059223,661.9962691225207,661.3362758533981,660.8839265775448,660.8839265775448
38,740.264,721.9524666937923,708.9889222824532,699.8272943867565,690.3449298001683,678.7031934246837,669.2654792976468,661.9412544284636,654.7728550867688,646.3319297543803,642.9136518455855,658.4466181915226,664.4022276607577,661.8795969024671,659.651850919906,658.3347301079172,664.393162444282,662.4035788675783,660.1517371309227,658.832995357398,663.0770003026786,661.0909237030834,660.4302417793804,659.798622537601,659.1448689150633,664.0967850461483,662.807346517841,662.1463361713231,661.5825468351518,661.5825468351518
