,0,1,2,3,4,5,6,7,8,9,10,11
0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,17.8,17.0,15.4,14.6,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5
2,14.0,14.3,14.5,14.3,14.2,14.1,14.0,14.0,14.1,14.1,14.1,14.1
3,14.0,14.0,14.3,14.6,14.5,14.4,14.3,14.3,14.3,14.4,14.4,14.4
4,14.0,14.0,14.0,14.3,14.3,14.2,14.1,14.0,14.0,14.0,14.0,14.0
5,14.0,14.0,14.0,14.5,14.5,14.8,14.6,14.6,14.5,14.5,14.5,14.5
6,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.4,14.3,14.6,14.6,14.6
7,14.0,14.0,14.3,14.1,14.0,14.0,14.0,14.1,14.0,14.6,14.6,14.6
8,14.0,14.0,14.6,14.4,14.3,14.2,14.2,14.2,14.0,14.2,14.2,14.2
9,14.0,14.0,14.6,14.6,14.6,14.5,14.5,14.5,15.4,15.1,15.4,15.4
10,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
11,14.5,14.3,14.4,14.2,14.4,14.3,14.3,14.2,14.3,14.2,14.2,14.2
12,14.0,14.0,14.2,14.0,14.5,14.4,14.4,14.3,14.3,14.2,14.2,14.2
13,14.4,14.0,14.1,14.0,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3
14,15.1,14.4,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
15,14.8,14.6,14.5,14.6,14.6,15.1,14.8,14.8,14.6,14.5,14.5,14.5
16,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.2,14.2,14.1,14.1,14.1
17,15.4,14.5,14.2,14.0,14.0,15.8,15.4,15.1,14.8,14.8,14.8,14.8
18,14.3,14.6,14.3,14.1,14.0,14.3,14.2,14.2,14.0,14.0,14.0,14.0
19,14.0,14.5,14.4,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
20,14.0,14.0,14.0,14.2,14.1,14.0,14.0,14.1,14.1,14.0,14.0,14.0
21,14.0,14.3,14.0,14.4,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4
22,14.0,14.0,14.0,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
23,14.2,14.2,14.0,15.8,15.8,15.8,15.4,15.4,15.1,15.1,15.1,15.1
24,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
25,14.0,15.8,17.0,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.5
26,14.0,14.0,17.8,16.3,15.8,15.4,15.4,14.8,15.1,14.8,14.8,14.8
27,14.3,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.8,14.8,14.8,14.8
28,15.8,14.6,14.2,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.1,14.1
29,17.8,15.4,14.5,14.6,14.6,14.6,15.8,15.4,15.1,14.8,14.8,14.8
30,14.6,14.2,14.0,14.0,14.0,14.0,14.6,14.6,14.5,14.5,14.5,14.5
31,17.0,14.8,14.4,14.2,14.1,14.0,14.2,14.2,14.1,14.1,14.1,14.1
32,22.1,17.0,14.8,14.6,14.5,14.3,14.3,14.3,14.2,14.2,14.2,14.2
33,22.1,17.0,15.1,14.6,14.6,14.6,14.6,15.8,15.4,15.4,15.4,15.4
34,15.4,14.5,14.2,14.0,14.0,14.0,14.0,14.6,14.5,14.5,14.5,14.5
35,17.8,15.4,14.5,14.3,14.2,14.2,14.1,14.2,14.0,14.0,14.0,14.0
36,36.3,22.1,17.0,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.5
37,230.4,75.2,31.3,22.1,20.3,17.8,17.8,17.0,16.3,15.8,15.8,15.8
38,17.8,15.4,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
39,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
40,17.0,15.4,17.8,15.8,15.4,15.4,15.1,14.8,14.6,14.6,14.6,14.6
41,14.1,14.0,17.0,16.3,20.3,17.8,17.8,17.0,16.3,15.8,15.8,15.8
42,14.1,14.0,14.0,14.0,14.5,14.4,14.4,14.3,14.2,14.2,14.2,14.2
43,15.1,14.5,14.2,14.0,14.3,14.3,14.3,14.4,14.4,14.5,14.5,14.5
44,15.4,14.5,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
45,14.6,36.3,20.3,17.8,17.0,15.8,15.8,15.4,15.1,14.8,14.8,14.8
46,14.0,18.9,15.8,18.9,17.8,17.0,16.3,15.8,15.8,15.8,15.8,15.8
47,14.0,14.1,14.0,14.5,14.3,14.3,14.2,14.2,14.5,14.5,14.5,14.5
