,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,197.25,184.05247688389593,174.71039366591683,168.7897212698897,165.47075930778342,162.59455441966892,160.16347374053785,164.10765941138322,163.98923645744733,173.22743047221434,177.1086083926811,191.67221171601824,196.46289745853446,225.72561609239054,224.6939583916769,223.63889583600982,222.54441843130164,222.3688100128703,219.23821787945687,223.47363798788516,222.44259678857327,221.76107502821574,221.24767354705108,221.07742187350402,221.07742187350402
1,290.44,264.66072678137164,242.1158110801342,230.76874018639393,223.29181479210416,217.79024942821408,212.2427750134678,242.50817824129692,239.86773192982042,235.60896018773673,234.10610903429023,229.1066338714995,227.86309970193471,243.53524128983275,242.32839618848308,241.12548743207367,239.9278429600567,239.69267011709667,235.2116098412434,233.26293803751454,231.87609822362765,230.96156197338405,230.27706024575426,230.05390218550852,230.05390218550852
2,204.5,221.2900360254397,202.48750101125538,210.72558198080188,204.3116445249446,208.34650022810257,203.02753289098138,252.86795852354823,250.1026302880287,245.642061860478,243.9448787688529,237.9283165675256,236.04964325952238,232.60566596241657,231.46218687887298,230.32748761354225,229.19039902852631,228.9668716294978,224.72479726908782,225.65432079962827,226.72387627252482,227.4323104714763,227.958648850615,227.89801120176438,227.89801120176438
3,202.433,214.5086572128991,196.28961139825856,203.7381791203219,205.20752956060406,207.8049125950915,216.65947341354808,213.8165415936814,211.90291591035992,242.21520819348117,240.52727130192153,234.59540564903793,232.730969722763,229.28430620318807,228.15515024353226,227.15335508721913,226.04207066982266,225.96400959915283,225.55188870638864,226.9373785076188,227.86047378182258,228.6119117902532,229.06692573744093,228.8416458117035,228.8416458117035
4,187.798,189.27912608231708,226.80501587401412,216.18900652919842,209.21524019597612,204.08775576406768,216.01319408773267,211.70920342832167,210.54220585427126,248.59176800324602,246.85872170177555,240.7655867589309,238.8532293606422,235.30316577837922,234.13180501490692,232.96636420350202,231.80624273713067,231.57609949439353,227.24616528710467,227.70022154593332,227.78819669677557,228.11364475389954,228.15645198385545,228.04191253187162,228.04191253187162
5,201.518,201.8388632475494,221.38975191118138,211.01627284037653,204.2876016951519,207.80175894013686,221.5866331695842,217.20150864102067,215.72451877257012,218.66101145552682,218.75515855725638,227.15125375334358,225.39464109444359,222.1007901591227,221.20593770383724,220.2457702714776,228.08972286323004,228.0862071403668,234.4741025244379,232.37531375569952,230.99138688254513,230.07478805807662,229.38879614337372,229.16159734723036,229.16159734723036
6,190.6,190.6,194.69791781267708,206.17102067899742,203.80777856141674,207.94521955315176,220.82879012850807,216.64194427710993,215.14844433222763,217.85713414687612,217.82500871271637,229.57567765428956,227.77257655789938,224.46736059967728,223.46594862445446,222.46021236632652,225.74634521496486,225.6946518697499,230.26668790131066,228.21646129163491,228.29231332497378,227.9261941099519,227.9650406551662,228.38525561451104,228.38525561451104
7,200.266,200.35488178602475,203.89218997386413,213.7840596534093,206.87697568948607,209.72759555402482,204.49123370106125,210.90054981057477,209.61919336483658,219.62295875259514,219.55716069881205,233.73539625056287,231.88127623958655,228.44965355912476,227.39376418291596,226.33886726668237,226.65446427465983,226.55586581038517,228.2706053857849,228.61129789485986,228.71708697226546,227.81655724398308,227.8719041883903,228.1660842842019,228.1660842842019
8,164.518,167.23138316376455,174.1738657975931,178.96729384765268,196.41487077033813,197.7548001382048,227.33096142185474,224.2969653499833,221.85634724002594,218.23810429577426,218.08930356340122,232.3949408984226,230.56896587497215,227.18787654474608,226.11002502184886,225.03218273806937,224.1808308253245,224.1068199944992,225.49806742585673,225.46545548431163,225.166918168272,225.3750620943919,225.27921182231296,225.27964561049063,225.27964561049063
9,140.735,164.28671789727522,193.8919612781303,195.4041472876558,210.2510817532474,205.13666874527289,259.0391617496682,253.40053974053566,250.62824401877012,246.1603823276602,244.4445908922666,238.41202365484114,236.52100396731853,233.7211433934978,232.55666396550941,231.40364399282,230.26213758612073,230.0335244485346,225.73237776746342,224.90945355331164,224.42473917947885,224.86891253382137,224.9458038536136,224.92352904975996,224.92352904975996
10,145.274,179.90447699812051,221.96122455637465,211.55831726189632,204.8716429858496,210.27201647237462,207.0070640043922,235.5378899608331,232.9629426700218,228.81734638868716,227.23544101088194,221.72984522627735,220.0382160520639,233.96219900300747,232.7989518299958,231.6482857055773,230.5045700709921,230.2770475009211,225.9964188482436,225.2450276551558,224.88781198534855,225.29826323694945,225.72526016550304,225.71265090533754,225.71265090533754
11,239.153,217.9264296251332,199.55930211944528,214.2623632484174,207.32860228165754,246.5411219388082,240.26663936774585,235.0747349728567,232.5034560085789,228.3895321795642,226.82956759104803,221.38959872374176,219.68923414136094,235.785237050715,234.6115256368854,233.44339660419232,232.28269601929713,232.05382232327784,227.7504854140413,228.5659617009461,230.33551206136892,229.4216053681587,228.73874287002172,228.5113171271517,228.5113171271517
12,183.043,184.01296693088847,185.78745593163072,214.82575148729526,207.86956581775934,266.0035938851406,259.1738773408109,253.5325181898392,250.76028837493755,246.2871783457854,244.57103240320532,238.53721875062993,236.63948503669968,233.82430375560176,232.66000815777463,231.5031241998262,230.36789408321394,230.13987718913071,225.84994828316516,227.35385309832128,229.97280181991636,229.06260532597818,228.38339017818464,228.38114278800646,228.38114278800646
