,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.17,1.01,3943092.0,3404122.14,161856958.0,0.14,0.15,0.012815555555555556,4.972897777777778
