,0,1,2,3,4,5,6,7,8
0,14.2,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,14.0,14.2,14.3,14.3,14.0,14.0,14.0,14.0,14.0
2,14.0,14.0,14.0,14.1,14.2,14.1,14.1,14.1,14.1
3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
4,14.3,14.0,14.1,14.0,14.2,14.3,14.2,14.2,14.2
5,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.2
6,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.3,14.3
7,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
8,14.0,14.0,14.8,14.4,14.5,14.3,14.3,14.2,14.2
9,14.0,14.0,14.0,14.0,14.4,14.4,14.3,14.3,14.3
10,14.0,14.6,14.0,14.0,14.0,14.0,14.0,14.0,14.0
11,14.0,22.1,22.1,16.3,15.1,14.6,14.5,14.5,14.5
12,14.0,14.0,14.8,14.6,14.3,14.2,14.2,14.2,14.2
13,14.4,14.0,14.0,14.3,14.1,14.0,14.0,14.0,14.0
14,27.5,15.1,14.0,14.8,14.5,14.3,14.3,14.3,14.3
15,24.5,14.8,14.0,14.8,14.6,14.5,14.6,14.8,14.8
16,17.8,14.4,14.0,14.0,14.0,14.0,14.0,14.0,14.0
17,230.4,24.5,15.1,14.3,14.1,14.0,14.0,14.0,14.0
18,17.0,22.1,14.8,14.3,14.2,14.2,14.1,14.1,14.1
19,14.0,16.3,14.3,14.0,14.0,14.0,14.0,14.0,14.0
20,14.0,14.2,14.4,14.6,14.3,14.3,14.2,14.2,14.2
21,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
22,14.8,14.3,14.0,14.5,14.3,14.5,14.5,14.5,14.5
23,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
24,14.0,14.2,14.8,14.3,14.0,14.0,14.0,14.0,14.0
25,14.0,14.0,14.8,14.5,14.3,14.3,14.2,14.2,14.2
26,14.6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
27,14.6,14.5,14.2,14.2,14.0,14.0,14.0,14.0,14.0
28,14.0,14.0,14.0,14.1,14.5,14.3,14.2,14.2,14.2
29,14.1,14.0,14.0,14.0,14.4,14.4,14.4,14.4,14.4
30,36.3,15.8,14.2,14.0,14.0,14.0,14.0,14.0,14.0
31,15.8,16.3,15.8,14.6,14.3,14.2,14.1,14.1,14.1
32,14.0,14.0,14.8,14.5,14.5,14.6,14.6,14.6,14.6
33,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34,27.5,15.1,14.1,14.0,14.0,14.0,14.0,14.0,14.0
35,61.6,50.9,17.0,14.8,14.4,14.3,14.2,14.2,14.2
36,14.0,14.6,14.3,14.6,14.3,14.2,14.1,14.1,14.1
37,14.0,14.0,14.0,14.6,14.5,14.5,14.5,14.5,14.5
38,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
39,17.0,14.5,14.8,14.3,14.1,14.0,14.3,14.3,14.3
40,14.0,14.0,14.2,14.0,14.0,14.0,14.0,14.0,14.0
41,14.2,14.0,14.5,14.3,14.5,14.4,14.3,14.3,14.3
42,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
43,14.6,14.0,14.1,14.0,14.4,14.3,14.3,14.3,14.3
44,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
45,14.2,14.6,14.4,14.5,14.2,14.1,14.0,14.0,14.0
46,14.0,14.0,14.0,14.5,14.3,14.5,14.5,14.5,14.5
47,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
