,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.26,0.0,0.0,0.0,64188995.0,1678478.0,1090279647.9,0.0,1090279647.9
1,1.23,0.02,0.03,77091.22,64188995.0,1651345.93,1059439886.07,0.0449,1059516977.2900001
2,1.21,0.04,0.05,181672.04,64188995.0,1618899.91,1030411702.15,0.0529,1030593374.1899999
3,1.2,0.05,0.07,237403.58,64188995.0,1600956.08,1017918522.44,0.0333,1018155926.0200001
4,1.19,0.05,0.07,264432.79,64188995.0,1588981.11,1012112476.24,0.0286,1012376909.03
5,1.18,0.06,0.08,297452.48,64188995.0,1576009.78,1004832595.76,0.0329,1005130048.24
6,1.16,0.08,0.09,325226.93,64188995.0,1550396.83,993898232.77,0.0444,994223459.6999999
7,1.15,0.09,0.09,353506.67,64188995.0,1534036.97,988472817.25,0.0375,988826323.92
8,1.14,0.09,0.1,373817.56,64188995.0,1525574.28,986561093.96,0.03,986934911.52
9,1.14,0.09,0.1,381389.68,64188995.0,1520653.28,985744327.38,0.0205,986125717.06
10,1.13,0.1,0.1,393087.75,64188995.0,1510699.99,983442893.2,0.0271,983835980.95
11,1.12,0.11,0.1,418135.13,64188995.0,1499800.7,980958050.81,0.0328,981376185.9399999
12,1.12,0.11,0.1,420672.8,64188995.0,1498175.98,980829138.32,0.0175,981249811.12
13,1.12,0.11,0.1,421655.97,64188995.0,1497347.23,980797130.06,0.0148,981218786.03
14,1.12,0.11,0.1,421655.97,64188995.0,1497347.23,980797130.06,0.0141,981218786.03
