,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.87,0.0,0.0,0.0,3291808.0,128402.0,50848943.1,0.0,50848943.1
1,1.57,0.16,0.08,4368.96,3291808.0,107543.96,46781539.49,0.1133,46785908.45
2,1.45,0.22,0.09,6492.8,3291808.0,99590.04,46409319.47,0.0517,46415812.269999996
3,1.34,0.29,0.09,8051.54,3291808.0,91643.88,46253184.51,0.0492,46261236.05
4,1.26,0.32,0.09,8892.18,3291808.0,86745.89,46197342.73,0.0301,46206234.91
5,1.21,0.35,0.09,10139.33,3291808.0,83056.91,46165950.47,0.027,46176089.8
6,1.19,0.36,0.09,11121.08,3291808.0,81665.24,46154617.78,0.0139,46165738.86
7,1.17,0.38,0.09,12466.99,3291808.0,80067.97,46140269.23,0.0185,46152736.22
8,1.14,0.39,0.09,13882.74,3291808.0,78273.9,46126835.13,0.0186,46140717.870000005
9,1.13,0.4,0.09,14414.02,3291808.0,77256.35,46121868.06,0.0151,46136282.080000006
10,1.12,0.4,0.09,14795.06,3291808.0,76599.53,46118831.93,0.0066,46133626.99
11,1.11,0.41,0.09,15172.2,3291808.0,76060.92,46116937.8,0.0069,46132110.0
12,1.1,0.41,0.09,15554.29,3291808.0,75565.89,46114556.29,0.0094,46130110.58
13,1.1,0.41,0.09,15734.63,3291808.0,75390.32,46113937.57,0.0015,46129672.2
14,1.09,0.42,0.09,15785.67,3291808.0,74742.09,46112599.53,0.0097,46128385.2
15,1.09,0.42,0.09,15911.09,3291808.0,74418.91,46111859.21,0.0033,46127770.300000004
16,1.08,0.42,0.09,15988.26,3291808.0,74210.88,46111368.06,0.0037,46127356.32
17,1.08,0.42,0.09,16172.19,3291808.0,74013.0,46110959.46,0.0037,46127131.65
18,1.08,0.43,0.09,16241.65,3291808.0,73828.14,46110606.96,0.0032,46126848.61
19,1.07,0.43,0.09,16303.04,3291808.0,73640.4,46110410.93,0.0033,46126713.97
20,1.07,0.43,0.09,16355.89,3291808.0,73530.83,46110241.2,0.0029,46126597.09
21,1.07,0.43,0.09,16397.61,3291808.0,73418.57,46110111.51,0.0046,46126509.12
22,1.07,0.43,0.09,16471.6,3291808.0,73200.0,46109866.86,0.005,46126338.46
23,1.07,0.43,0.09,16476.08,3291808.0,73192.71,46109857.84,0.0011,46126333.92
24,1.07,0.43,0.09,16476.08,3291808.0,73192.71,46109857.84,0.0006,46126333.92
