,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5,5,3,0,10,0,minizinc_fw,0,5000,0,5000,3,4.14,3.5,9202.0,8101.08,111014.4,0.12,0.05,0.003525,7.9775
1,5,5,3,0,10,0,ogsa_fw,0,5000,0,5000,3,4.14,3.5,9202.0,8101.08,111014.4,0.12,0.05,0.00365,0.3988
2,5,5,3,0,10,0,minizinc_fw,0,,,,4,4.14,2.3,9202.0,5115.52,106688.0,0.44,0.1,0.00884,8.474
3,5,5,3,0,10,0,ogsa_fw,0,,,,4,4.14,2.3,9202.0,5115.52,106688.0,0.44,0.1,0.00966,0.01018
