,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.27,1.07,1722655.0,1452831.4,65053096.0,0.16,0.09,0.005904545454545455,1.8510863636363637
