,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.84,0.0,0.0,0,3098163,118720,46392405.2,,46392405.2
1,1.6,0.13,0.04,0,3098163,103545,44399874.2,,44399874.2
2,1.81,0.01,0.02,0,3098163,117110,45449285.3,,45449285.3
3,1.61,0.12,0.05,0,3098163,103953,44278077.2,,44278077.2
4,1.56,0.15,0.05,0,3098163,100769,43959517.3,,43959517.3
5,1.86,-0.01,-0.08,0,3098163,120014,50307982.8,,50307982.8
