,0,1,2,3,4,5,6,7,8,9,10
0,17.0,15.8,15.8,15.4,17.0,22.1,22.1,22.1,22.1,27.5,27.5
1,15.8,15.4,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.8,15.8
2,15.1,14.8,14.8,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
3,14.5,14.4,14.4,22.1,22.1,31.3,31.3,31.3,36.3,36.3,36.3
4,14.8,14.6,14.8,14.8,14.8,15.8,15.4,15.4,15.8,15.8,15.8
5,14.8,14.6,42.7,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
6,14.4,14.3,24.5,22.1,31.3,31.3,36.3,50.9,50.9,50.9,50.9
7,14.6,14.6,14.8,14.6,15.1,14.8,15.4,15.8,15.8,15.8,15.8
8,14.4,42.7,36.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1
9,14.0,22.1,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9
10,14.3,14.5,14.8,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0
11,14.8,14.6,14.6,20.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5
12,15.1,14.8,14.8,14.8,20.3,20.3,22.1,22.1,22.1,22.1,22.1
13,17.0,16.3,15.8,15.4,15.8,15.8,17.0,17.8,17.8,17.8,17.8
14,24.5,22.1,20.3,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8
15,31.3,27.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8
16,31.3,27.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8
17,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
18,36.3,31.3,27.5,24.5,22.1,22.1,27.5,24.5,27.5,27.5,27.5
19,18.9,17.8,17.0,16.3,15.8,15.8,17.8,17.0,17.8,17.8,17.8
20,27.5,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.8,17.8,17.8
21,50.9,36.3,31.3,27.5,24.5,24.5,22.1,22.1,27.5,27.5,27.5
22,22.1,20.3,18.9,17.8,17.0,17.0,17.0,17.0,18.9,20.3,20.3
23,24.5,22.1,22.1,20.3,17.8,17.8,17.8,17.8,17.8,24.5,24.5
24,24.5,22.1,22.1,20.3,18.9,17.8,17.8,17.8,17.0,18.9,18.9
25,36.3,31.3,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9
26,36.3,31.3,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9
27,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
28,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
29,27.5,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.0
30,31.3,24.5,22.1,20.3,20.3,22.1,22.1,20.3,20.3,20.3,20.3
31,20.3,18.9,17.8,17.0,17.0,31.3,31.3,27.5,27.5,24.5,24.5
32,17.8,17.0,17.0,16.3,15.8,20.3,20.3,22.1,22.1,22.1,22.1
33,22.1,20.3,17.8,17.0,17.0,17.0,16.3,17.8,17.8,17.8,17.8
34,31.3,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8
35,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
36,61.6,50.9,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
37,42.7,36.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
38,92.8,61.6,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5
39,230.4,182.1,144.6,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9
40,144.6,115.5,92.8,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3
41,42.7,36.3,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
42,61.6,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
43,22.1,20.3,18.9,17.8,17.0,17.0,17.8,17.8,17.8,17.8,17.8
44,24.5,22.1,20.3,18.9,17.8,17.0,17.8,17.8,17.8,17.8,17.8
45,27.5,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.8,17.8,17.8
46,15.8,17.0,20.3,24.5,31.3,27.5,27.5,24.5,24.5,24.5,24.5
47,14.8,14.8,15.1,15.4,17.0,17.8,17.8,17.8,17.8,17.0,17.0
