,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.33,0.0,0.0,0.0,65001545.0,1794441.0,1028663043.3,0.0
1,1.3,0.02,0.02,544241.04,65001545.0,1757132.2,1004367531.24,0.0139
2,1.27,0.04,0.04,1065376.86,65001545.0,1717157.94,986399603.61,0.0148
3,1.24,0.07,0.06,1616231.14,65001545.0,1673065.73,971536998.73,0.0173
4,1.22,0.08,0.06,1869443.42,65001545.0,1648144.89,966980558.28,0.0102
5,1.2,0.1,0.06,2132332.21,65001545.0,1620346.79,962151871.52,0.0105
6,1.19,0.1,0.07,2259814.59,65001545.0,1607429.83,960993895.31,0.0059
7,1.18,0.11,0.07,2321637.87,65001545.0,1599409.1,960477845.87,0.0039
8,1.17,0.11,0.07,2417458.96,65001545.0,1589837.62,959879421.54,0.0046
9,1.17,0.12,0.07,2524951.25,65001545.0,1578743.0,958884425.25,0.0053
10,1.17,0.12,0.07,2524951.25,65001545.0,1578743.0,958884425.25,0.0008
