,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,160765897.0,4196398.0,2628692566.0,0.0
1,1.22,0.02,0.03,282883.72,160765897.0,4101286.52,2550152785.59,0.0201
2,1.21,0.03,0.04,381206.82,160765897.0,4056770.79,2524716818.65,0.0099
3,1.19,0.05,0.05,565781.14,160765897.0,3988940.28,2489186115.31,0.0156
4,1.18,0.06,0.06,670626.8,160765897.0,3939503.87,2469505411.74,0.0119
5,1.16,0.07,0.07,733824.22,160765897.0,3896385.35,2455251173.44,0.0102
6,1.16,0.08,0.07,772809.76,160765897.0,3873411.1,2448936516.05,0.006
7,1.15,0.08,0.07,802514.76,160765897.0,3857940.68,2445258065.12,0.0045
8,1.14,0.09,0.07,854004.92,160765897.0,3816464.17,2437146637.74,0.0102
9,1.13,0.1,0.07,903117.91,160765897.0,3793622.56,2433307731.01,0.006
10,1.13,0.1,0.08,924625.09,160765897.0,3782253.07,2431521494.18,0.0036
11,1.12,0.1,0.08,961329.02,160765897.0,3759640.15,2428531620.52,0.0061
12,1.12,0.11,0.08,970740.81,160765897.0,3748372.5,2427076913.87,0.0036
13,1.11,0.11,0.08,983015.06,160765897.0,3733401.49,2425533832.62,0.0046
14,1.11,0.11,0.08,997762.34,160765897.0,3718754.23,2423990135.73,0.0043
15,1.11,0.12,0.08,1006486.69,160765897.0,3711320.44,2423125381.32,0.0028
16,1.11,0.12,0.08,1016665.5,160765897.0,3703950.95,2422373093.45,0.0027
17,1.1,0.12,0.08,1023102.68,160765897.0,3700316.79,2422078897.29,0.0019
18,1.1,0.13,0.08,1020878.11,160765897.0,3670813.98,2420435803.37,0.0069
19,1.09,0.13,0.08,1028566.58,160765897.0,3667143.16,2420155562.03,0.0019
20,1.09,0.13,0.08,1024437.78,160765897.0,3637908.49,2419135773.38,0.0076
21,1.09,0.13,0.08,1032873.23,160765897.0,3635167.65,2419011799.16,0.0019
22,1.08,0.14,0.08,1032757.74,160765897.0,3617028.14,2418307158.62,0.005
23,1.07,0.14,0.08,1030102.8,160765897.0,3598975.52,2417759211.37,0.0043
24,1.07,0.14,0.08,1031561.36,160765897.0,3591781.17,2417602018.95,0.0027
25,1.07,0.15,0.08,1032704.86,160765897.0,3584618.4,2417465392.94,0.0027
26,1.07,0.15,0.08,1040512.26,160765897.0,3581033.78,2417259472.77,0.0019
27,1.07,0.15,0.08,1040249.53,160765897.0,3577452.74,2417145635.88,0.0019
28,1.07,0.15,0.08,1042849.05,160765897.0,3570301.42,2416941112.75,0.0027
29,1.06,0.15,0.08,1042449.05,160765897.0,3566731.11,2416800394.61,0.0019
30,1.06,0.15,0.08,1042449.05,160765897.0,3566731.11,2416800394.61,0.001
