,0,1,2,3,4,5
0,780.539,779.2444546124823,841.9877777411194,827.8038961540475,824.5791457280241,824.5791457280241
1,689.584,718.639477823116,919.7419475905804,905.3790614507277,902.0669495150386,902.0669495150386
2,681.505,690.941686643234,783.0472522268693,784.4373021618045,782.2518498647844,782.2518498647844
3,774.487,763.2716932317506,756.6437571686248,804.8377987341214,803.5387657133194,803.5387657133194
4,753.345,752.8482632878937,741.7329143705397,787.1523259277849,788.8731252729812,788.8731252729812
5,699.253,775.9762241198351,764.4191957946332,766.3244625827596,765.0846500018407,765.0846500018407
6,695.111,979.7938396440795,966.0478258655393,1008.7909157641847,1004.7618008124678,1004.7618008124678
7,633.023,762.4098791180277,754.4104562877762,953.0531452325655,951.4080743153779,951.4080743153779
8,742.494,731.6482292365853,721.9390116498682,785.6812698142968,795.2624529778265,795.2624529778265
9,823.803,811.5361087923064,799.4953672235199,787.3154041492697,798.981029505315,798.981029505315
10,796.994,785.1256779600963,773.4453532049761,761.1878971734519,763.1020879047263,763.1020879047263
11,828.967,816.8220808488867,807.4552672652482,906.7178208116686,903.372974980317,903.372974980317
12,720.739,710.2310209262547,701.559349265569,769.9798464450412,767.1646373936092,767.1646373936092
13,854.127,841.4046352209828,828.8756724223633,814.9689298588894,812.3219439287359,812.3219439287359
14,802.197,790.2478349763318,778.4810397740151,765.3848748806982,762.9128025812602,762.9128025812602
15,920.67,906.9553684084682,893.4467058074641,878.3801113418982,874.8760313987356,874.8760313987356
16,868.614,855.6766050992513,842.9358293985763,828.726363224359,825.4191347502754,825.4191347502754
17,834.69,822.2591734622297,810.0168954424333,796.362309777664,793.1839041220306,793.1839041220306
18,945.423,931.3395623292288,917.4668370573202,901.9940546176413,898.3914867564242,898.3914867564242
19,1072.265,1056.2920679959666,1040.5581184689472,1023.0094412496686,1018.9235374503027,1018.9235374503027
20,1084.99,1068.8275107878585,1052.9068401539014,1035.1499057243104,1031.0155208492909,1031.0155208492909
21,984.99,970.3171548594303,955.8638704559748,939.7435344262262,935.9902029797016,935.9902029797016
22,1000.02,985.123261355473,970.4494034882392,954.0830871458952,950.2724754804563,950.2724754804563
23,1019.895,1004.7024180428589,989.7370836049071,973.0476960280082,969.1616631531786,969.1616631531786
24,893.465,880.158947984419,867.0603187981146,852.4440683459885,849.0447193474135,849.0447193474135
25,852.328,839.6319721281681,827.1297714413511,813.1819279885787,809.9359173521215,809.9359173521215
26,914.78,901.1755871733241,887.7625948124347,872.834157657878,869.3530230827033,869.3530230827033
27,845.7,833.1242013011845,820.7403415798849,806.94587275492,803.7325093277537,803.7325093277537
28,851.672,838.9865039117539,826.5010526891217,812.5660553775472,809.3257037359643,809.3257037359643
29,993.562,978.761462569615,964.18236658125,947.921741796014,944.1357385685417,944.1357385685417
30,948.922,934.7864396831644,920.8625205639711,905.3329769569611,901.7172012346963,901.7172012346963
31,902.468,889.0248411440715,875.7852429759728,861.0163516053683,857.5784872948917,857.5784872948917
32,877.198,864.1362943014788,851.2690161425302,836.9237018406575,833.5821834898078,833.5821834898078
33,867.81,854.8874121613228,842.1615496836373,827.9676711888491,824.6633371376532,824.6633371376532
34,873.851,860.8343858275251,848.0152335159592,833.715096019514,830.3863289490812,830.3863289490812
35,1048.256,1032.6407166411097,1017.2590647216731,1000.1033185328375,996.1089018792043,996.1089018792043
36,970.369,955.9139557191347,941.675183709805,925.7941353079696,922.0965098292987,922.0965098292987
37,1000.545,985.6404407240973,970.9588792355556,954.5839707489752,950.7713585524225,950.7713585524225
38,982.215,967.583507378857,953.1709269992574,937.0960234574495,933.3533220963776,933.3533220963776
39,956.137,941.8939767598413,927.8640535925592,912.2159423124818,908.5725481909341,908.5725481909341
40,1001.487,986.5684082769429,971.8730242907402,955.4826990425006,951.6664973215495,951.6664973215495
41,970.009,955.5594674021995,941.3263778344082,925.4721915901822,921.7819987281623,921.7819987281623
42,871.335,858.4238526277924,845.7219056877018,833.7879723143152,866.7693630915384,866.7693630915384
43,767.97,756.5474986378356,745.3012002819056,734.8414708702971,771.5148210968651,771.5148210968651
44,840.019,827.5062579347341,815.1807577572062,801.6047638121917,801.3664305548942,801.3664305548942
45,958.229,943.9548878880676,929.894340991891,914.2119727046578,910.5613293444655,910.5613293444655
46,849.061,851.0185114815706,989.3681326525062,979.0709461444068,1008.5248965982997,1008.5248965982997
47,675.393,670.1122415591615,726.7783717315576,715.8795169524757,721.0466257593399,721.0466257593399
