,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,17.8,17.0,17.0,17.8,17.0,18.9,18.9,24.5,22.1,22.1,22.1,22.1,22.1,24.5,22.1,22.1,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
1,15.1,14.8,17.8,22.1,22.1,20.3,20.3,27.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
2,14.8,14.8,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
3,17.8,17.0,17.8,20.3,18.9,17.8,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
4,17.0,16.3,17.8,20.3,20.3,18.9,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
5,15.4,15.4,20.3,18.9,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
6,15.4,20.3,18.9,17.8,24.5,24.5,24.5,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
7,14.5,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
8,16.3,20.3,18.9,17.8,17.8,20.3,18.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
9,20.3,24.5,24.5,22.1,20.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,18.9,18.9,17.8,17.8,17.8,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
11,22.1,20.3,20.3,27.5,24.5,24.5,24.5,22.1,22.1,20.3,22.1,22.1,24.5,22.1,24.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
12,15.8,16.3,15.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5
13,24.5,22.1,22.1,20.3,22.1,20.3,20.3,20.3,18.9,27.5,24.5,24.5,24.5,24.5,22.1,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
14,18.9,17.8,17.8,17.0,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,27.5,27.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,24.5,24.5
15,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,22.1,24.5,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,24.5,24.5,24.5
16,27.5,24.5,22.1,20.3,22.1,22.1,20.3,20.3,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5,27.5,27.5,24.5,24.5,27.5,24.5,24.5
17,22.1,20.3,20.3,17.8,24.5,22.1,22.1,20.3,22.1,22.1,22.1,27.5,27.5,27.5,24.5,24.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5
18,50.9,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
19,230.4,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
20,230.4,230.4,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
21,75.2,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5
22,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5
23,115.5,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
24,31.3,27.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
25,24.5,22.1,20.3,20.3,18.9,18.9,22.1,22.1,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
26,36.3,31.3,31.3,24.5,24.5,24.5,22.1,24.5,22.1,22.1,22.1,24.5,22.1,31.3,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
27,22.1,22.1,20.3,18.9,18.9,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
28,24.5,22.1,20.3,20.3,20.3,20.3,20.3,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
29,92.8,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
30,50.9,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5
31,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,24.5,22.1,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5
32,27.5,24.5,24.5,22.1,20.3,20.3,20.3,24.5,24.5,24.5,24.5,22.1,27.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,24.5,24.5,27.5,24.5,24.5
33,24.5,24.5,22.1,20.3,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
34,27.5,24.5,22.1,22.1,20.3,20.3,22.1,20.3,20.3,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
35,144.6,115.5,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
36,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
37,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5
38,75.2,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5
39,61.6,50.9,42.7,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5
40,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
41,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
42,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,27.5,24.5,27.5,27.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
43,17.0,17.0,17.0,24.5,24.5,22.1,22.1,20.3,22.1,22.1,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
44,22.1,22.1,20.3,24.5,24.5,22.1,22.1,20.3,22.1,20.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5
45,61.6,50.9,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,27.5,24.5,27.5,24.5,27.5,27.5
46,24.5,22.1,20.3,20.3,18.9,20.3,20.3,20.3,24.5,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
47,14.8,15.4,15.4,20.3,20.3,20.3,20.3,18.9,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
