,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.28,0.0,0.0,0.0,699109.0,47789.0,10570366.6,0.0,1.0,10570369.879999999
1,1.83,0.44,0.07,135.83,699109.0,26714.05,9788430.86,0.0073,0.441,9788568.52
2,1.71,0.48,0.07,144.88,699109.0,24877.27,9787573.73,0.0018,0.069,9787720.320000002
3,1.71,0.48,0.07,144.88,699109.0,24877.27,9787573.73,0.0004,0.0,9787720.320000002
