,0,1,2,3,4,5
0,24.5,22.1,20.3,27.5,22.1,24.5
1,20.3,27.5,20.3,24.5,27.5,36.3
2,17.8,22.1,18.9,24.5,27.5,31.3
3,15.8,22.1,17.8,36.3,20.3,24.5
4,14.5,22.1,24.5,24.5,20.3,22.1
5,14.6,20.3,31.3,22.1,17.8,20.3
6,14.8,27.5,24.5,22.1,22.1,22.1
7,15.4,24.5,22.1,27.5,24.5,20.3
8,15.1,31.3,24.5,24.5,20.3,22.1
9,15.4,22.1,24.5,20.3,31.3,22.1
10,15.8,50.9,20.3,31.3,36.3,20.3
11,20.3,18.9,24.5,22.1,22.1,22.1
12,20.3,24.5,24.5,24.5,22.1,22.1
13,22.1,22.1,27.5,22.1,24.5,24.5
14,36.3,24.5,27.5,24.5,22.1,22.1
15,36.3,22.1,24.5,20.3,20.3,24.5
16,42.7,24.5,24.5,22.1,24.5,27.5
17,50.9,20.3,22.1,22.1,22.1,24.5
18,50.9,22.1,24.5,22.1,31.3,31.3
19,36.3,24.5,24.5,24.5,27.5,31.3
20,31.3,31.3,24.5,24.5,24.5,24.5
21,31.3,22.1,22.1,22.1,22.1,24.5
22,36.3,27.5,24.5,22.1,22.1,24.5
23,24.5,31.3,24.5,22.1,24.5,27.5
24,22.1,27.5,22.1,20.3,31.3,24.5
25,31.3,24.5,22.1,22.1,27.5,22.1
26,31.3,24.5,24.5,24.5,31.3,27.5
27,24.5,22.1,36.3,27.5,22.1,22.1
28,27.5,22.1,31.3,24.5,24.5,18.9
29,31.3,27.5,24.5,24.5,31.3,20.3
30,50.9,24.5,24.5,22.1,24.5,20.3
31,36.3,24.5,31.3,27.5,24.5,24.5
32,31.3,31.3,27.5,22.1,22.1,27.5
33,31.3,24.5,27.5,20.3,24.5,27.5
34,61.6,24.5,24.5,24.5,22.1,22.1
35,75.2,24.5,24.5,27.5,27.5,31.3
36,92.8,22.1,24.5,24.5,31.3,22.1
37,230.4,36.3,42.7,50.9,50.9,50.9
38,230.4,42.7,31.3,36.3,42.7,42.7
39,50.9,22.1,22.1,22.1,22.1,24.5
40,42.7,22.1,24.5,24.5,20.3,22.1
41,36.3,24.5,24.5,20.3,22.1,24.5
42,31.3,24.5,31.3,24.5,24.5,31.3
43,22.1,22.1,22.1,24.5,22.1,24.5
44,22.1,22.1,27.5,31.3,31.3,24.5
45,15.8,27.5,27.5,31.3,24.5,24.5
46,17.0,27.5,24.5,27.5,22.1,22.1
47,17.0,20.3,20.3,31.3,22.1,22.1
