,0,1,2,3,4,5,6
0,1351.274,1335.1477904190442,1323.1797722047293,1303.4722711848215,1298.8558612249926,1341.3470441058923,1341.3470441058923
1,1250.602,1235.6947635335846,1224.6289178536167,1206.4067148237161,1222.9204199811622,1385.9682461021703,1385.9682461021703
2,1167.968,1154.7690873847416,1144.4207330391132,1127.3793549538068,1123.442681334652,1190.388980142013,1190.388980142013
3,1178.199,1492.0356645956645,1478.6609317550417,1456.6356063997653,1439.2517973330396,1430.6378465625453,1430.6378465625453
4,964.915,1326.1229736069274,1318.6887543078528,1459.6702495650786,1442.2502244006964,1433.6183279842785,1433.6183279842785
5,1025.889,1079.9664930439326,1076.359260596542,1442.4453719077003,1425.2382398250174,1422.972638999436,1422.972638999436
6,1101.429,1092.250009883072,1086.253620348141,1229.497915753813,1214.8631623925667,1217.1329742649373,1217.1329742649373
7,1215.169,1200.6669541542453,1189.9519251520358,1179.49275579503,1165.436121804066,1167.9578613655885,1167.9578613655885
8,1333.8,1317.8833314451265,1306.1062702597787,1287.3121063518367,1283.143291261726,1275.4808599523553,1275.4808599523553
9,1192.203,1178.0172109711486,1167.7191440282154,1283.2630267982636,1375.8781431238954,1367.6434849403659,1367.6434849403659
10,1125.713,1112.3747195693525,1102.795298671491,1206.5638612781574,1456.8875302544404,1448.1726197802898,1448.1726197802898
11,1178.364,1164.3184499845613,1153.8893797773555,1136.9089144639695,1212.1984573573743,1204.9503081372798,1204.9503081372798
12,1365.581,1349.2838923957208,1337.1888432346975,1317.2708832923154,1301.5504146989322,1293.7612737926847,1293.7612737926847
13,1350.107,1333.9945386399145,1322.0365086720044,1302.3441900447933,1286.8017524771462,1279.100613283149,1279.100613283149
14,1446.27,1429.009944092238,1416.2002149527705,1395.105329890633,1378.4559082553358,1370.2059058862578,1370.2059058862578
15,1395.037,1378.3884057628366,1366.032533015546,1345.6850523929136,1329.6254948026287,1321.6677374489211,1321.6677374489211
16,1447.632,1430.3556538826122,1417.533834795462,1396.419040174426,1379.7539165637968,1371.496097708892,1371.496097708892
