,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,1317.753,1294.2375962018257,1259.7464483966817,1240.9870031377395,1224.961056253133,1205.5273016844824,1196.0209334930266,1281.2780573669409,1271.0648487841597,1263.482930611864,1258.4622881320774,1253.4480506067684,1244.6279385513776,1273.747516434585,1270.744235169735,1269.615411393631,1267.3564050826928,1285.7645642019781,1279.6848817641287,1311.3543085685208,1308.2331348983084,1303.1163031261406,1300.0198487364871,1296.934100996212,1294.8812157503207,1292.8467150780361,1291.1014087375952,1293.462180943529,1293.462180943529
1,1120.304,1100.3380264585298,1508.7583455715792,1486.2847055841748,1467.078510601974,1443.7804849533354,1432.270586176564,1410.9409581309988,1399.6928578987718,1391.3157340065973,1385.7588573351472,1380.224749987921,1367.8510275876172,1361.0318394711062,1356.9528586541905,1354.2405657617408,1348.8322347589924,1348.4661633848357,1340.3977270400878,1343.5720853833272,1339.5457941039933,1332.8624152645918,1328.8697643328283,1324.8919565008603,1322.247019717815,1319.6127274833989,1318.2126424211597,1336.4318349829598,1336.4318349829598
2,1155.233,1134.6207036082233,1356.5181317842926,1336.3128491386099,1319.0456153639939,1298.099752807711,1287.7536046482028,1268.5769056145155,1260.6503947924343,1253.1568361873271,1248.1860632186042,1253.2159638243018,1257.6435018494137,1280.2679900920846,1307.586082807922,1304.9740293223886,1299.765576398307,1294.5802545603642,1293.0807721147921,1294.1553415123124,1296.4510882098145,1300.2620532130188,1303.5665553471422,1303.9465554275603,1303.4362875782608,1309.0154180423917,1312.6272583827251,1337.028681051218,1337.028681051218
3,1266.498,1243.8941910959857,1219.739926692609,1201.594181894571,1186.0913138861217,1195.9947584769234,1202.2297770937591,1199.8426201185696,1311.9539725456757,1304.1088863189043,1298.904931214482,1293.7418585556804,1282.198104070852,1317.0384281867844,1332.9878008912863,1330.3239278923045,1325.0121464958768,1319.7209732869806,1311.9090261114295,1313.4269381086503,1315.153882198363,1318.024785236618,1322.5447938574412,1318.5831667453865,1315.9494439320624,1331.3601118556421,1329.5803699480427,1327.8151382655167,1327.8151382655167
4,1067.101,1087.1683312712053,1449.816744663845,1428.2210814555651,1409.7652270336803,1387.377431841717,1376.3172132472014,1355.8165078560892,1345.010397938353,1336.9610524035495,1331.6216040441225,1326.303529390843,1314.4141651776206,1308.1717965799062,1311.1285065081124,1308.7724621066027,1306.739899643844,1310.5027390802127,1319.3530949296703,1315.4009314444597,1316.1627902831276,1325.8723976879803,1321.899344198433,1317.938024128109,1316.7415905958771,1336.0562232672758,1333.3857247379647,1330.7519228482136,1330.7519228482136
5,912.696,1495.2946084546236,1455.4392381059715,1433.7598104118413,1415.2323700319744,1392.7577059158493,1381.6545715593281,1361.0797857400523,1350.2293649201506,1342.1486221681203,1336.7883467962004,1331.4495003555717,1319.5136883392593,1313.0872506322773,1309.7862031296822,1307.437229797626,1306.7413415810558,1311.0613907382342,1319.5696688702626,1315.616005164452,1316.974587660288,1338.9668911084955,1334.9543386639873,1330.954342312345,1328.2949599840626,1325.8490136490545,1323.8586093217702,1321.215824156736,1321.215824156736
6,1013.42,1264.2852356987826,1230.5881958975506,1212.2908113715484,1198.024597930715,1201.7142932043537,1203.1794829983533,1344.1953312129463,1333.4795460971065,1325.4990154353575,1320.205214695286,1314.9325893685723,1303.1469953827052,1296.6751270925793,1293.0335367306045,1290.6967946126802,1288.2499128170546,1289.4303330591601,1294.1737526698907,1290.8189434587505,1293.0004666501065,1319.7557252623644,1315.8006827670865,1314.6366575204368,1313.2292022850534,1312.0181337176857,1317.710205990384,1322.3328990756095,1322.3328990756095
7,1172.215,1154.5123076185357,1123.7748036911191,1149.720914293638,1203.536056766172,1185.0337445685611,1225.4333996152702,1450.6149522761918,1439.0505687436707,1430.437822330306,1424.724647947598,1419.0342920062217,1406.312540461615,1399.408799056502,1395.2147874683267,1392.4257651021776,1386.864434992073,1381.3252928926443,1373.0580334088875,1368.942995091709,1364.8403015364863,1358.0301838911384,1353.9602529850156,1349.9025076778842,1347.204760211036,1344.653594911374,1350.5762629061464,1347.890749808597,1347.890749808597
8,1271.513,1248.8197914009268,1215.5371243203558,1197.437492903026,1233.3249083289616,1213.9552659228193,1302.1395954432492,1283.3678890356377,1273.1420141979302,1265.5309001081432,1260.482147950044,1255.4527137994064,1256.219490426977,1258.4655264085616,1268.4592614284936,1275.668998233898,1320.6075901517563,1315.3335814000843,1312.3473282587945,1308.890565342596,1307.0124420225966,1306.1164036821372,1305.7323098211423,1315.610876735759,1314.1902756381642,1314.9667706451635,1330.2147013246438,1327.5574592076957,1327.5574592076957
9,1220.754,1198.9706372094174,1167.0321816115988,1158.4922429494068,1206.0477615708535,1186.9245242361008,1420.5226994263523,1399.454857291568,1388.2985002828818,1379.9896257139346,1374.4780215103347,1368.9884306759645,1356.7158103104634,1349.9777458706562,1345.9434805891813,1343.2774613044835,1348.935065976715,1343.5480290054286,1335.5078607143334,1331.5065770846766,1327.5163802117572,1320.8940911400412,1317.0033571956853,1325.6517060068375,1323.04763528153,1320.4082663556023,1320.5826645801576,1317.9434635116618,1317.9434635116618
10,1162.414,1142.5109578469862,1146.9138831403181,1462.9067086528994,1444.0026108164661,1421.0710433370273,1409.7425761297018,1388.799976805665,1377.72838571491,1369.482653792496,1364.0129345966877,1358.5657244858846,1346.3875754666751,1339.6880550359424,1335.6733952084408,1333.0035679994191,1327.679985758588,1322.377542112392,1314.5198839347838,1317.0854460096743,1319.466786742558,1312.8832181198102,1318.5465153907599,1315.9563557318834,1327.0865671307754,1324.434028929081,1321.809519782252,1319.1687138062073,1319.1687138062073
11,1061.323,1157.1513345008486,1165.7443162137079,1355.404786094575,1337.8903885839607,1316.6452605100865,1306.149265539886,1286.7666568062791,1276.510386370656,1272.0955759614203,1271.1229857592236,1279.5216732812946,1318.7308255093396,1312.1750759988672,1308.2569944657644,1305.8119436138275,1303.6277987881567,1305.503771288116,1312.865125792779,1315.221547422038,1319.9597534133964,1313.373774782134,1319.2089693711232,1315.258262804698,1341.1916850813514,1338.5111466508736,1335.8375198397184,1333.1693055745588,1333.1693055745588
12,1104.789,1152.2361078333734,1170.974806721457,1190.6829545179567,1175.6794840849057,1273.8278687666837,1263.6777286218967,1244.99847631126,1235.2241579558045,1239.421972222659,1249.9728847697122,1279.9534808420397,1322.5687095648386,1316.0116033502118,1312.0872505105444,1309.639560466774,1309.2398742540834,1312.9077124127384,1322.2797826138944,1318.317673018376,1323.9308560722734,1317.3280156849687,1320.345989650959,1316.733752328691,1349.3276077437858,1346.6310694719061,1343.9405212800318,1341.256079129993,1341.256079129993
13,1141.588,1133.9928810475578,1170.366391554518,1158.2951249893558,1183.703864030928,1290.5653173740563,1280.2783970893543,1261.4011146609273,1251.3656107201318,1254.4396090895782,1263.1197316138548,1264.405997679664,1327.4882323332365,1320.917241302184,1316.9594729864252,1314.4983812019254,1312.451592420056,1313.661226087077,1324.7965040415447,1320.8264292522497,1316.8744176121252,1318.804481534163,1314.8794517373528,1328.4936421111006,1326.5159901475204,1323.8650722892155,1321.2207049897092,1318.5831690074347,1318.5831690074347
14,1444.668,1418.8838357632449,1381.0651073091217,1360.4935160321418,1342.9134768020974,1321.5942168816657,1311.0588482750343,1291.6497765356623,1281.3545377361638,1280.9501087623553,1282.7033322993752,1278.9923141385113,1361.6061224658813,1354.8510555043626,1350.79064046119,1348.090597876908,1342.7068458465014,1337.3445406271776,1329.4487997762938,1325.4649858480973,1321.4930724532146,1314.902880661504,1313.5863314468725,1334.9702532676329,1332.3031649723507,1329.6414301755708,1326.9865334276499,1324.3374715543282,1324.3374715543282
15,1594.661,1566.199788755653,1524.4545217909385,1501.7470801383647,1482.341075940971,1458.80070399654,1447.1710631934748,1425.7256307859443,1414.3596663164044,1405.894695447514,1400.279546411724,1394.6868282976413,1382.1837839610732,1375.323838658622,1371.2020127178455,1368.4609878904225,1362.9954251183885,1357.551687831919,1349.4268275649456,1345.3830255814507,1341.3519512677472,1334.6593401256066,1330.7007263593919,1328.1789456430581,1325.7004016437174,1323.0662045978315,1320.4245456788406,1317.7901324530283,1317.7901324530283
