,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,160662785.0,4026422.0,2910624593.2,0.0
1,1.18,0.02,0.04,224881.8,160662785.0,3958517.69,2794212875.87,0.0145
2,1.16,0.03,0.07,449846.79,160662785.0,3887866.81,2703134883.1,0.0148
3,1.14,0.05,0.09,602589.86,160662785.0,3830082.07,2650524922.75,0.0214
4,1.13,0.06,0.1,778884.16,160662785.0,3771453.17,2605848936.79,0.0145
5,1.11,0.07,0.11,879790.01,160662785.0,3730173.99,2580417209.64,0.0096
6,1.1,0.08,0.12,982552.49,160662785.0,3689346.62,2559648535.63,0.0205
7,1.09,0.09,0.12,1031452.38,160662785.0,3663598.54,2548919564.23,0.0064
8,1.09,0.09,0.13,1059209.01,160662785.0,3645317.15,2542293273.34,0.0049
9,1.08,0.1,0.13,1115550.73,160662785.0,3609082.02,2531735906.76,0.0088
10,1.08,0.11,0.13,1127039.48,160662785.0,3598265.61,2528807756.87,0.0033
11,1.07,0.11,0.13,1138945.93,160662785.0,3591072.67,2526781675.75,0.0136
12,1.07,0.11,0.13,1159265.96,160662785.0,3580310.23,2524176286.11,0.0034
13,1.07,0.11,0.13,1169944.16,160662785.0,3573153.2,2522837940.86,0.0025
14,1.06,0.12,0.13,1180732.66,160662785.0,3562444.46,2521059707.94,0.0034
15,1.06,0.12,0.13,1190114.09,160662785.0,3555323.13,2519867954.52,0.0025
16,1.06,0.12,0.13,1206822.17,160662785.0,3548312.22,2518812955.21,0.0025
17,1.06,0.12,0.13,1215134.94,160662785.0,3544763.91,2518287344.31,0.0018
18,1.05,0.13,0.14,1209957.35,160662785.0,3502459.91,2514736218.01,0.0203
19,1.05,0.13,0.14,1219121.13,160662785.0,3499918.37,2514335220.0,0.0017
20,1.04,0.13,0.14,1221916.79,160662785.0,3485939.69,2513300975.25,0.0041
21,1.04,0.14,0.14,1230482.9,160662785.0,3482453.75,2512959495.42,0.0017
22,1.04,0.14,0.14,1231163.32,160662785.0,3465076.28,2512122936.23,0.0048
23,1.03,0.14,0.14,1230748.42,160662785.0,3454691.46,2511544721.62,0.0134
24,1.03,0.14,0.14,1231571.26,160662785.0,3451236.78,2511381973.56,0.0017
25,1.03,0.14,0.14,1233836.62,160662785.0,3447785.54,2511076621.18,0.0178
26,1.03,0.14,0.14,1233836.62,160662785.0,3447785.54,2511076621.18,0.002
